<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20040620,7000.00,7000,7000,7000.00,1000
20040622,7700.00,7700,7700,7700.00,1200
20040623,7990.00,8005,7990,7995.00,3010
20040626,8794.00,8794,8794,8794.00,43931
20040627,8794.00,8794,8794,8794.00,658
20040628,9000.00,9000,8801,8898.00,1464
20040629,8999.00,8999,8782,8833.00,16449
20040630,7950.00,8275,7950,8203.00,59426
20040703,7998.00,8000,7699,7750.00,86996
20040704,7630.00,7630,7363,7518.00,323232
20040705,7387.00,7387,7275,7347.00,27785
20040706,7080.00,7500,7000,7190.00,175605
20040707,7400.00,7465,7398,7412.00,53966
20040710,8150.00,8153,8150,8152.00,9010
20040711,8967.00,8967,8967,8967.00,80212
20040712,9863.00,9863,9862,9862.00,103187
20040713,9868.00,9871,8967,9152.00,9551883
20040714,9150.00,9152,9001,9144.00,24406
20040717,9128.00,9128,8825,8929.00,2310
20040718,8968.00,9000,8100,8602.00,91603
20040719,8097.00,8690,8000,8293.00,151554
20040720,8000.00,8292,8000,8282.00,241723
20040724,8289.00,8311,8280,8291.00,154464
20040725,8200.00,8270,7998,8146.00,118060
20040726,8000.00,8130,7970,8029.00,11736490
20040727,7995.00,8003,7993,7997.00,19371
20040728,7995.00,8020,7995,8018.00,849878
20040731,8021.00,8200,8021,8181.00,14491
20040801,8181.00,8181,8000,8138.00,59305
20040802,8089.00,8171,7950,8111.00,188106
20040803,8549.00,8549,8319,8357.00,769678
20040804,8000.00,8000,7800,7932.00,59444
20040807,8002.00,8250,7991,8082.00,185061
20040808,7900.00,8080,7799,7963.00,151371
20040809,7800.00,8200,7800,7976.00,226831
20040810,8200.00,8300,7860,8135.00,57224
20041011,8000.00,8004,8000,8000.00,778294
20050806,2001.00,2001,2000,2000.00,10816
20050807,2001.00,2007,1995,2002.00,43759
20050808,1950.00,1980,1950,1964.00,49027
20050809,1981.00,1998,1967,1986.00,43076
20050810,1995.00,1995,1950,1975.00,71438
20050813,1973.00,1973,1901,1921.00,18160
20050814,1921.00,1921,1850,1890.00,41328
20050815,1890.00,1909,1812,1840.00,121997
20050816,1820.00,1820,1766,1811.00,127813
20050817,1799.00,1800,1766,1794.00,246315
20050820,1803.00,1900,1802,1807.00,133035
20050821,1825.00,1831,1824,1824.00,126472
20050822,1823.00,1834,1823,1830.00,174321
20050823,1800.00,1950,1800,1884.00,843861
20050824,1955.00,1998,1950,1961.00,102516
20050827,2000.00,2050,2000,2021.00,4076
20050828,2000.00,2000,1990,1993.00,23084
20050829,1955.00,1971,1955,1956.00,62214
20050830,2000.00,2000,1960,1979.00,118706
20050831,1980.00,1981,1980,1980.00,25404
20050903,2010.00,2010,1981,1994.00,33792
20050904,2001.00,2150,1994,2018.00,92904
20050905,2017.00,2219,2017,2113.00,47981
20050906,2190.00,2190,2100,2162.00,187050
20051016,1600.00,1600,1600,1600.00,1168749
20060730,306.00,306,291,301.00,57605
20060731,301.00,310,300,300.00,437476
20060801,292.00,300,292,295.00,124817
20060802,298.00,305,290,293.00,115126
20060805,304.00,304,290,302.00,953804
20060806,314.00,314,290,313.00,2125387
20060807,313.00,313,303,311.00,60868
20060809,311.00,313,299,309.00,4424399
20060812,298.00,309,298,301.00,645703
20060813,305.00,313,289,307.00,983811
20060814,300.00,301,297,299.00,174733
20060815,299.00,300,296,298.00,69786
20060816,290.00,299,290,292.00,170684
20060819,290.00,303,290,301.00,598877
20060820,289.00,313,289,298.00,154554
20060821,309.00,309,300,308.00,582939
20060823,306.00,320,296,305.00,295672
20060826,305.00,317,302,316.00,196417
20060827,320.00,320,306,310.00,255636
20060828,310.00,310,300,303.00,409316
20060829,302.00,315,301,308.00,114432
20060830,310.00,320,309,319.00,856615
20060902,319.00,320,318,319.00,1368308
20060903,319.00,325,319,323.00,618147
20060904,325.00,335,323,332.00,295506
20060905,321.00,337,321,327.00,195365
20060906,319.00,340,319,336.00,368267
20060910,336.00,349,323,347.00,533230
20060911,334.00,360,334,356.00,221092
20060912,370.00,370,370,370.00,277188
20060913,384.00,384,384,384.00,546465
20060916,399.00,399,385,397.00,1098238
20060917,412.00,412,400,411.00,755380
20060918,410.00,427,400,426.00,3148350
20060919,443.00,443,443,443.00,511294
20060920,460.00,460,460,460.00,434511
20060923,478.00,478,478,478.00,1745053
20060924,497.00,497,497,497.00,52063091
20060925,516.00,516,516,516.00,2476946
20061210,964.00,964,964,964.00,31903438
20080227,1447.00,1447,1414,1433.00,32386
20080301,1433.00,1458,1380,1409.00,8249140
20080302,1409.00,1465,1409,1431.00,28971
