<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171111,1000001.00,1000001,1000000,1000000.00,20000000
20171204,1001299.00,1001998,1001299,1001881.00,600
20171210,1000379.00,1000379,1000300,1000339.00,200
20171212,1000039.00,1000039,960000,973247.00,2300
20171213,993009.00,993009,930002,949003.00,1700
20171217,996453.00,996453,996453,996453.00,100
20171219,956501.00,956501,956501,956501.00,200
20171220,999996.00,999999,960050,981847.00,2400
20171223,999800.00,999999,999800,999998.00,25000
20171224,999998.00,999998,999998,999998.00,1100
20171225,996099.00,996099,970110,972998.00,900
20171227,999996.00,999998,999996,999997.00,2000
20171230,999998.00,999998,999998,999998.00,23800
20171231,1001200.00,1001200,1001200,1001200.00,100
20180101,1001000.00,1001200,1000000,1000036.00,25800
20180102,1000010.00,1000010,1000000,1000001.00,44000
20180106,1000000.00,1000000,1000000,1000000.00,72000
20180107,1000000.00,1000000,1000000,1000000.00,60000
20180109,1000000.00,1000000,1000000,1000000.00,40000
20180110,1000000.00,1000001,1000000,1000001.00,40200
20180114,1001199.00,1001199,1001199,1001199.00,300
20180115,1001999.00,1001999,1000000,1000020.00,10100
20180116,1001800.00,1001800,999999,1000450.00,1200
20180117,1000000.00,1000000,1000000,1000000.00,30100
20180122,1000000.00,1000000,1000000,1000000.00,77500
20180123,1000001.00,1000001,1000000,1000000.00,5000
20180124,1000002.00,1000002,1000000,1000000.00,6100
20180127,1000000.00,1000000,1000000,1000000.00,2900
20180128,1000000.00,1000000,1000000,1000000.00,300
20180129,1000000.00,1000000,1000000,1000000.00,500
20180130,999999.00,999999,999998,999999.00,400
20180131,1000000.00,1000000,999990,999990.00,23200
20180203,999998.00,1000000,999998,1000000.00,50600
20180204,1000000.00,1000000,1000000,1000000.00,200
20180205,999998.00,999998,999998,999998.00,100
20180206,999989.00,999989,999989,999989.00,3000
20180207,999977.00,999990,999977,999977.00,40000
20180210,999996.00,999996,999996,999996.00,5000
20180217,949997.00,949997,949997,949997.00,4100
20180218,997000.00,997000,997000,997000.00,100
20180224,999890.00,999890,999890,999890.00,11000
20180304,949896.00,949896,949896,949896.00,2000
20180305,990000.00,990000,990000,990000.00,100
20180318,979995.00,979995,979995,979995.00,14900
20180319,999673.00,999673,999673,999673.00,14000
20180506,949690.00,974820,949690,971679.00,800
20180512,930002.00,930002,930002,930002.00,10000
20180513,963580.00,963580,963580,963580.00,100
20180515,964500.00,969999,964500,968249.00,600
20180519,974399.00,974399,974399,974399.00,100
20180603,925680.00,970000,925680,947840.00,2000
20180617,900448.00,900448,900448,900448.00,1800
20180618,900448.00,945000,900448,922473.00,400
20180619,900000.00,968594,876350,918824.00,1400
20180620,872901.00,959780,872900,916340.00,1000
20180624,870526.00,870526,870526,870526.00,100
20180625,914051.00,914051,870525,874483.00,1100
20180626,871099.00,918185,870525,908691.00,1200
20180627,949998.00,949998,949998,949998.00,300
20180729,902499.00,902499,902499,902499.00,300
20180730,857375.00,857375,857375,857375.00,200
20180731,814507.00,814507,814507,814507.00,500
20180801,850000.00,850000,774000,825484.00,3100
20180804,849999.00,849999,849999,849999.00,1000
20180806,807500.00,850000,807500,840192.00,3900
20180807,850000.00,850000,850000,850000.00,500
20180814,807500.00,807500,807500,807500.00,4000
20180815,847875.00,847875,847875,847875.00,100
20180819,805483.00,850000,805483,828509.00,5800
20180820,850000.00,850000,850000,850000.00,500
20180821,850000.00,850000,807500,818125.00,4000
20180825,850000.00,850000,850000,850000.00,500
20180827,807501.00,807502,807501,807501.00,3000
20180828,847876.00,847876,847876,847876.00,200
20180829,805483.00,849999,805483,816083.00,2100
20180901,849999.00,850000,849999,850000.00,3200
20180908,807500.00,807501,807500,807501.00,2600
20180909,847876.00,847876,847876,847876.00,100
20180910,805494.00,805494,805484,805485.00,10000
20180911,845759.00,845759,845759,845759.00,100
20180912,845759.00,854999,803472,828576.00,3100
20180915,792000.00,792000,790000,790400.00,500
20180916,821499.00,821499,821499,821499.00,300
20180918,783013.00,810000,783013,785712.00,1000
20180926,824997.00,824997,824997,824997.00,500
20180929,783748.00,840000,783748,838545.00,77300
20180930,800000.00,800000,800000,800000.00,1400
20181001,760003.00,760003,760003,760003.00,600
20181002,770000.00,770000,730001,751819.00,1100
20181003,720001.00,789409,720001,776273.00,600
20181006,740001.00,740001,737460,738286.00,4000
20181007,775100.00,775149,701372,709661.00,4700
20181008,705000.00,745144,705000,744447.00,6500
20181009,780999.00,780999,711002,734694.00,8900
20181010,743000.00,743000,740000,741750.00,400
20181013,764999.00,765000,740001,756493.00,1600
20181014,758889.00,779000,758889,772968.00,1400
20181016,778999.00,780900,778999,779438.00,1300
20181020,799800.00,799900,799800,799898.00,10500
20181022,809890.00,810000,770001,803316.00,1200
20181103,812000.00,824999,812000,819319.00,3200
20181104,820000.00,820000,820000,820000.00,200
20181106,840000.00,840000,779000,810840.00,2500
20181110,800000.00,835000,790000,814000.00,700
20181111,805000.00,825000,805000,815000.00,200
20181112,823000.00,828000,823000,824000.00,600
20181113,832400.00,835000,832400,833971.00,700
20181114,835000.00,840000,831800,834343.00,700
20181117,840000.00,840000,840000,840000.00,100
20181118,831100.00,839000,830500,832057.00,700
20181120,835000.00,848900,830500,839194.00,7300
20181121,848900.00,850000,848900,849006.00,13100
20181124,850000.00,850000,850000,850000.00,100
20181126,858000.00,858000,858000,858000.00,100
20181202,870000.00,870000,870000,870000.00,100
20181205,855000.00,870000,855000,866111.00,900
20181209,850001.00,860000,846100,846167.00,64400
20181210,869999.00,869999,850033,861443.00,700
20181212,869000.00,900000,869000,892086.00,41200
20181215,934999.00,935000,934999,935000.00,6000
20181223,930000.00,935000,930000,934000.00,500
