<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160810,3571.00,3928,3571,3832.00,224429
20160813,4186.00,4209,3961,4178.00,135408
20160814,4179.00,4300,4000,4236.00,236773
20160815,4387.00,4388,4200,4279.00,31891
20160816,3980.00,3980,3851,3865.00,100361
20160817,4000.00,4000,3562,3861.00,35314
20160820,3580.00,3770,3480,3601.00,123077
20160821,3481.00,3898,3481,3595.00,65069
20160822,3650.00,3650,3551,3594.00,2746
20160823,3595.00,3595,3484,3498.00,6580
20160824,3455.00,3455,3411,3440.00,27755
20160827,3450.00,3450,3200,3227.00,16794
20160828,3217.00,3538,3210,3321.00,30600
20160829,3246.00,3653,3200,3465.00,117670
20160830,3650.00,3650,3644,3650.00,6643
20160831,3328.00,3500,3285,3345.00,40442
20160903,3350.00,3350,3350,3350.00,5549
20160904,3300.00,3528,3300,3376.00,28891
20160905,3499.00,3500,3499,3500.00,20432
20160906,3300.00,3690,3300,3640.00,101224
20160907,3850.00,3850,3276,3329.00,237173
20160910,3100.00,3318,2996,3105.00,236696
20160911,3010.00,3260,3010,3241.00,10700
20160913,3288.00,3288,3170,3183.00,55281
20160917,3238.00,3497,3200,3299.00,96869
20160918,3450.00,3586,3350,3381.00,50299
20160919,3500.00,3500,3500,3500.00,300
20160921,3400.00,3400,3300,3301.00,15600
20160924,3250.00,3570,3250,3474.00,131737
20160925,3127.00,3650,3127,3262.00,23004
20160926,3486.00,3499,3303,3472.00,27995
20160927,3488.00,3740,3488,3565.00,79233
20160928,3770.00,3770,3699,3706.00,37965
20161001,3365.00,3800,3357,3376.00,48885
20161002,3679.00,3679,3316,3396.00,18078
20161003,3250.00,3350,3250,3312.00,6500
20161004,3473.00,3473,3100,3260.00,68583
20161005,3191.00,3399,3102,3195.00,129318
20170404,3700.00,3750,3700,3733.00,300000
20170405,4106.00,4106,4106,4106.00,1280139
