<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20180207,813.25,813,813,813.25,5118000,110,Hekmat Saba Ins-a
20180210,843.94,925,844,912.99,1241001,56,Hekmat Saba Ins-a
20180212,951.35,982,951,951.35,3895148,209,Hekmat Saba Ins-a
20180214,920.67,921,859,885.37,566853,96,Hekmat Saba Ins-a
20180217,784.10,787,784,784.10,1472599,173,Hekmat Saba Ins-a
20180219,768.76,776,769,770.29,3055244,389,Hekmat Saba Ins-a
20180221,768.76,773,769,768.76,1326000,186,Hekmat Saba Ins-a
20180224,768.76,769,737,765.69,2036911,298,Hekmat Saba Ins-a
20180226,736.53,737,694,733.46,4184622,564,Hekmat Saba Ins-a
20180228,675.15,690,675,676.69,4203428,588,Hekmat Saba Ins-a
20180303,661.34,677,661,664.41,2284000,308,Hekmat Saba Ins-a
20180305,659.81,660,660,659.81,4651854,653,Hekmat Saba Ins-a
20180307,615.31,618,615,615.31,3359803,465,Hekmat Saba Ins-a
20180310,616.85,617,617,616.85,2177767,260,Hekmat Saba Ins-a
20180312,544.73,598,545,564.67,2640000,328,Hekmat Saba Ins-a
20180314,598.43,614,598,599.97,2524983,285,Hekmat Saba Ins-a
20180317,613.78,614,585,601.50,1031015,131,Hekmat Saba Ins-a
20180319,576.95,603,577,592.29,1352292,129,Hekmat Saba Ins-a
20180326,599.97,600,598,599.97,1519654,126,Hekmat Saba Ins-a
20180328,609.17,609,603,607.64,920271,66,Hekmat Saba Ins-a
20180404,612.24,625,612,612.24,1880255,164,Hekmat Saba Ins-a
20180407,613.78,617,614,613.78,699500,103,Hekmat Saba Ins-a
20180409,612.24,612,612,612.24,1639057,209,Hekmat Saba Ins-a
20180411,599.97,600,568,589.23,1406500,185,Hekmat Saba Ins-a
20180416,567.74,568,554,567.74,2247735,226,Hekmat Saba Ins-a
20180418,583.09,585,583,583.09,2377700,220,Hekmat Saba Ins-a
20180421,613.78,614,612,613.78,1509832,144,Hekmat Saba Ins-a
20180423,563.14,575,563,566.21,1364000,197,Hekmat Saba Ins-a
20180425,575.42,575,575,575.42,2106000,236,Hekmat Saba Ins-a
20180428,544.73,568,545,555.47,1125312,119,Hekmat Saba Ins-a
20180430,561.61,562,549,558.54,1175672,173,Hekmat Saba Ins-a
20180505,541.66,542,542,541.66,1547000,226,Hekmat Saba Ins-a
20180507,529.38,529,529,529.38,1429978,197,Hekmat Saba Ins-a
20180509,521.71,522,520,521.71,1130000,99,Hekmat Saba Ins-a
20180512,521.71,522,483,501.76,741671,107,Hekmat Saba Ins-a
20180514,507.90,522,508,507.90,1497000,183,Hekmat Saba Ins-a
20180516,483.35,522,483,498.69,1224000,140,Hekmat Saba Ins-a
20180519,509.44,522,509,514.04,697376,77,Hekmat Saba Ins-a
20180521,520.18,537,520,526.31,1197409,131,Hekmat Saba Ins-a
20180523,523.25,539,523,526.31,1262497,169,Hekmat Saba Ins-a
20180526,553.93,574,554,555.47,1329459,124,Hekmat Saba Ins-a
20180528,550.87,552,551,550.87,1234670,176,Hekmat Saba Ins-a
20180530,515.57,537,516,520.18,1302000,172,Hekmat Saba Ins-a
20180602,524.78,546,525,529.38,700000,84,Hekmat Saba Ins-a
20180609,529.38,537,529,529.38,1311932,142,Hekmat Saba Ins-a
20180611,537.06,554,537,540.12,1353749,181,Hekmat Saba Ins-a
20180613,555.47,583,555,566.21,1507000,151,Hekmat Saba Ins-a
20180618,629.12,629,591,612.24,2131631,129,Hekmat Saba Ins-a
20180620,622.98,623,623,622.98,1776193,126,Hekmat Saba Ins-a
20180623,616.85,618,617,616.85,2014271,206,Hekmat Saba Ins-a
20180625,621.45,621,618,619.91,1888785,149,Hekmat Saba Ins-a
20180627,583.09,583,562,581.55,2335088,218,Hekmat Saba Ins-a
20180630,581.55,582,575,580.02,801465,81,Hekmat Saba Ins-a
20180702,524.78,537,525,527.85,1127400,146,Hekmat Saba Ins-a
20180704,537.06,583,537,547.80,1286196,152,Hekmat Saba Ins-a
20180707,538.59,560,539,540.12,741537,73,Hekmat Saba Ins-a
20180711,521.71,522,522,521.71,1537536,174,Hekmat Saba Ins-a
20180714,537.06,560,537,541.66,592006,85,Hekmat Saba Ins-a
20180716,567.74,568,529,566.21,2444705,173,Hekmat Saba Ins-a
20180718,541.66,552,542,543.19,1494736,106,Hekmat Saba Ins-a
20180813,559.60,560,560,544.83,203000,10,Hekmat Saba Ins-a
20180815,585.86,617,586,594.07,947547,62,Hekmat Saba Ins-a
20180818,617.04,617,574,607.19,654793,49,Hekmat Saba Ins-a
20180820,576.01,606,576,585.86,1002352,115,Hekmat Saba Ins-a
20180825,631.81,722,632,664.63,1627771,117,Hekmat Saba Ins-a
20180827,823.82,824,824,823.82,7032753,434,Hekmat Saba Ins-a
20180829,827.10,827,827,825.46,568500,34,Hekmat Saba Ins-a
20180901,827.10,908,821,873.05,4317213,323,Hekmat Saba Ins-a
20180902,841.87,894,821,845.15,2096536,190,Hekmat Saba Ins-a
20180903,820.53,837,771,797.56,2851496,306,Hekmat Saba Ins-a
20180904,799.20,837,796,818.89,2406291,298,Hekmat Saba Ins-a
20180905,777.87,852,778,800.84,6205663,553,Hekmat Saba Ins-a
20180908,815.61,880,799,858.28,7966206,615,Hekmat Saba Ins-a
20180909,943.61,944,944,943.61,1725479,112,Hekmat Saba Ins-a
20180910,1037.15,1037,1003,1035.51,7763483,409,Hekmat Saba Ins-a
20180911,1127.41,1139,1067,1133.98,6766128,399,Hekmat Saba Ins-a
20180915,1247.21,1372,1247,1350.60,1055000,61,Hekmat Saba Ins-a
20180918,1317.78,1449,1190,1412.96,4499494,379,Hekmat Saba Ins-a
20180922,1554.09,1554,1428,1508.14,10139136,769,Hekmat Saba Ins-a
20180923,1475.32,1543,1416,1452.34,9890078,897,Hekmat Saba Ins-a
20180924,1393.26,1461,1313,1365.37,10177377,973,Hekmat Saba Ins-a
20180925,1317.78,1502,1318,1473.68,13301217,1017,Hekmat Saba Ins-a
20180926,1503.22,1620,1503,1611.53,12496145,897,Hekmat Saba Ins-a
20180929,1767.43,1772,1756,1769.07,3970685,368,Hekmat Saba Ins-a
20180930,1944.66,1945,1945,1944.66,3096627,278,Hekmat Saba Ins-a
20181002,1751.02,1751,1577,1585.27,840444,48,Hekmat Saba Ins-a
20181003,1427.73,1743,1428,1645.99,12757381,1166,Hekmat Saba Ins-a
20181006,1810.10,1810,1510,1677.17,17766380,1241,Hekmat Saba Ins-a
20181007,1527.83,1723,1510,1552.45,14176672,1179,Hekmat Saba Ins-a
20181008,1435.93,1592,1398,1421.16,11384072,842,Hekmat Saba Ins-a
20181009,1378.50,1562,1347,1522.91,15438844,1243,Hekmat Saba Ins-a
20181010,1449.06,1559,1395,1421.16,7835579,646,Hekmat Saba Ins-a
20181013,1312.85,1344,1280,1293.16,2685278,292,Hekmat Saba Ins-a
20181014,1165.16,1229,1165,1175.00,9754312,944,Hekmat Saba Ins-a
20181015,1214.39,1292,1214,1286.60,6502450,603,Hekmat Saba Ins-a
20181016,1414.60,1415,1334,1404.75,8722892,772,Hekmat Saba Ins-a
20181017,1380.14,1477,1272,1385.06,5577215,633,Hekmat Saba Ins-a
20181020,1396.55,1523,1397,1496.65,7039325,685,Hekmat Saba Ins-a
20181021,1644.35,1644,1480,1575.42,16806991,1297,Hekmat Saba Ins-a
20181022,1486.81,1575,1418,1442.50,12045239,1107,Hekmat Saba Ins-a
20181023,1368.65,1418,1300,1325.98,5254473,639,Hekmat Saba Ins-a
20181024,1312.85,1411,1280,1347.32,6366406,667,Hekmat Saba Ins-a
20181027,1312.85,1410,1313,1363.73,4738966,503,Hekmat Saba Ins-a
20181028,1396.55,1500,1378,1467.11,9712060,895,Hekmat Saba Ins-a
20181029,1613.17,1613,1561,1609.89,22502090,1611,Hekmat Saba Ins-a
20181031,1690.30,1690,1557,1613.17,17119040,1654,Hekmat Saba Ins-a
20181103,1472.04,1590,1472,1511.42,6263582,724,Hekmat Saba Ins-a
20181104,1444.14,1541,1420,1480.24,5076755,623,Hekmat Saba Ins-a
20181105,1427.73,1580,1428,1536.04,8584046,968,Hekmat Saba Ins-a
20181106,1501.58,1589,1502,1540.96,6654684,799,Hekmat Saba Ins-a
20181110,1511.42,1549,1461,1488.45,6525905,783,Hekmat Saba Ins-a
20181111,1431.01,1459,1369,1401.47,6172141,710,Hekmat Saba Ins-a
20181112,1399.83,1484,1362,1421.16,7807499,880,Hekmat Saba Ins-a
20181113,1442.50,1490,1390,1424.45,4900361,557,Hekmat Saba Ins-a
20181118,1298.08,1298,1298,1298.08,131000,16,Hekmat Saba Ins-a
20181119,1303.01,1428,1303,1394.91,7290923,809,Hekmat Saba Ins-a
20181120,1457.27,1534,1428,1503.22,21429265,1791,Hekmat Saba Ins-a
20181121,1495.01,1608,1495,1550.81,16100808,1519,Hekmat Saba Ins-a
20181124,1575.42,1575,1397,1444.14,14176101,1316,Hekmat Saba Ins-a
20181126,1394.91,1411,1311,1352.24,6800276,807,Hekmat Saba Ins-a
20181127,1378.50,1436,1378,1399.83,4809516,671,Hekmat Saba Ins-a
20181128,1365.37,1393,1314,1337.47,7444279,857,Hekmat Saba Ins-a
20181201,1330.90,1339,1242,1288.24,4686318,690,Hekmat Saba Ins-a
20181202,1265.26,1370,1265,1342.39,4809927,642,Hekmat Saba Ins-a
20181203,1355.52,1410,1333,1362.08,5411512,699,Hekmat Saba Ins-a
20181204,1368.65,1377,1296,1322.70,4374749,534,Hekmat Saba Ins-a
20181205,1321.06,1346,1298,1317.78,9303445,917,Hekmat Saba Ins-a
20181208,1312.85,1329,1280,1298.08,6596042,811,Hekmat Saba Ins-a
20181209,1296.44,1310,1242,1271.83,7562949,804,Hekmat Saba Ins-a
20181210,1232.44,1303,1232,1280.03,5940020,669,Hekmat Saba Ins-a
20181212,1252.13,1280,1214,1243.93,6119866,776,Hekmat Saba Ins-a
20181215,1232.44,1247,1196,1217.67,8686426,908,Hekmat Saba Ins-a
20181216,1214.39,1216,1167,1191.41,5256716,684,Hekmat Saba Ins-a
20181217,1165.16,1229,1165,1197.98,5856927,714,Hekmat Saba Ins-a
20181218,1214.39,1272,1183,1230.80,6422478,684,Hekmat Saba Ins-a
20181219,1230.80,1264,1198,1224.24,5192732,530,Hekmat Saba Ins-a
20181222,1183.21,1239,1182,1209.47,3206297,442,Hekmat Saba Ins-a
20181223,1209.47,1229,1177,1194.70,6396417,743,Hekmat Saba Ins-a
20181224,1181.57,1182,1086,1125.77,23053515,1960,Hekmat Saba Ins-a
20181225,1042.08,1116,1017,1042.08,24788895,1971,Hekmat Saba Ins-a
20181226,984.64,1027,953,969.87,17102022,1653,Hekmat Saba Ins-a
20181229,902.59,945,886,919.00,21586799,1726,Hekmat Saba Ins-a
20181230,938.69,985,911,964.95,19047786,1612,Hekmat Saba Ins-a
20190529,951.82,952,952,951.82,22658750,485,Hekmat Saba Ins-a
20190601,1047.00,1047,1047,1047.00,28979058,730,Hekmat Saba Ins-a
