<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,882.81,883,825,828.54,37650,833.58,Sobhan Invest.-a
13970106,811.20,811,806,807.28,5000,805.61,Sobhan Invest.-a
13970107,789.94,848,820,846.45,101750,819.59,Sobhan Invest.-a
13970108,882.81,883,807,863.23,50135,869.94,Sobhan Invest.-a
13970115,821.83,847,821,827.42,183217,844.21,Sobhan Invest.-a
13970118,833.58,839,806,834.70,212300,839.17,Sobhan Invest.-a
13970119,839.17,839,806,816.80,45670,805.61,Sobhan Invest.-a
13970120,811.20,842,811,838.61,1928507,839.17,Sobhan Invest.-a
13970121,839.17,839,839,839.17,700,839.17,Sobhan Invest.-a
13970122,836.94,837,800,808.96,25800,801.13,Sobhan Invest.-a
13970126,770.92,779,769,770.36,286239,778.19,Sobhan Invest.-a
13970127,788.82,808,745,804.49,447280,808.40,Sobhan Invest.-a
13970129,786.59,804,783,787.70,335150,804.49,Sobhan Invest.-a
13970201,803.93,827,804,822.95,777789,826.87,Sobhan Invest.-a
13970202,834.14,834,808,828.54,168540,833.58,Sobhan Invest.-a
13970203,833.58,856,834,842.53,684154,843.09,Sobhan Invest.-a
13970204,868.26,881,867,878.89,451213,880.57,Sobhan Invest.-a
13970205,883.37,883,857,874.42,447126,878.89,Sobhan Invest.-a
13970208,877.22,877,856,868.26,94382,875.54,Sobhan Invest.-a
13970209,875.54,878,839,871.62,116700,839.17,Sobhan Invest.-a
13970210,867.15,873,844,861.55,536426,869.38,Sobhan Invest.-a
13970211,844.77,888,845,872.74,1031286,887.85,Sobhan Invest.-a
13970215,850.36,888,829,861.55,618181,887.85,Sobhan Invest.-a
13970216,887.85,888,839,860.99,696806,867.15,Sobhan Invest.-a
13970217,839.73,884,831,867.15,408120,882.25,Sobhan Invest.-a
13970218,878.33,886,852,885.05,132650,885.61,Sobhan Invest.-a
13970219,883.93,884,842,858.19,1240223,872.74,Sobhan Invest.-a
13970222,839.73,876,840,871.06,176649,875.54,Sobhan Invest.-a
13970223,883.93,884,831,863.23,596626,869.94,Sobhan Invest.-a
13970224,878.33,880,840,865.47,1342277,880.01,Sobhan Invest.-a
13970225,877.78,890,845,877.78,657762,887.85,Sobhan Invest.-a
13970231,913.05,913,881,898.53,259481,899.22,Sobhan Invest.-a
13970301,886.77,890,861,884.00,130555,890.23,Sobhan Invest.-a
13970302,888.84,905,889,895.07,41150,905.44,Sobhan Invest.-a
13970305,899.22,906,899,900.60,230644,899.22,Sobhan Invest.-a
13970306,890.92,899,890,892.30,246657,899.22,Sobhan Invest.-a
13970307,899.22,899,872,884.00,148675,872.93,Sobhan Invest.-a
13970308,919.97,920,876,884.00,91525,876.39,Sobhan Invest.-a
13970309,872.93,890,864,870.86,49078,890.23,Sobhan Invest.-a
13970312,890.23,892,865,880.54,930002,892.30,Sobhan Invest.-a
13970313,886.77,889,881,884.69,224705,887.46,Sobhan Invest.-a
13970319,885.38,907,874,881.93,1018371,892.99,Sobhan Invest.-a
13970320,902.68,919,887,908.21,51299,911.67,Sobhan Invest.-a
13970321,910.98,911,892,892.30,1635643,892.30,Sobhan Invest.-a
13970322,895.76,899,884,897.14,917249,892.30,Sobhan Invest.-a
13970323,906.14,941,903,939.34,2707105,941.41,Sobhan Invest.-a
13970327,981.53,986,982,984.99,7430588,985.68,Sobhan Invest.-a
13970328,1029.95,1034,1016,1032.72,3590862,1034.10,Sobhan Invest.-a
13970329,1083.21,1083,1065,1069.38,39146,1065.23,Sobhan Invest.-a
13970330,1122.64,1176,1079,1123.33,981105,1092.90,Sobhan Invest.-a
13970402,1101.89,1107,1067,1089.44,790031,1087.36,Sobhan Invest.-a
13970403,1137.17,1143,1038,1128.86,1890614,1141.32,Sobhan Invest.-a
13970404,1184.89,1185,1161,1184.89,3737189,1184.89,Sobhan Invest.-a
13970405,1191.12,1235,1176,1192.50,1624673,1195.27,Sobhan Invest.-a
