<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030208,342.18,342,342,341.68,134000
20030222,341.68,342,342,341.68,1000
20030224,341.68,342,342,341.68,100
20030226,341.68,342,342,341.68,13900
20030316,341.68,342,342,341.68,516000
20030318,341.68,342,342,341.68,2000
20030319,341.68,342,342,341.68,25
20030503,341.61,342,342,341.61,1000
20030504,341.68,342,342,341.68,2000
20030510,324.60,325,325,324.60,975
20030512,324.60,325,325,324.60,3069
20030513,324.60,325,325,324.60,1931
20030514,324.67,325,325,324.74,2250
20030520,324.89,325,325,324.89,1725
20030521,324.89,325,325,324.89,1500
20030524,324.89,325,325,324.89,1775
20030525,324.81,331,325,330.94,3225
20030526,330.94,331,331,331.01,1000
20030527,331.01,331,331,331.01,1000
20030528,331.01,331,331,331.01,1000
20030531,330.58,331,331,330.58,1000
20030601,330.30,330,330,330.30,1000
20030602,330.30,330,330,330.30,1000
20030603,330.30,330,330,330.30,1000
20030607,330.30,330,330,330.30,1000
20030608,330.37,331,330,330.51,1000
20030609,330.30,330,330,330.30,1540
20030610,330.30,331,330,331.01,5317
20030625,295.41,295,295,295.41,1000
20030630,295.41,295,295,295.41,97
20030701,295.41,295,295,295.41,1000
20030702,295.41,295,295,295.41,1000
20030705,295.77,296,296,295.77,500
20030706,296.13,296,296,296.13,500
20030715,296.70,297,297,296.70,1000
20030716,298.97,299,299,298.97,1000
20030719,298.97,299,299,299.19,990
20030720,299.47,299,299,299.47,112
20030721,299.47,300,299,299.69,1392
20030722,300.40,303,300,302.89,1416
20030723,303.96,304,304,304.17,1200
20030726,304.60,305,305,304.60,468
20030727,306.80,307,307,306.80,1000
20030728,307.73,308,308,307.80,429
20030729,308.01,308,308,308.01,506
20030730,308.23,308,308,308.23,1037
20030803,308.30,308,308,308.30,1250
20030804,308.44,308,308,308.44,203
20030806,308.44,308,308,308.44,1103
20030809,308.44,308,308,308.44,2675
20030810,308.44,308,308,308.44,2844
20030811,308.44,308,308,308.44,430
20030812,308.44,308,308,308.44,907
20030813,308.44,308,308,308.44,4124
20030817,308.44,308,308,308.44,200
20030818,308.44,308,308,308.44,678
20030824,309.30,309,309,309.30,5459
20030825,311.08,311,311,311.08,2878
20030826,326.59,327,327,326.52,125
20030830,342.82,343,327,326.52,557
20030901,342.82,343,327,326.52,225
20030903,342.82,343,343,342.82,18581
20030906,342.97,343,343,342.82,537
20030907,343.39,343,343,342.82,1187
20030908,343.61,345,344,343.89,14243
20030909,344.18,344,344,344.18,11200
20030913,344.18,344,343,343.32,26199
20030914,343.25,343,343,343.25,41823
20030915,343.18,343,343,343.18,6295
20030916,343.18,343,343,343.18,1395
20030917,343.32,343,343,343.18,2510
20030920,343.39,343,343,343.18,2987
20030921,343.39,343,343,343.39,38927
20030923,343.39,343,343,343.39,100
20030927,343.32,343,343,343.32,3711
20030928,343.46,344,343,343.32,3010
20031004,343.32,343,343,343.32,9261
20031005,343.32,343,343,343.32,318
20031006,343.32,344,343,343.68,6831
20031007,343.89,344,344,343.68,421
20031008,343.61,344,344,343.61,210
20031011,343.68,344,344,343.61,421
20031013,343.54,344,344,343.61,510
20031014,343.46,344,343,343.54,310
20031015,343.46,343,343,343.46,200
20031018,343.39,343,343,343.39,2091
20031019,343.11,343,343,343.32,1010
20031020,342.97,343,343,343.04,7010
20031021,343.39,343,343,343.11,1776
20031022,341.68,343,342,342.68,2010
20031025,342.61,343,343,342.61,1010
20031026,342.61,343,343,342.75,12716
20031027,342.75,343,343,342.75,2012
20031028,342.82,343,343,342.75,420
20031029,342.82,343,343,342.75,215
20031101,341.68,343,342,342.68,113
20031103,341.47,342,341,341.54,10010
20031104,341.54,342,342,341.54,884
20031105,341.54,342,342,341.54,363
20031108,341.54,342,342,341.54,3313
20031110,341.54,342,342,341.54,1919
20031112,342.18,343,342,341.54,289
20031115,342.97,343,343,342.75,15200
20031117,342.82,343,343,342.75,3510
20031118,342.82,343,343,342.82,10622
20031119,345.24,345,343,345.03,10705
20031122,345.24,345,345,345.03,1176
20031123,345.24,345,345,345.03,60
20031125,344.39,345,343,344.82,1036
20031129,342.40,344,342,343.68,15010
20031201,344.25,344,344,343.68,60
20031203,331.01,331,331,331.01,10000
20031207,330.79,331,331,330.86,3015
20031209,327.45,330,327,330.01,1735
20031210,327.23,327,320,324.53,9336
20031213,324.39,335,324,325.31,989
20031215,325.31,326,325,325.31,1954
20031216,334.57,335,331,331.22,4436
20031217,331.22,331,331,331.22,1157
20031221,331.65,332,331,331.22,430
20031222,332.00,335,332,332.50,3108
20031223,332.57,333,333,332.50,66
20031224,334.57,335,333,332.64,2171
20031227,333.00,333,333,332.64,988
20031229,333.78,334,333,332.79,1010
20031230,334.64,335,335,334.64,12000
20031231,334.64,335,335,334.57,1500
20040103,334.57,335,335,334.57,901
20040104,334.57,335,335,334.57,5948
20040106,334.50,334,333,333.50,11214
20040107,333.43,333,333,333.43,380
20040110,333.43,333,333,333.43,9052
20040111,333.43,333,333,333.43,5749
20040112,333.43,333,333,333.43,50
20040113,333.29,333,333,333.36,328
20040114,333.36,333,333,333.36,225
20040117,333.43,333,333,333.36,1084
20040119,333.14,334,333,333.43,3866
20040120,333.85,350,334,348.02,34271
20040121,348.02,348,348,348.02,1293
20040125,348.16,348,348,348.02,584
20040127,349.30,356,349,349.16,2104
20040128,355.92,356,350,350.37,1310
20040131,356.49,357,351,351.01,761
20040201,356.70,357,356,355.85,5388
20040203,357.77,358,356,355.99,733
20040207,361.69,362,356,356.14,267
20040208,373.93,374,369,369.02,5010
20040209,373.93,374,369,369.23,387
20040214,377.28,381,372,372.08,2073
20040215,376.14,384,376,379.13,4660
20040216,398.06,398,391,396.35,8782
20040217,416.07,416,416,416.07,7010
20040218,419.99,420,416,416.07,75
20040221,422.48,434,421,429.03,7320
20040222,450.45,450,435,435.22,2010
20040225,462.70,463,463,462.70,1000
20040228,485.83,486,486,485.83,10869
20040229,510.11,510,505,504.63,5370
20040303,529.83,530,505,504.91,98
20040306,530.11,530,525,525.20,5571
20040307,551.39,551,546,546.13,5529
20040308,573.39,573,567,567.34,5394
20040309,595.67,596,592,591.61,5924
20040310,595.81,596,596,596.03,27486
20040313,595.88,596,596,596.03,7718
20040314,583.64,592,584,592.40,2030
20040315,592.40,592,592,592.25,5501
20040317,592.25,592,584,589.83,5723
20040327,589.83,590,590,589.83,187
20040328,589.83,590,590,589.83,185
20040330,589.90,591,590,589.83,185
20040403,619.30,619,595,615.53,11788
20040404,646.28,646,623,634.25,6013
20040405,665.93,666,660,659.74,7423
20040406,692.69,693,680,680.10,5708
20040407,714.05,714,686,685.65,1534
20040410,719.89,720,720,719.89,21249
20040412,755.84,756,755,754.77,8942
20040413,792.50,792,756,773.77,25006
20040414,775.70,776,740,771.99,7847
20040417,761.67,767,740,766.73,1833
20040418,739.61,759,739,759.47,2450
20040424,731.42,753,725,752.63,1989
20040425,736.76,737,722,733.63,8096
20040426,736.76,737,705,716.19,9650
20040427,711.84,715,712,713.98,9774
20040428,714.05,715,714,714.05,9376
20040501,715.40,726,715,714.90,1964
20040502,740.32,749,727,727.29,3906
20040503,747.51,762,737,737.26,3640
20040504,748.57,774,749,770.07,9265
20040505,808.51,809,773,772.85,686
20040508,811.43,811,791,790.86,4319
20040509,830.37,830,830,830.29,21421
20040510,830.29,830,829,830.22,2589
20040511,788.72,830,789,829.72,117
20040512,788.30,826,788,825.81,865
20040515,787.94,814,788,813.85,2931
20040516,774.49,804,774,803.81,2331
20040517,763.67,794,764,794.20,2241
20040518,768.79,783,769,783.24,4248
20040519,783.31,789,772,784.24,12726
20040522,810.79,823,777,818.19,27560
20040523,825.03,826,823,824.60,12381
20040524,843.53,866,844,864.11,14618
20040525,907.24,907,907,907.24,15226
20040526,952.59,953,952,952.52,17790
20040529,950.24,950,925,943.55,20605
20040530,923.26,924,904,914.93,11223
20040531,908.88,909,869,877.99,12443
20040612,428.53,456,429,442.05,4010
20040613,464.12,464,464,464.12,22302
20040614,487.33,487,487,487.33,22987
20040615,511.67,512,512,511.67,21182
20040616,537.23,537,537,537.01,20098
20040619,563.85,564,564,563.85,50006
20040620,592.04,592,592,592.04,109579
20040621,621.58,622,622,621.58,127853
20040622,652.62,653,622,644.22,139042
20040623,626.42,626,612,612.26,37436
20040626,581.65,582,582,581.65,20685
20040627,563.85,564,553,561.50,28785
20040628,533.46,564,533,545.98,26324
20040629,518.79,573,519,555.52,43662
20040630,583.00,583,569,568.83,11099
20040703,597.24,597,582,582.15,9526
20040704,611.19,611,611,611.19,20912
20040705,641.73,642,618,617.52,4212
20040706,648.35,648,597,626.35,42177
20040707,626.21,626,595,610.33,17075
20040710,610.33,611,610,610.41,12700
20040711,610.48,619,610,615.53,40978
20040712,613.82,616,614,615.53,6320
20040713,615.89,616,612,614.96,38859
20040714,610.41,612,605,611.97,10947
20040717,611.97,616,612,612.04,25443
20040718,624.93,626,619,621.30,24710
20040719,634.96,641,621,638.45,23056
20040720,640.52,669,638,638.95,12324
20040725,669.13,669,669,669.13,3000
20040726,702.52,703,664,672.05,4615
20040727,663.79,669,648,660.95,19286
20040728,654.97,666,655,659.02,37809
20040731,664.79,666,649,663.22,15532
20040801,649.06,649,637,644.08,16774
20040802,635.96,644,636,643.79,565
20040803,625.57,630,621,630.19,13066
20040804,615.74,628,616,627.63,4026
20040807,596.38,596,596,596.31,36160
20040808,595.46,595,567,594.10,4351
20040809,564.42,587,564,587.48,4485
20040810,585.78,587,586,587.41,3310
20040811,585.14,586,564,585.49,6100
20040814,563.85,584,561,584.49,867
20040817,555.31,579,555,579.23,3645
20040818,550.33,575,550,574.88,3020
20040821,546.20,566,546,566.34,6010
20040822,538.08,561,538,561.22,3666
20040823,533.17,561,533,561.22,110
20040825,533.17,560,533,560.29,672
20040828,532.32,552,532,551.96,6010
20040829,524.42,536,524,535.52,12080
20040831,508.75,521,509,521.21,10817
20040901,495.16,495,495,495.16,31020
20040904,470.46,520,470,492.24,83944
20040905,516.80,517,517,516.80,23755
20040906,542.64,543,539,538.94,17387
20040907,565.84,566,566,565.84,68995
20040908,594.10,594,569,589.34,68256
20040911,589.34,589,587,588.48,14847
20040912,562.36,586,559,585.70,2610
20040914,556.45,576,556,564.21,37070
20040915,548.12,563,548,562.57,2010
20040918,561.93,562,537,558.58,4762
20040919,530.68,534,531,530.68,89575
20040920,534.24,548,534,535.52,7339
20040921,534.95,536,535,535.52,2732
20040922,540.86,544,538,538.30,7793
20040925,541.00,541,534,534.81,16373
20040926,520.71,534,520,520.93,21136
20040927,519.93,520,498,503.91,16474
20040928,498.29,520,481,507.26,21528
20040929,508.97,513,509,509.04,13819
20041002,513.24,513,499,509.32,11069
20041003,501.35,507,499,507.33,4814
20041004,501.35,502,490,502.28,7794
20041005,490.39,495,489,494.80,11561
20041006,489.25,498,488,490.74,28918
20041009,498.22,515,498,511.46,24292
20041010,498.43,530,498,518.29,19676
20041011,518.22,518,501,517.30,6986
20041012,519.65,521,519,518.72,10556
20041013,521.07,521,520,520.29,15636
20041016,518.93,519,500,519.36,4384
20041017,499.86,510,500,510.04,9612
20041018,509.75,510,509,509.40,11020
20041019,497.86,505,498,505.41,7180
20041020,491.10,503,491,503.06,4997
20041023,477.93,501,478,500.71,1860
20041024,498.15,498,478,497.44,3060
20041025,491.17,497,491,497.08,1010
20041027,478.36,482,472,481.70,13564
20041030,472.66,479,472,479.21,5394
20041031,479.78,480,480,479.57,15467
20041101,479.07,480,479,479.50,4428
20041102,483.98,484,480,479.71,1969
20041103,477.01,481,477,479.14,5071
20041107,477.01,479,477,478.57,4987
20041108,478.57,484,479,479.92,8969
20041109,498.22,498,482,481.99,4621
20041110,491.95,498,491,494.02,29089
20041113,497.93,498,486,494.02,3048
20041115,497.79,498,497,496.58,13563
20041116,472.02,493,472,492.52,3499
20041117,487.33,492,487,491.74,2975
20041120,472.31,487,472,486.76,5058
20041121,486.76,487,463,483.98,2842
20041123,480.49,481,460,480.71,7212
20041124,480.71,484,481,481.35,11264
20041127,487.97,488,482,482.06,2870
20041128,482.20,483,482,482.13,5672
20041129,482.63,483,482,481.92,60882
20041130,482.63,491,477,480.28,9445
20041201,480.49,481,477,479.78,7824
20041204,480.85,481,459,478.15,5780
20041205,455.79,463,454,458.28,17862
20041206,455.58,457,448,457.29,3455
20041207,448.46,480,448,457.57,4279
20041211,480.42,480,480,480.42,30196
20041212,504.41,504,504,504.41,20240
20041213,529.61,530,530,529.61,35320
20041214,536.80,537,503,525.98,74750
20041215,519.65,523,515,522.56,9226
20041218,504.63,507,496,507.12,12277
20041219,491.17,507,491,506.76,441
20041220,489.75,505,488,504.70,2391
20041221,480.14,487,479,487.26,14097
20041222,469.89,483,470,482.63,7754
20041225,469.82,476,463,471.88,14288
20041226,471.67,484,472,474.02,5032
20041227,495.44,498,486,485.90,10297
20041228,510.18,510,510,510.18,42533
20041229,510.25,510,485,488.75,42660
20050101,490.46,513,488,490.18,2273
20050102,498.29,515,498,509.89,32105
20050103,512.60,513,501,508.97,35584
20050104,500.64,501,490,501.35,10685
20050105,501.14,501,500,501.28,2295
20050108,498.29,501,490,501.00,1075
20050109,489.61,490,477,484.84,14399
20050110,464.55,477,464,468.25,19003
20050111,476.72,477,472,471.88,8547
20050112,464.83,469,464,468.89,8096
20050115,464.48,464,463,463.05,21270
20050116,462.77,463,463,462.98,437
20050117,461.77,463,462,462.84,1540
20050119,444.83,455,445,455.08,9580
20050123,441.34,455,441,454.87,263
20050125,453.44,454,434,453.87,1543
20050130,441.34,441,431,431.59,20878
20050201,423.55,430,420,427.96,14305
20050202,427.11,427,427,427.11,20000
20050205,405.75,422,406,421.77,5010
20050208,400.70,422,401,421.77,60
20050214,400.70,401,401,400.91,20010
20050221,380.91,399,381,399.42,1510
20050222,379.48,399,379,398.63,791
20050223,378.70,391,379,390.73,8010
20050226,371.23,371,371,371.23,20590
20050227,371.30,371,369,370.94,7165
20050301,352.43,368,352,367.95,3212
20050302,349.59,365,350,365.18,3040
20050305,346.95,361,347,360.55,5150
20050306,342.54,352,343,351.58,10835
20050314,344.46,344,344,344.46,5000
20050315,327.31,338,327,338.34,7205
20050316,338.20,338,338,338.27,5287
