<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20161203,10000.00,10000,10000,10000.00,33538223
20161204,10000.00,10000,10000,10000.00,30293727
20161205,10000.00,10000,10000,10000.00,7942839
20161206,10000.00,10000,10000,10000.00,4346473
20161207,10000.00,10000,10000,10000.00,13878223
20161226,10000.00,10000,10000,10000.00,1000200
20161227,10132.00,10142,10132,10132.00,979635
20161228,10145.00,10148,10138,10138.00,7067093
20161231,10168.00,10168,10158,10160.00,119977
20170101,10164.00,10174,10164,10165.00,261423
20170102,10180.00,10180,10170,10175.00,522879
20170103,10180.00,10180,10177,10178.00,433545
20170104,10184.00,10192,10182,10183.00,3594659
20170107,10202.00,10203,10202,10203.00,1105252
20170108,10209.00,10210,10208,10208.00,2207529
20170109,10216.00,10225,10215,10215.00,2432133
20170111,10228.00,10237,10227,10227.00,1771827
20170114,10247.00,10256,10246,10247.00,441773
20170115,10253.00,10260,10252,10253.00,1158504
20170116,10260.00,10260,10258,10259.00,362781
20170117,10265.00,10274,10264,10265.00,1130046
20170118,10271.00,10271,10270,10271.00,1114321
20170121,10020.00,10020,10006,10007.00,3367732
20170122,10014.00,10020,10013,10014.00,4347796
20170123,10027.00,10029,10019,10020.00,2707610
20170124,10035.00,10035,10025,10026.00,1558185
20170125,10032.00,10034,10031,10032.00,1095693
20170128,10050.00,10058,10049,10049.00,11481974
20170129,10056.00,10065,10056,10056.00,1817183
20170130,10061.00,10070,10060,10062.00,642369
20170131,10066.00,10066,10065,10066.00,972000
20170201,10072.00,10081,10071,10071.00,11350503
20170204,10090.00,10098,10090,10091.00,585823
20170205,10096.00,10099,10096,10096.00,1243954
20170206,10104.00,10110,10103,10104.00,1897109
20170207,10109.00,10125,10109,10114.00,2272848
20170208,10115.00,10129,10114,10115.00,1369595
20170211,10135.00,10137,10134,10136.00,741540
20170212,10145.00,10145,10139,10140.00,1453037
20170213,10146.00,10149,10145,10145.00,3154048
20170214,10152.00,10155,10151,10151.00,2799243
20170215,10158.00,10166,10157,10158.00,581110
20170218,10176.00,10184,10175,10176.00,1205866
20170219,10001.00,10009,10000,10001.00,4354250
20170220,10020.00,10020,10010,10011.00,265049
20170221,10021.00,10021,10012,10015.00,518882
20170222,10020.00,10049,10019,10032.00,422438
20170225,10037.00,10066,10036,10039.00,1288820
20170226,10062.00,10062,10042,10043.00,444845
20170227,10050.00,10058,10048,10049.00,1108300
20170228,10055.00,10056,10054,10054.00,1148944
20170301,10061.00,10077,10060,10061.00,824278
20170304,10079.00,10089,10078,10079.00,1894617
20170305,10085.00,10086,10084,10084.00,23268305
20170306,10090.00,10099,10089,10090.00,751624
20170307,10096.00,10105,10095,10097.00,704712
20170308,10102.00,10104,10101,10103.00,2486800
20170311,10119.00,10120,10118,10118.00,4651408
20170312,10130.00,10130,10124,10125.00,1849243
20170313,10129.00,10130,10129,10129.00,2216650
20170314,10136.00,10144,10135,10136.00,1859028
20170315,10142.00,10150,10141,10142.00,7174673
20170318,10159.00,10300,10159,10250.00,2514378
20170325,10030.00,10045,10030,10039.00,5394729
20170326,10035.00,10047,10033,10041.00,1282619
20170327,10052.00,10052,10048,10051.00,335106
20170328,10051.00,10058,10046,10057.00,470897
20170329,10057.00,10094,10057,10088.00,197490
20170403,10080.00,10093,10080,10087.00,415648
20170404,10088.00,10090,10086,10089.00,442214
20170405,10087.00,10158,10087,10090.00,646485
20170408,10089.00,10140,10089,10106.00,514660
20170409,10110.00,10120,10108,10109.00,469264
20170410,10120.00,10128,10114,10116.00,1072592
20170412,10130.00,10135,10126,10128.00,417734
20170415,10144.00,10144,10143,10143.00,997035
20170416,10149.00,10150,10148,10148.00,854380
20170417,10155.00,10156,10154,10155.00,846250
20170418,10161.00,10161,10160,10160.00,3108105
20170419,10167.00,10168,10166,10167.00,873722
20170422,10011.00,10020,10006,10007.00,4057005
20170423,10012.00,10037,10011,10012.00,1202577
20170424,10018.00,10021,10017,10018.00,751191
20170426,10048.00,10050,10029,10044.00,452380
20170429,10047.00,10069,10047,10048.00,435860
20170430,10053.00,10069,10053,10054.00,636941
20170501,10058.00,10069,10058,10059.00,298345
20170502,10066.00,10078,10064,10067.00,383035
20170503,10071.00,10089,10070,10077.00,428660
20170506,10087.00,10130,10087,10098.00,180234
20170507,10107.00,10107,10092,10098.00,1339575
20170508,10098.00,10110,10098,10106.00,3314310
20170509,10110.00,10123,10106,10110.00,446220
20170510,10112.00,10130,10112,10119.00,321845
20170513,10135.00,10138,10119,10136.00,1997579
20170514,10131.00,10150,10131,10149.00,638219
20170515,10160.00,10160,10150,10158.00,1016918
20170516,10150.00,10180,10141,10160.00,406247
20170517,10180.00,10180,10143,10162.00,281188
20170520,10163.00,10169,10161,10162.00,1651501
20170521,10169.00,10175,10168,10169.00,5132651
20170522,10010.00,10020,10001,10002.00,3390677
20170523,10018.00,10020,10008,10015.00,621810
20170524,10020.00,10049,10012,10018.00,459530
20170527,10040.00,10040,10030,10032.00,1493398
20170528,10037.00,10050,10036,10038.00,2280048
20170529,10042.00,10065,10041,10046.00,1780469
20170530,10048.00,10066,10047,10053.00,2748845
20170531,10066.00,10072,10061,10068.00,370000
20170603,10088.00,10100,10082,10089.00,930220
20170606,10088.00,10119,10086,10100.00,16001834
20170607,10119.00,10126,10097,10102.00,454999
20170610,10113.00,10131,10113,10116.00,438227
20170611,10119.00,10123,10119,10120.00,400400
20170612,10125.00,10143,10125,10135.00,947564
20170613,10190.00,10197,10135,10175.00,248966
20170614,10155.00,10168,10150,10163.00,98946
20170617,10159.00,10160,10154,10158.00,1173238
20170618,10161.00,10166,10159,10161.00,591514
20170619,10169.00,10181,10167,10168.00,196796
20170620,10170.00,10179,10169,10169.00,1054300
20170621,10180.00,10196,10176,10185.00,783436
20170624,10029.00,10042,10019,10021.00,9088896
20170625,10057.00,10057,10028,10039.00,263981
20170628,10082.00,10082,10040,10043.00,974202
20170701,10079.00,10079,10055,10058.00,371805
20170702,10088.00,10088,10060,10063.00,337672
20170703,10090.00,10090,10069,10070.00,323110
20170704,10071.00,10099,10071,10085.00,268076
20170705,10080.00,10090,10079,10087.00,376530
20170708,10098.00,10110,10097,10099.00,473154
20170709,10100.00,10110,10100,10101.00,616370
20170710,10108.00,10116,10105,10109.00,882682
20170711,10113.00,10130,10112,10120.00,669974
20170712,10123.00,10140,10121,10136.00,1077163
20170715,10137.00,10147,10137,10144.00,1163273
20170716,10146.00,10147,10141,10145.00,588229
20170717,10170.00,10170,10148,10153.00,979311
20170718,10159.00,10179,10159,10166.00,321225
20170719,10166.00,10186,10157,10166.00,538102
20170722,10177.00,10185,10177,10179.00,998536
20170723,10020.00,10027,10008,10011.00,838511
20170724,10027.00,10028,10005,10009.00,506245
20170725,10011.00,10040,10011,10020.00,2181810
20170726,10020.00,10032,10018,10029.00,3066142
20170729,10033.00,10280,10032,10048.00,4146955
20170730,10038.00,10067,10037,10044.00,1280583
20170731,10050.00,10058,10047,10049.00,442793
20170801,10052.00,10068,10047,10048.00,5571803
20170802,10055.00,10069,10053,10054.00,3678646
20170806,10089.00,10089,10079,10080.00,2931693
20170807,10086.00,10090,10085,10087.00,1028668
20170808,10092.00,10100,10091,10093.00,963796
20170809,10100.00,10125,10096,10101.00,662381
20170812,10114.00,10120,10113,10116.00,905350
20170813,10120.00,10130,10119,10120.00,3361383
20170814,10127.00,10135,10126,10128.00,611151
20170815,10135.00,10139,10131,10133.00,950435
20170816,10140.00,10140,10136,10137.00,1179220
20170819,10154.00,10155,10153,10154.00,1218413
20170820,10163.00,10169,10162,10162.00,1369749
20170821,10173.00,10187,10171,10172.00,2319953
20170822,10179.00,10181,10179,10179.00,912814
20170823,10020.00,10029,10008,10018.00,3378681
20170826,10030.00,10030,10018,10025.00,9287217
20170827,10032.00,10049,10024,10029.00,2449922
20170828,10030.00,10053,10030,10039.00,274722
20170829,10050.00,10058,10035,10041.00,1756704
20170830,10040.00,10060,10040,10046.00,520403
20170902,10058.00,10065,10058,10061.00,3003827
20170903,10064.00,10080,10064,10072.00,2752592
20170904,10079.00,10090,10075,10081.00,2058939
20170905,10099.00,10099,10080,10090.00,4683674
20170906,10081.00,10108,10076,10092.00,2589700
20170910,10102.00,10126,10099,10108.00,1152264
20170911,10111.00,10130,10108,10124.00,8749764
20170912,10126.00,10140,10126,10132.00,16459458
20170913,10140.00,10150,10121,10144.00,6265135
20170916,10147.00,10170,10147,10161.00,1124682
20170917,10167.00,10179,10152,10161.00,2037570
20170918,10151.00,10173,10150,10154.00,2527021
20170919,10170.00,10180,10158,10162.00,790126
20170920,10165.00,10180,10165,10174.00,2807014
20170923,10003.00,10025,10003,10018.00,3379033
20170924,10022.00,10035,10020,10025.00,14902331
20170925,10040.00,10045,10033,10040.00,2274728
20170926,10040.00,10069,10036,10048.00,1916188
20170927,10089.00,10100,10080,10086.00,2297048
20171002,10080.00,10150,10080,10120.00,1224393
20171003,10125.00,10159,10125,10150.00,299672
20171004,10161.00,10190,10160,10178.00,2832457
20171007,10181.00,10250,10152,10201.00,1922731
20171008,10200.00,10215,10192,10204.00,1649095
20171009,10197.00,10239,10192,10210.00,1260072
20171010,10210.00,10220,10199,10204.00,1812696
20171011,10198.00,10208,10196,10200.00,2141121
20171014,10193.00,10209,10189,10201.00,2082620
20171015,10191.00,10200,10185,10190.00,708852
20171016,10182.00,10200,10182,10197.00,1323283
