<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980902,10265.00,10270,10265,10265.00,5003900,10265.00,Tasmim ETF-a
13980903,10274.00,10274,10271,10271.00,2089000,10271.00,Tasmim ETF-a
13980904,10279.00,10279,10275,10276.00,2264814,10278.00,Tasmim ETF-a
13980905,10290.00,10290,10283,10283.00,50796928,10283.00,Tasmim ETF-a
13980906,10296.00,10298,10294,10298.00,32292473,10298.00,Tasmim ETF-a
13980909,10312.00,10312,10305,10309.00,31660520,10312.00,Tasmim ETF-a
13980910,10316.00,10316,10310,10311.00,13797786,10311.00,Tasmim ETF-a
13980911,10315.00,10322,10315,10316.00,11247079,10316.00,Tasmim ETF-a
13980912,10322.00,10327,10322,10322.00,14511697,10327.00,Tasmim ETF-a
13980913,10344.00,10344,10328,10328.00,1785050,10328.00,Tasmim ETF-a
13980916,10343.00,10344,10343,10344.00,1236067,10343.00,Tasmim ETF-a
13980917,10355.00,10355,10349,10350.00,12028447,10354.00,Tasmim ETF-a
13980918,10361.00,10361,10355,10355.00,2605518,10360.00,Tasmim ETF-a
13980919,10361.00,10364,10360,10360.00,2070672,10360.00,Tasmim ETF-a
13980920,10367.00,10376,10366,10366.00,2172740,10366.00,Tasmim ETF-a
13980923,10383.00,10385,10383,10383.00,7039306,10383.00,Tasmim ETF-a
13980924,10395.00,10395,10395,10395.00,11000,10395.00,Tasmim ETF-a
13980925,10394.00,10439,10394,10407.00,3541410,10439.00,Tasmim ETF-a
13980926,10409.00,10409,10407,10407.00,1508676,10407.00,Tasmim ETF-a
13980927,10409.00,10414.00,10409.00,10409.00,500875,10414.00,Tasmim ETF-a
