<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171213,1000000.00,1000000,1000000,1000000.00,2071200
20171216,1000000.00,1000000,1000000,1000000.00,8988000
20171217,1000000.00,1000000,1000000,1000000.00,2657500
20171218,1000000.00,1000000,1000000,1000000.00,826000
20171219,1000000.00,1000000,1000000,1000000.00,535400
20171220,1000000.00,1000000,1000000,1000000.00,2301900
20180130,1000000.00,1000000,1000000,1000000.00,41000
20180131,1000000.00,1000000,1000000,1000000.00,100
20180203,1000000.00,1000000,1000000,1000000.00,100
20180204,1000000.00,1000000,1000000,1000000.00,100
20180207,1000000.00,1000000,1000000,1000000.00,5000
20180210,1000000.00,1000000,1000000,1000000.00,2000
20180212,1000000.00,1000000,1000000,1000000.00,15000
20180213,991000.00,991000,991000,991000.00,71000
20180214,1000000.00,1000000,1000000,1000000.00,100
20180217,970000.00,999999,970000,997580.00,10500
20180219,999998.00,999998,999998,999998.00,800
20180303,999994.00,999994,999994,999994.00,200
20180304,949999.00,949999,949995,949998.00,12000
20180306,950000.00,950000,950000,950000.00,100
20180307,950000.00,950000,950000,950000.00,1000
20180314,995000.00,997496,995000,997486.00,25200
20180317,990000.00,990000,990000,990000.00,1000
20180319,989999.00,989999,989999,989999.00,14200
20180411,980000.00,980000,980000,980000.00,15100
20180417,960009.00,999899,960009,981985.00,4400
20180418,999899.00,999899,999899,999899.00,1000
20180429,949905.00,999899,949905,983234.00,900
20180501,999888.00,999888,999888,999888.00,200
20180521,999898.00,1010000,999898,1008316.00,24000
20180619,970000.00,970000,970000,970000.00,100
20180620,921500.00,921500,921500,921500.00,200
20180623,967575.00,967575,967575,967575.00,100
20180625,919200.00,919200,919200,919200.00,500
20180626,965160.00,965160,965160,965160.00,500
20180627,1000000.00,1000000,1000000,1000000.00,200
20180721,990000.00,990000,990000,990000.00,14200
20180728,940500.00,940500,940500,940500.00,500
20180730,893500.00,893500,893500,893500.00,200
20180731,850000.00,850000,848825,849060.00,500
20180804,854999.00,891513,854999,891162.00,10400
20180806,846604.00,846604,846604,846604.00,50000
20180807,804274.00,804274,804274,804274.00,100
20180808,764061.00,764061,764061,764061.00,50000
20180814,764061.00,764061,764061,764061.00,21100
20180815,764061.00,764061,764061,764061.00,40000
20180819,791829.00,791829,765061,765388.00,9700
20180821,777999.00,778000,727120,766854.00,23500
20180825,778000.00,778000,778000,778000.00,500
20180826,778000.00,778000,778000,778000.00,100
20180827,778000.00,790000,778000,784000.00,200
20180828,778300.00,802261,778300,797057.00,600
20180829,778000.00,820000,757210,793998.00,3000
20180901,781000.00,833697,781000,787620.00,22700
20180902,826500.00,827001,781100,817114.00,10800
20180903,857969.00,857969,787510,797576.00,700
20180904,837454.00,837454,790010,818574.00,6000
20180905,842990.00,859502,777646,837857.00,22500
20180908,837857.00,837857,797700,800757.00,1500
20180909,797000.00,797000,771000,775360.00,2000
20180910,760555.00,760557,760555,760557.00,9900
20180911,770000.00,790000,770000,783333.00,300
20180912,783333.00,783333,783333,783333.00,2000
20180915,780000.00,780000,780000,780000.00,400
20180916,780000.00,800000,780000,790000.00,700
20180918,800000.00,800000,790000,794286.00,700
20180922,800000.00,800000,800000,800000.00,400
20180923,800000.00,800000,800000,800000.00,600
20180925,800002.00,839990,800002,810667.00,1500
20180930,800000.00,800000,770134,772208.00,7200
20181001,770134.00,770134,770134,770134.00,12900
20181003,808640.00,808640,770200,775699.00,3500
20181006,770200.00,770200,736915,744759.00,25000
20181007,781990.00,781996,707522,730976.00,25600
20181013,767524.00,767524,767524,767524.00,7000
20181015,805900.00,805900,743001,774450.00,200
20181016,805900.00,805900,746900,781150.00,1000
20181017,781150.00,820000,781150,782355.00,25800
20181021,820000.00,820000,753950,783306.00,900
20181022,820000.00,820000,784600,784758.00,89400
20181024,780000.00,780000,780000,780000.00,5500
20181027,815000.00,815000,762000,779828.00,800
20181028,785000.00,787700,785000,785450.00,600
20181103,820000.00,820000,820000,820000.00,100
20181104,830000.00,853998,830000,853819.00,40300
20181105,850000.00,896508,850000,896199.00,100700
20181106,880000.00,940997,853102,897007.00,200600
20181110,856001.00,856001,852157,854770.00,800
20181111,812101.00,870000,812101,850700.00,1500
20181113,845700.00,845700,841500,843180.00,500
20181114,843900.00,843900,843000,843006.00,30200
20181121,870000.00,885150,870000,880033.00,1800
20181127,856500.00,856500,849100,853010.00,1000
20181128,853102.00,853102,853102,853102.00,100000
20181201,889996.00,895757,889996,891474.00,1000
20181204,890000.00,920000,890000,904952.00,2100
20181205,919900.00,929900,919900,920203.00,3300
20181209,931000.00,966210,931000,955636.00,1200
20181212,940000.00,940000,940000,940000.00,300
20181215,940000.00,978000,940000,949500.00,400
20181216,969500.00,969500,969500,969500.00,3000
20190102,989000.00,1000000,989000,998171.00,14400
20190113,948264.00,998171,948264,978616.00,3800
20190115,978616.00,978616,978616,978616.00,3000
20190122,963000.00,963000,963000,963000.00,100
20190123,944028.00,944028,944028,944028.00,100
20190126,958000.00,958000,958000,958000.00,300
20190128,980000.00,980000,980000,980000.00,600
20190129,945000.00,945000,945000,945000.00,100
20190202,990000.00,990000,930111,970037.00,300
20190203,989599.00,989599,989599,989599.00,100
20190205,950000.00,950000,950000,950000.00,1000
20190210,989400.00,989400,989400,989400.00,100
20190216,960000.00,960000,960000,960000.00,200
20190217,950000.00,960000,950000,956667.00,300
20190218,960000.00,960000,921000,934000.00,300
20190219,960000.00,960000,922014,950516.00,2000
20190220,960000.00,960000,922000,926208.00,2800
20190223,959998.00,959999,901000,919061.00,10100
20190224,919000.00,946994,901451,902745.00,26000
20190225,890021.00,890021,890021,890021.00,3100
20190226,902000.00,934499,890000,909092.00,2300
20190227,919990.00,920000,917000,917141.00,10600
20190305,900000.00,917000,900000,916132.00,6800
20190306,910000.00,910000,910000,910000.00,100
20190310,917000.00,917000,915000,915925.00,9300
20190311,900010.00,925000,900000,915002.00,500
20190312,900000.00,900000,900000,900000.00,9800
20190313,929999.00,929999,855022,862347.00,4800
20190316,890000.00,905464,850027,872104.00,8700
