<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010325,1528.40,1529,1528,1528.40,1680
20010328,1528.63,1529,1529,1528.63,367
20010331,1528.63,1529,1528,1528.40,1640
20010408,1540.26,1540,1539,1540.03,960
20010409,1540.71,1541,1540,1541.40,3400
20010410,1541.85,1542,1542,1542.08,2880
20010411,1542.31,1543,1542,1542.99,2276
20010414,1543.45,1545,1543,1545.05,2240
20010415,1555.54,1585,1551,1555.31,4990
20010416,1562.38,1563,1562,1562.83,2960
20010417,1564.66,1578,1565,1578.11,5740
20010418,1580.85,1581,1578,1580.39,13080
20010421,1580.17,1580,1580,1580.39,7160
20010423,1557.59,1558,1558,1557.59,2197
20010424,1558.04,1561,1558,1561.24,21188
20010425,1561.46,1596,1561,1564.66,15865
20010428,1569.90,1573,1569,1571.27,26705
20010429,1607.76,1650,1574,1649.72,45980
20010430,1613.46,1614,1613,1613.92,8398
20010501,1623.72,1642,1615,1630.56,20641
20010502,1619.62,1620,1613,1613.23,3837
20010505,1613.69,1614,1614,1614.14,4160
20010506,1618.71,1631,1619,1621.21,10965
20010507,1621.44,1631,1621,1631.25,5309
20010508,1665.23,1667,1633,1667.05,6128
20010509,1669.33,1671,1669,1670.93,1680
20010512,1672.53,1673,1673,1672.53,1662
20010513,1673.89,1674,1673,1674.35,5222
20010515,1675.26,1687,1675,1687.35,3520
20010516,1687.35,1729,1687,1729.31,12752
20010520,1772.41,1772,1772,1772.41,1634
20010521,1816.65,1817,1817,1816.65,14877
20010523,1862.04,1862,1862,1862.04,4156
20010526,1908.56,1909,1909,1908.56,32621
20010527,1955.76,1956,1894,1893.96,31624
20010528,1893.74,1913,1894,1912.89,19209
20010529,1931.82,1932,1932,1931.82,19477
20010530,1912.66,1932,1913,1912.66,6283
20010602,1893.74,1894,1894,1893.74,2475
20010603,1874.81,1875,1875,1874.81,1000
20010606,1856.11,1856,1856,1856.11,2000
20010609,1837.63,1838,1838,1837.63,6536
20010611,1819.39,1837,1792,1791.80,6390
20010612,1778.80,1779,1772,1772.41,19960
20010613,1772.41,1772,1756,1756.45,24082
20010616,1756.45,1756,1756,1756.45,4832
20010617,1756.45,1756,1756,1755.99,3838
20010618,1755.54,1756,1753,1755.54,8474
20010619,1753.71,1756,1754,1755.54,1868
20010620,1756.45,1756,1755,1755.54,7675
20010729,1505.14,1881,1505,1881.42,31802
20010730,1880.96,1886,1870,1882.33,37698
20010731,1860.90,1883,1824,1824.41,12868
20010801,1824.18,1824,1779,1801.60,19160
20010804,1823.27,1824,1782,1801.60,17071
20010805,1801.83,1802,1801,1801.60,14491
20010806,1801.83,1802,1779,1779.25,7981
20010807,1779.25,1779,1768,1767.62,19652
20010808,1767.62,1768,1733,1733.42,14882
20010811,1733.19,1735,1710,1735.01,19670
20010812,1778.80,1802,1736,1801.60,22451
20010813,1804.34,1805,1802,1804.57,2094
20010814,1824.41,1826,1824,1825.78,2900
20010815,1830.11,1841,1830,1840.60,2691
20010818,1845.62,1871,1844,1870.70,1805
20010819,1880.05,1904,1877,1904.23,12096
20010820,1904.45,1938,1904,1938.43,14126
20010821,1937.75,1938,1893,1892.82,4450
20010822,1893.05,1893,1885,1884.84,6590
20010825,1881.42,1904,1881,1881.42,8300
20010826,1824.41,1827,1824,1824.18,7198
20010827,1745.73,1746,1733,1745.73,5693
20010828,1755.76,1769,1748,1768.99,7862
20010829,1779.25,1781,1769,1780.17,7702
20010901,1781.99,1782,1781,1781.99,14270
20010902,1783.36,1783,1779,1778.80,7516
20010903,1778.57,1779,1767,1767.39,5094
20010904,1754.85,1756,1733,1733.19,8091
20010905,1732.96,1733,1733,1732.96,4121
20010908,1733.19,1740,1733,1733.87,13171
20010909,1735.92,1756,1736,1755.99,9057
20010910,1760.33,1779,1757,1778.57,12132
20010911,1778.57,1785,1779,1784.95,2539
20010912,1787.24,1787,1779,1779.03,8073
20010915,1778.80,1779,1776,1776.52,4489
20010916,1733.42,1734,1725,1733.19,19208
20010917,1710.38,1710,1710,1710.38,13593
20010918,1710.38,1710,1688,1687.58,8030
