<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20150801,10000.00,10000,10000,10000.00,326030
20150802,10000.00,10000,10000,10000.00,500000
20150803,10000.00,10000,10000,10000.00,2183970
20151124,10964.00,10964,10950,10962.00,60100
20151125,10970.00,10970,10970,10970.00,7000
20151130,11001.00,11001,11001,11001.00,450
20151201,11010.00,11010,11010,11010.00,50000
20151205,11039.00,11039,11039,11039.00,13500
20151206,11044.00,11044,11044,11044.00,1100
20151213,11099.00,11099,11099,11099.00,8970
20151214,11100.00,11100,11100,11100.00,410
20151215,11108.00,11110,11108,11110.00,15000
20151222,11143.00,11143,11143,11143.00,110
20151226,11165.00,11165,11165,11165.00,3800
20151228,11174.00,11174,11174,11174.00,8900
20160102,11228.00,11228,11228,11228.00,10000
20160103,11226.00,11230,11226,11229.00,2880
20160106,11280.00,11280,11280,11280.00,1300
20160110,11289.00,11310,11289,11290.00,1400
20160202,11849.00,11849,11849,11849.00,38750
20160207,11900.00,11900,11900,11900.00,50000
20160208,11951.00,11951,11951,11951.00,2200
20160209,12099.00,12099,12099,12099.00,27360
20160213,12099.00,12099,12099,12099.00,4100
20160216,12093.00,12093,12093,12093.00,9000
20160217,12150.00,12150,12150,12150.00,20450
20160220,12170.00,12170,12161,12169.00,17500
20160221,12240.00,12240,12060,12184.00,13910
20160222,12135.00,12135,12135,12135.00,52000
20160223,12145.00,12145,12122,12133.00,400
20160224,12127.00,12128,12127,12128.00,4300
20160227,12149.00,12149,12149,12149.00,200
20160308,12026.00,12026,12026,12026.00,12360
20160312,12099.00,12200,12099,12183.00,6000
20160316,12280.00,12280,12280,12280.00,50000
20160402,12700.00,12840,12654,12705.00,46560
20160406,12697.00,12697,12697,12697.00,5000
20160413,12559.00,12559,12559,12559.00,5000
20160416,12544.00,12560,12544,12546.00,56850
20160417,12400.00,12546,12400,12530.00,7430
20160419,12500.00,12500,12500,12500.00,4750
20160423,12500.00,12500,12500,12500.00,7300
20160430,12600.00,12600,12565,12599.00,4040
20160501,12565.00,12565,12515,12532.00,3000
20160530,12556.00,12556,12556,12556.00,500
20160601,12562.00,12562,12528,12548.00,6100
20160605,12592.00,12595,12592,12593.00,6850
20160614,12471.00,12471,12471,12471.00,310
