<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20010326,3263.17,3263,3263,3263.17,664,6,Motogen-a
20010327,3263.17,3263,3263,3263.17,10000,6,Motogen-a
20010328,3262.54,3263,3263,3263.17,554778,17,Motogen-a
20010331,3263.17,3263,3263,3263.17,216,1,Motogen-a
20010403,3263.17,3263,3263,3263.17,76,2,Motogen-a
20010407,3263.17,3326,3263,3325.89,1625,3,Motogen-a
20010408,3389.24,3389,3389,3389.24,1500,1,Motogen-a
20010409,3433.58,3434,3434,3433.58,2000,1,Motogen-a
20010410,3572.32,3598,3434,3433.58,909388,15,Motogen-a
20010415,3433.58,3434,3434,3433.58,2586,8,Motogen-a
20010416,3434.85,3435,3434,3434.85,357,3,Motogen-a
20010418,3434.85,3435,3435,3434.85,223,1,Motogen-a
20010421,3434.85,3440,3434,3439.92,1072,4,Motogen-a
20010422,3439.92,3441,3440,3440.55,2325,5,Motogen-a
20010423,3441.82,3442,3442,3442.45,754,4,Motogen-a
20010424,3443.72,3444,3444,3443.72,182,2,Motogen-a
20010428,3443.72,3444,3442,3443.72,2542,10,Motogen-a
20010429,3444.99,3445,3445,3444.99,218,2,Motogen-a
20010430,3444.99,3445,3445,3444.99,1626,5,Motogen-a
20010501,3442.45,3445,3442,3444.99,3253,6,Motogen-a
20010502,3444.99,3445,3445,3444.99,225,1,Motogen-a
20010505,3447.52,3448,3447,3446.89,5000,5,Motogen-a
20010506,3448.79,3450,3448,3449.42,1992,5,Motogen-a
20010507,3449.42,3451,3449,3450.69,644,2,Motogen-a
20010508,3452.59,3453,3451,3450.69,3025,2,Motogen-a
20010509,3450.69,3451,3451,3450.69,1500,1,Motogen-a
20010512,3450.69,3451,3445,3444.99,557,3,Motogen-a
20010513,3444.99,3446,3442,3442.45,2421,9,Motogen-a
20010515,3442.45,3442,3442,3442.45,101,1,Motogen-a
20010520,3432.95,3433,3433,3432.95,161,3,Motogen-a
20010521,3429.15,3429,3429,3429.15,1295,3,Motogen-a
20010523,3451.95,3453,3427,3452.59,12190,23,Motogen-a
20010526,3452.59,3459,3453,3458.92,705,4,Motogen-a
20010527,3460.19,3632,3460,3460.19,10728,10,Motogen-a
20010528,3474.13,3611,3473,3610.96,4662,10,Motogen-a
20010529,3611.60,3612,3611,3610.96,8959,10,Motogen-a
20010530,3705.99,3707,3643,3705.99,6500,9,Motogen-a
20010602,3737.03,3788,3737,3787.71,3832,5,Motogen-a
20010603,3787.71,3788,3788,3787.71,500,2,Motogen-a
20010616,3767.44,3819,3766,3819.39,10049,17,Motogen-a
20010617,3763.64,3764,3764,3763.64,200,1,Motogen-a
20010618,3756.67,3757,3757,3756.67,571,1,Motogen-a
20010619,3736.40,3736,3731,3731.33,1256,3,Motogen-a
20010626,3666.71,3693,3634,3692.05,56316,27,Motogen-a
20010627,3663.54,3672,3660,3660.38,4445,8,Motogen-a
20010630,3660.38,3660,3660,3660.38,1465,7,Motogen-a
20010709,3477.93,3478,3478,3477.93,1092,2,Motogen-a
20010710,3420.91,3421,3304,3304.35,2572,2,Motogen-a
20010714,3221.99,3222,3140,3196.02,3218,9,Motogen-a
20010715,3185.25,3195,3185,3186.52,753,4,Motogen-a
20010716,3161.18,3161,3161,3160.54,2776,5,Motogen-a
20010828,2534.01,2598,2534,2597.36,3191,4,Motogen-a
20010829,2600.53,2604,2597,2597.36,466304,6,Motogen-a
20010901,2597.36,2597,2597,2597.36,16726,8,Motogen-a
20010902,2597.36,2597,2597,2597.36,2049,6,Motogen-a
20010903,2597.36,2598,2597,2597.99,1551,6,Motogen-a
20010904,2597.99,2598,2597,2597.36,1634,6,Motogen-a
20010905,2597.36,2597,2597,2597.36,2447,9,Motogen-a
20010908,2597.36,2597,2597,2597.36,459,4,Motogen-a
