<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180318,1120.00,1121,1008,1051.00,67858
20180319,955.00,958,946,954.00,27452
20180325,859.00,954,859,903.00,147227
20180326,910.00,950,910,929.00,49403
20180327,929.00,949,929,932.00,8259
20180328,950.00,959,910,951.00,56616
20180403,949.00,953,910,951.00,9572729
20180404,900.00,966,900,950.00,3014263
20180407,864.00,975,864,960.00,40971
20180408,950.00,950,950,950.00,204223
20180409,920.00,950,911,944.00,188167
20180410,910.00,950,900,946.00,302507
20180411,950.00,951,900,943.00,372612
20180415,969.00,977,950,969.00,80000
20180416,945.00,950,873,935.00,150658
20180417,935.00,950,920,938.00,104522
20180418,940.00,940,930,933.00,59953
20180421,939.00,950,933,945.00,79855
20180422,930.00,950,930,947.00,104579
20180423,950.00,977,940,953.00,336615
20180424,980.00,1000,950,957.00,167899
20180425,950.00,1000,950,969.00,120388
20180428,969.00,1000,969,997.00,239754
20180429,950.00,994,950,990.00,25595
20180430,994.00,1046,994,1010.00,923944
20180501,1010.00,1050,1010,1045.00,306506
20180505,1030.00,1050,1000,1045.00,30000
20180506,943.00,1050,942,1038.00,126170
20180507,1070.00,1089,952,1072.00,132235
20180508,1089.00,1089,1055,1077.00,50300
20180509,984.00,1077,984,1061.00,24023
20180512,1050.00,1077,1050,1058.00,10000
20180514,1040.00,1140,1040,1093.00,1843578
20180515,996.00,1162,996,1117.00,24078
20180516,1011.00,1228,1011,1225.00,305884
20180519,1346.00,1347,1346,1347.00,44932
20180520,1479.00,1480,1477,1479.00,16452
20180521,1479.00,1599,1332,1432.00,48974
20180522,1289.00,1400,1289,1335.00,290959
20180523,1224.00,1335,1221,1303.00,26082
20180526,1226.00,1227,1173,1197.00,74667
20180527,1267.00,1267,1200,1252.00,20000
20180528,1230.00,1266,1127,1201.00,35690
20180529,1230.00,1231,1081,1135.00,422300
20180530,1154.00,1154,1154,1154.00,10000
20180602,1147.00,1185,1147,1170.00,82000
20180603,1166.00,1167,1073,1165.00,61587
20180609,1143.00,1144,1049,1136.00,117192
20180610,1124.00,1136,1023,1111.00,251205
20180611,1000.00,1000,1000,1000.00,5000
20181002,2480.00,2480,2232,2233.00,73217000
20181003,2100.00,2100,2010,2010.00,19054000
20181006,2010.00,2010,2010,2010.00,1000
20181013,1809.00,1809,1809,1809.00,3000
20181015,1629.00,1629,1629,1629.00,50000
20181016,1468.00,1468,1467,1468.00,910000
20181020,1468.00,1468,1322,1342.00,2004155
20181021,1342.00,1342,1342,1342.00,29175
20181022,1212.00,1212,1210,1211.00,2306080
20181027,1332.00,1332,1332,1332.00,324000
20181028,1465.00,1465,1465,1465.00,2315700
20181029,1611.00,1611,1319,1319.00,98422785
