<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20160316,170.00,170,170,170.00,10000,1,كفرآورح-ت
20160404,1.00,1,1,1.00,200000,2,كفرآورح-ت
20160405,1.00,1,1,1.00,100000,1,كفرآورح-ت
20160406,1.00,1,1,1.00,10000,1,كفرآورح-ت
20160410,1.00,1,1,1.00,20000,2,كفرآورح-ت
20160411,1.00,1,1,1.00,870000,1,كفرآورح-ت
20160412,1.00,1,1,1.00,130000,1,كفرآورح-ت
20160417,1.00,1,1,1.00,39204,1,كفرآورح-ت
20160420,1.00,1,1,1.00,6850000,2,كفرآورح-ت
