<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160713,1461.00,1462,1348,1397.00,594093
20160716,1400.00,1400,1257,1271.00,1218339
20160717,1333.00,1370,1300,1340.00,1373883
20160718,1283.00,1380,1283,1302.00,741350
20160719,1222.00,1318,1222,1272.00,510499
20160720,1252.00,1300,1240,1272.00,1196207
20160723,1235.00,1340,1235,1292.00,506841
20160724,1260.00,1289,1214,1242.00,307480
20160725,1222.00,1250,1222,1234.00,57239
20160726,1264.00,1357,1229,1322.00,791769
20160727,1424.00,1440,1309,1381.00,1403004
20160731,1325.00,1365,1285,1306.00,459254
20160801,1250.00,1347,1250,1267.00,86852
20160802,1305.00,1317,1253,1276.00,595270
20160803,1270.00,1286,1242,1261.00,376143
20160806,1280.00,1387,1280,1368.00,1565089
20160807,1323.00,1470,1323,1376.00,566418
20160808,1343.00,1399,1341,1361.00,280251
20160809,1380.00,1424,1335,1395.00,334840
20160810,1460.00,1534,1420,1520.00,1355188
20160813,1638.00,1672,1550,1663.00,2498682
20160814,1829.00,1829,1820,1829.00,834965
20160815,1970.00,2011,1831,1990.00,3723079
20160816,1999.00,2049,1803,1887.00,945577
20160817,1742.00,1850,1741,1802.00,658601
20160820,1801.00,1970,1801,1921.00,568379
20160821,1948.00,2000,1833,1923.00,353063
20160822,1923.00,1923,1800,1838.00,418113
20160823,1763.00,1800,1735,1740.00,145013
20160824,1730.00,1782,1650,1696.00,241669
20160827,1624.00,1750,1624,1677.00,96881
20160828,1576.00,1718,1510,1547.00,318063
20160829,1519.00,1600,1519,1556.00,91318
20160830,1406.00,1645,1406,1519.00,145429
20160831,1455.00,1500,1402,1426.00,528404
20160903,1396.00,1400,1380,1386.00,189304
20160904,1311.00,1400,1250,1323.00,255072
20160905,1340.00,1429,1260,1292.00,366947
20160906,1300.00,1350,1300,1326.00,510435
20160907,1300.00,1305,1250,1284.00,889920
20170410,2568.00,2700,2568,2577.00,7515449
20170412,2700.00,2700,2650,2653.00,3396826
20170415,2650.00,2650,2650,2650.00,3174
