<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20050308,990.00,990,800,849.00,111051
20050309,765.00,800,765,784.00,150370
20050312,714.00,850,714,823.00,145795
20050313,841.00,841,776,832.00,25085
20050314,800.00,831,800,817.00,100903
20050315,830.00,847,828,839.00,83134
20050316,839.00,856,839,851.00,38326
20050326,874.00,878,874,877.00,10913
20050327,881.00,900,872,885.00,31207
20050328,881.00,926,872,896.00,56506
20050329,950.00,950,900,910.00,88644
20050330,908.00,909,850,903.00,270201
20050403,899.00,900,882,887.00,123971
20050404,850.00,890,840,868.00,168139
20050405,859.00,872,841,864.00,167253
20050406,862.00,865,840,851.00,166882
20050410,855.00,856,841,847.00,162122
20050411,852.00,869,843,858.00,277170
20050412,860.00,943,860,921.00,273056
20050413,940.00,1000,940,989.00,148764
20050416,997.00,1080,997,1005.00,349038
20050417,1005.00,1105,960,1002.00,731761
20050418,970.00,996,902,924.00,432220
20050419,929.00,950,924,932.00,67211
20050420,998.00,998,951,960.00,29182
20050423,960.00,968,950,961.00,66855
20050424,951.00,951,901,932.00,122663
20050425,950.00,950,903,925.00,8233970
20050427,921.00,1000,915,945.00,247109
20050802,700.00,700,700,700.00,2758339
20151007,213.00,234,213,224.00,832135
20151010,246.00,246,202,208.00,909702
20151011,188.00,188,188,188.00,55146
20151012,170.00,190,170,178.00,565087
20151013,195.00,195,170,190.00,172076
20151014,205.00,209,186,209.00,368831
20151017,229.00,229,210,228.00,225453
20151018,250.00,250,221,240.00,945911
20151019,241.00,241,217,224.00,308116
20151020,211.00,211,204,206.00,219043
20151021,190.00,210,190,194.00,165350
20151025,204.00,205,204,205.00,6755
20151026,188.00,200,188,191.00,384649
20151027,189.00,194,186,190.00,142950
20151028,177.00,179,171,172.00,704460
20151031,180.00,189,180,185.00,521239
20151101,180.00,183,175,179.00,152855
20151102,178.00,180,173,174.00,124001
20151103,171.00,173,164,169.00,110597
20151104,160.00,160,160,160.00,12000
20151107,170.00,176,160,173.00,232534
20151108,163.00,175,163,169.00,37798
20151109,176.00,176,167,169.00,68200
20151110,176.00,176,174,175.00,16057
20151111,160.00,170,160,167.00,15200
20151114,159.00,164,151,151.00,1062082
20151115,163.00,166,158,165.00,320042
20151116,158.00,174,158,169.00,227852
20151117,163.00,169,155,158.00,289912
20151118,145.00,150,145,148.00,106765
20151121,153.00,153,134,139.00,240326
20151122,129.00,129,126,126.00,337152
20151123,114.00,123,114,114.00,784662
20151124,103.00,104,103,103.00,162611
20151125,93.00,93,93,93.00,173722
20151128,84.00,85,84,84.00,439000
20151129,76.00,76,76,76.00,76312
20151130,69.00,69,69,69.00,40000
20151201,63.00,65,63,63.00,1628681
20160208,310.00,310,310,310.00,1000000
20160209,341.00,341,341,341.00,1110000
20160213,307.00,307,307,307.00,119000
20160214,277.00,277,277,277.00,100000
20160222,250.00,250,250,250.00,170696
20160223,250.00,250,250,250.00,2000000
20160224,250.00,250,250,250.00,41200000
20160227,250.00,250,250,250.00,27302640
20160228,230.00,240,230,239.00,13810451
