<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970106,3854.26,3854,3843,3713.75,4725,3843.19,Khoy Sugar Co.-a
13970107,3801.33,3801,3715,3725.30,11191,3796.51,Khoy Sugar Co.-a
13970108,3560.74,3792,3561,3731.56,7882,3791.70,Khoy Sugar Co.-a
13970114,3623.29,3796,3623,3726.74,3974,3796.03,Khoy Sugar Co.-a
13970115,3797.96,3859,3798,3758.50,25205,3848.48,Khoy Sugar Co.-a
13970119,3623.29,3633,3623,3716.16,26310,3623.29,Khoy Sugar Co.-a
13970120,3824.42,3824,3609,3701.72,16663,3608.85,Khoy Sugar Co.-a
13970121,3571.32,3571,3571,3696.43,3350,3571.32,Khoy Sugar Co.-a
13970122,3705.09,3818,3705,3719.04,27894,3818.17,Khoy Sugar Co.-a
13970126,3729.15,3818,3729,3753.69,30427,3813.84,Khoy Sugar Co.-a
13970127,3825.39,3847,3825,3758.50,4508,3847.04,Khoy Sugar Co.-a
13970128,3801.33,3941,3801,3845.11,58301,3941.35,Khoy Sugar Co.-a
13970129,3943.27,3945,3850,3856.66,15794,3849.93,Khoy Sugar Co.-a
13970201,3897.56,3898,3854,3863.88,54904,3869.17,Khoy Sugar Co.-a
13970203,3859.07,3860,3859,3861.96,31437,3859.07,Khoy Sugar Co.-a
13970204,3992.84,3993,3949,3864.36,1887,3948.57,Khoy Sugar Co.-a
13970205,3863.88,3864,3864,3864.36,5458,3863.88,Khoy Sugar Co.-a
13970208,3883.13,3898,3864,3865.80,35003,3897.56,Khoy Sugar Co.-a
13970209,3863.88,3888,3864,3864.36,94550,3863.88,Khoy Sugar Co.-a
13970210,3864.36,3864,3864,3864.36,2464,3864.36,Khoy Sugar Co.-a
13970211,3863.88,3864,3864,3864.36,12166,3864.36,Khoy Sugar Co.-a
13970215,3863.88,3989,3864,3868.21,14857,3863.88,Khoy Sugar Co.-a
13970216,3869.17,3874,3869,3868.69,23600,3868.69,Khoy Sugar Co.-a
13970217,3873.50,3874,3869,3868.69,2260,3869.17,Khoy Sugar Co.-a
13970218,3868.69,3869,3869,3868.69,7700,3868.69,Khoy Sugar Co.-a
13970219,3868.69,3970,3869,3875.43,27500,3868.69,Khoy Sugar Co.-a
13970222,3969.74,3970,3898,3892.27,41444,3969.74,Khoy Sugar Co.-a
13970223,3887.94,4011,3888,3912.48,19984,3969.74,Khoy Sugar Co.-a
13970224,3902.37,3902,3898,3905.26,40000,3897.56,Khoy Sugar Co.-a
13970225,3897.56,4001,3898,3915.85,63745,3955.30,Khoy Sugar Co.-a
13970226,3946.16,3947,3946,3917.77,4600,3946.64,Khoy Sugar Co.-a
13970229,3916.81,3946,3917,3917.77,4642,3945.68,Khoy Sugar Co.-a
13970230,3917.29,3917,3917,3916.81,94253,3916.81,Khoy Sugar Co.-a
13970231,3916.81,3922,3917,3916.81,2764,3921.62,Khoy Sugar Co.-a
13970302,3945.68,3946,3946,3918.25,3928,3945.68,Khoy Sugar Co.-a
13970305,3936.06,3936,3936,3919.22,3987,3936.06,Khoy Sugar Co.-a
13970306,3919.22,3946,3919,3919.70,2360,3945.68,Khoy Sugar Co.-a
13970308,3849.44,3849,3849,3919.22,500,3849.44,Khoy Sugar Co.-a
13970309,3849.44,3849,3849,3918.73,700,3849.44,Khoy Sugar Co.-a
13970312,3918.73,3922,3919,3918.73,45966,3918.73,Khoy Sugar Co.-a
13970313,3918.73,3919,3919,3918.73,73419,3918.73,Khoy Sugar Co.-a
13970319,3918.73,3969,3919,3922.58,15345,3969.26,Khoy Sugar Co.-a
13970320,3923.07,3924,3923,3922.58,14355,3923.07,Khoy Sugar Co.-a
13970321,3922.58,3923,3923,3922.58,1220,3922.58,Khoy Sugar Co.-a
13970322,3922.58,3923,3923,3922.58,22911,3922.58,Khoy Sugar Co.-a
13970323,3922.58,3923,3923,3922.58,9705,3922.58,Khoy Sugar Co.-a
13970327,3922.58,3927,3923,3922.58,8150,3922.58,Khoy Sugar Co.-a
13970328,3922.58,3923,3923,3922.58,37766,3922.58,Khoy Sugar Co.-a
13970329,3922.58,3923,3922,3922.10,165547,3921.62,Khoy Sugar Co.-a
13970330,3922.58,3923,3922,3922.10,38800,3922.10,Khoy Sugar Co.-a
13970402,3922.58,3923,3922,3922.10,26175,3922.10,Khoy Sugar Co.-a
13970403,3922.10,3922,3922,3922.10,5000,3922.10,Khoy Sugar Co.-a
13970404,3922.10,3923,3922,3922.10,7025,3922.58,Khoy Sugar Co.-a
13970409,3922.58,3923,3923,3922.58,15000,3922.58,Khoy Sugar Co.-a
13970410,3922.58,3923,3923,3922.58,29400,3922.58,Khoy Sugar Co.-a
13970411,3922.58,3923,3923,3922.58,655,3922.58,Khoy Sugar Co.-a
13970412,3923.07,3923,3923,3922.58,38076,3922.58,Khoy Sugar Co.-a
13970413,4036.14,4036,3923,3922.58,100775,3922.58,Khoy Sugar Co.-a
13970416,3922.58,3923,3923,3922.58,3464,3922.58,Khoy Sugar Co.-a
13970417,3922.58,3923,3923,3922.58,9700,3922.58,Khoy Sugar Co.-a
13970423,4003.42,4003,3994,4001.50,8729,3993.80,Khoy Sugar Co.-a
13970425,3945.68,3946,3946,3945.68,124470,3945.68,Khoy Sugar Co.-a
13970426,3945.68,3946,3946,3945.68,21866,3946.16,Khoy Sugar Co.-a
13970427,3945.68,3975,3946,3963.48,52006,3945.68,Khoy Sugar Co.-a
13970431,4041.92,4042,4042,3963.48,134,4041.92,Khoy Sugar Co.-a
13970501,4041.92,4042,4042,3964.45,813,4041.92,Khoy Sugar Co.-a
13970503,3995.72,3996,3996,3966.37,5500,3995.72,Khoy Sugar Co.-a
13970506,3995.72,3996,3996,3969.74,8820,3995.72,Khoy Sugar Co.-a
13970507,3921.62,3926,3922,3951.94,31019,3921.62,Khoy Sugar Co.-a
13970508,3801.33,3801,3801,3950.97,539,3801.33,Khoy Sugar Co.-a
13970509,3763.31,3763,3763,3947.61,1360,3762.83,Khoy Sugar Co.-a
13970510,3993.32,4137,3756,3952.90,16915,4118.91,Khoy Sugar Co.-a
13970513,4090.03,4134,3898,3960.60,5487,4088.11,Khoy Sugar Co.-a
13970514,3993.80,3994,3994,3961.08,650,3993.80,Khoy Sugar Co.-a
13970515,3763.31,3763,3763,3959.15,828,3763.31,Khoy Sugar Co.-a
13970516,3761.39,3933,3761,3932.69,11235,3932.69,Khoy Sugar Co.-a
13970520,3756.58,3757,3753,3928.84,1830,3753.21,Khoy Sugar Co.-a
13970523,4031.81,4032,4032,3928.84,130,4031.81,Khoy Sugar Co.-a
13970524,3753.21,3849,3753,3926.91,950,3849.44,Khoy Sugar Co.-a
13970527,3753.21,3946,3753,3913.92,19275,3945.68,Khoy Sugar Co.-a
13970528,3945.68,3946,3782,3888.90,23000,3897.56,Khoy Sugar Co.-a
13970529,4003.42,4080,3695,3876.39,35651,3762.83,Khoy Sugar Co.-a
13970530,3882.65,3883,3883,3876.39,800,3883.13,Khoy Sugar Co.-a
13970603,3753.21,3876,3683,3863.88,13231,3876.39,Khoy Sugar Co.-a
13970604,3876.39,4018,3849,3877.35,24702,3849.44,Khoy Sugar Co.-a
13970605,3749.84,3753,3747,3850.89,16600,3747.43,Khoy Sugar Co.-a
13970607,3801.33,3801,3801,3848.48,4000,3801.33,Khoy Sugar Co.-a
13970610,3849.44,3850,3849,3848.96,52000,3849.44,Khoy Sugar Co.-a
13970611,3897.56,3898,3849,3855.70,52045,3849.44,Khoy Sugar Co.-a
13970612,3982.25,3983,3849,3863.40,26035,3849.44,Khoy Sugar Co.-a
13970613,3962.52,3963,3963,3879.28,13000,3962.52,Khoy Sugar Co.-a
13970614,3876.39,4073,3876,4042.88,75023,4073.19,Khoy Sugar Co.-a
13970617,4244.97,4245,4245,4157.88,45770,4244.97,Khoy Sugar Co.-a
13970618,4365.75,4366,4366,4261.34,40130,4365.75,Khoy Sugar Co.-a
13970619,4474.02,4474,4427,4460.06,89418,4474.02,Khoy Sugar Co.-a
13970620,4682.85,4683,4683,4665.53,74291,4682.85,Khoy Sugar Co.-a
13970621,4898.42,4898,4898,4898.42,108586,4898.42,Khoy Sugar Co.-a
13970624,4898.42,5101,4812,4898.42,395,4811.81,Khoy Sugar Co.-a
13970625,4653.50,4812,4653,4760.32,46707,4658.79,Khoy Sugar Co.-a
13970626,4806.99,4998,4701,4871.47,46700,4701.13,Khoy Sugar Co.-a
