<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20041123,2499.00,2500,2250,2435.00,368278,122,ونيروح-ت
20041124,2369.00,2410,2340,2368.00,339253,129,ونيروح-ت
20041127,2498.00,2604,2411,2574.00,154731,68,ونيروح-ت
20041128,2831.00,2831,2831,2831.00,85303,29,ونيروح-ت
20041129,3114.00,3114,3114,3114.00,106553,21,ونيروح-ت
20041130,3425.00,3425,2965,3313.00,693156,245,ونيروح-ت
20041201,2982.00,3165,2982,2989.00,641747,170,ونيروح-ت
20041204,2989.00,3119,2989,3030.00,103740,60,ونيروح-ت
20041205,3084.00,3197,3069,3114.00,145462,61,ونيروح-ت
20041206,3195.00,3195,3061,3106.00,179015,63,ونيروح-ت
20041207,3068.00,3073,3010,3024.00,179797,66,ونيروح-ت
20041211,3000.00,3000,2850,2960.00,125179,64,ونيروح-ت
20041212,2960.00,2960,2855,2936.00,98294,37,ونيروح-ت
20041213,2900.00,2900,2825,2861.00,165782,63,ونيروح-ت
20041214,2830.00,2830,2790,2799.00,80195,55,ونيروح-ت
20041215,2700.00,2819,2700,2789.00,181530,67,ونيروح-ت
20041218,2800.00,2818,2700,2793.00,183708,67,ونيروح-ت
20041219,2830.00,2950,2800,2878.00,177377,74,ونيروح-ت
20041220,2898.00,2970,2897,2943.00,144244,70,ونيروح-ت
20041221,2942.00,3000,2904,2976.00,117894,66,ونيروح-ت
20041222,2970.00,3100,2911,3027.00,126740,65,ونيروح-ت
20041225,3100.00,3300,3082,3215.00,232050,86,ونيروح-ت
20041226,3536.00,3536,3500,3531.00,612618,127,ونيروح-ت
20041227,3500.00,3500,3178,3273.00,276239,114,ونيروح-ت
20041228,3104.00,3104,2990,3025.00,104729,84,ونيروح-ت
20041229,3102.00,3248,3070,3156.00,247145,83,ونيروح-ت
20050101,3250.00,3250,3112,3200.00,102758,52,ونيروح-ت
20050102,3150.00,3228,3095,3173.00,260141,105,ونيروح-ت
20050103,3172.00,3200,3165,3174.00,121176,78,ونيروح-ت
20050104,3138.00,3187,3120,3154.00,507797,82,ونيروح-ت
20050105,3180.00,3180,3100,3132.00,114586,59,ونيروح-ت
20050108,3132.00,3132,2850,3005.00,158252,78,ونيروح-ت
20050109,2851.00,2851,2705,2745.00,90746,66,ونيروح-ت
20050110,2750.00,2759,2645,2677.00,50232,33,ونيروح-ت
20050111,2675.00,2729,2670,2699.00,504892,97,ونيروح-ت
20050112,2728.00,2800,2700,2749.00,336427,88,ونيروح-ت
20050115,2700.00,2780,2692,2702.00,180205,55,ونيروح-ت
20050116,2671.00,2700,2651,2671.00,206846,61,ونيروح-ت
20050117,2639.00,2639,2540,2572.00,272498,71,ونيروح-ت
20050118,2603.00,2680,2580,2629.00,707044,148,ونيروح-ت
20050119,2651.00,2652,2500,2583.00,621909,114,ونيروح-ت
20050528,1401.00,1500,1400,1402.00,2300010,83,ونيروح-ت
20050529,1470.00,1480,1429,1448.00,7169260,203,ونيروح-ت
20140927,559.00,597,515,523.00,2808606,214,ونيروح-ت
20140928,500.00,564,482,541.00,1253901,165,ونيروح-ت
20140929,540.00,583,540,570.00,506940,80,ونيروح-ت
20140930,598.00,598,561,583.00,591990,107,ونيروح-ت
20141001,597.00,610,543,588.00,906724,105,ونيروح-ت
20141004,551.00,587,550,565.00,321261,50,ونيروح-ت
20141006,579.00,579,520,530.00,506621,69,ونيروح-ت
20141007,500.00,510,488,489.00,494220,56,ونيروح-ت
20141008,454.00,528,454,522.00,833438,147,ونيروح-ت
20141011,522.00,563,522,559.00,518097,63,ونيروح-ت
20141012,560.00,598,560,589.00,115447,18,ونيروح-ت
20141014,573.00,598,542,550.00,1374734,151,ونيروح-ت
20141015,516.00,569,506,509.00,1127490,102,ونيروح-ت
20141018,470.00,544,470,507.00,1167245,105,ونيروح-ت
20141019,521.00,538,492,508.00,894465,65,ونيروح-ت
20141020,510.00,547,510,537.00,220515,32,ونيروح-ت
20141021,545.00,545,510,518.00,1273212,102,ونيروح-ت
20141022,491.00,500,490,495.00,610582,41,ونيروح-ت
20141025,510.00,510,490,500.00,292236,31,ونيروح-ت
20141026,500.00,500,461,474.00,410334,53,ونيروح-ت
20141027,498.00,498,441,463.00,623828,72,ونيروح-ت
20141028,449.00,467,449,459.00,584830,51,ونيروح-ت
20141029,450.00,455,428,443.00,1944740,194,ونيروح-ت
20141101,449.00,459,444,453.00,1340696,91,ونيروح-ت
20141102,474.00,474,435,450.00,1295650,98,ونيروح-ت
20141105,419.00,485,419,470.00,3471672,317,ونيروح-ت
20141108,505.00,505,470,481.00,1441222,116,ونيروح-ت
20141109,456.00,482,456,474.00,1882091,163,ونيروح-ت
20141110,487.00,493,476,484.00,1394624,123,ونيروح-ت
20141111,477.00,484,446,464.00,1832847,172,ونيروح-ت
