<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130317,1717.76,1718,1718,1717.76,29896489
20130318,1803.40,1803,1803,1803.40,165236
20130325,1893.52,1894,1894,1893.52,195540
20130326,1988.12,1988,1917,1987.12,8770332
20130327,1994.09,2086,1988,2048.86,10695115
20130330,2076.25,2151,2017,2114.58,9423997
20130331,2140.47,2166,2093,2127.03,4461847
20130403,2091.68,2093,2041,2061.31,2203937
20130406,2034.42,2066,1977,2004.05,3367904
20130407,1986.62,2031,1947,1977.66,1835235
20130408,1957.25,2012,1927,1948.28,2150833
20130409,1940.32,1942,1892,1918.91,2100387
20130410,1971.69,2015,1922,1997.58,1208255
20130413,2097.16,2097,2097,2097.16,2339001
20130415,2145.95,2202,2096,2162.88,5943691
20130416,2116.08,2141,2057,2091.68,3025489
20130417,2091.18,2116,2027,2044.88,1334868
20130420,2036.91,2111,1982,2034.92,1348430
20130421,1992.10,1994,1947,1968.20,1260707
20130422,2002.06,2066,2002,2054.34,1808514
20130423,2091.18,2155,2091,2128.52,1584245
20130424,2135.50,2135,2061,2080.23,1506482
20130427,2076.25,2091,2007,2036.41,1161636
20130428,2061.31,2061,2007,2018.99,1209689
20130429,2016.50,2040,1992,2005.54,1272437
20130430,1999.07,1999,1945,1961.73,980383
20130501,2013.51,2014,1927,1946.29,1257162
20130504,1980.15,1980,1922,1939.82,881241
20130505,1931.85,1989,1911,1931.36,1485389
20130506,1921.90,1992,1922,1970.69,752342
20130507,1990.61,2036,1942,1982.14,676092
20130508,1951.27,1951,1897,1923.89,439992
20130511,1966.71,2020,1942,2008.53,1611489
20130512,2086.20,2086,1947,2018.99,672498
20130513,1950.28,1998,1918,1923.39,1622285
20130514,1935.84,1952,1883,1906.96,2975454
20130519,1752.61,1792,1672,1744.64,872625
20130520,1801.90,1802,1743,1761.07,782802
20130521,1777.50,1849,1748,1829.29,832429
20130522,1886.55,1920,1852,1906.46,404391
20130525,2001.56,2002,2002,2001.56,91479
20130526,2101.64,2102,2102,2101.64,104833
20130527,2206.70,2207,2146,2201.72,5967754
20130528,2240.05,2312,2216,2292.33,1886499
20130529,2406.85,2407,2407,2406.85,292347
20130601,2526.85,2527,2287,2363.53,3561783
20130602,2310.26,2338,2246,2252.00,2021313
20130603,2212.67,2324,2166,2241.05,943401
20130608,2339.63,2340,2206,2229.10,339301
