<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970106,752.24,754,752,753.24,16319,754.24,A.S.P CO-a
13970107,753.24,759,751,754.24,31533,751.24,A.S.P CO-a
13970108,757.24,791,756,784.21,416364,791.20,A.S.P CO-a
13970114,789.21,804,760,791.20,309658,798.20,A.S.P CO-a
13970115,791.20,798,770,775.22,142720,770.23,A.S.P CO-a
13970118,799.20,800,781,796.20,318989,784.21,A.S.P CO-a
13970119,799.20,799,757,759.24,376997,757.24,A.S.P CO-a
13970120,731.27,760,721,724.27,299217,724.27,A.S.P CO-a
13970121,754.24,754,713,729.27,114671,716.28,A.S.P CO-a
13970122,718.28,765,718,760.24,663163,764.23,A.S.P CO-a
13970126,768.23,793,768,784.21,214299,779.22,A.S.P CO-a
13970127,784.21,808,749,802.19,385905,806.19,A.S.P CO-a
13970128,809.19,809,765,783.21,113782,770.23,A.S.P CO-a
13970129,770.23,788,751,773.22,88543,782.21,A.S.P CO-a
13970201,755.24,756,754,755.24,168537,754.24,A.S.P CO-a
13970202,777.22,777,755,774.22,56110,755.24,A.S.P CO-a
13970203,755.24,758,755,757.24,11250,757.24,A.S.P CO-a
13970204,753.24,753,744,750.25,199811,750.25,A.S.P CO-a
13970205,750.25,769,750,762.23,35000,769.23,A.S.P CO-a
13970208,749.25,750,747,749.25,106000,747.25,A.S.P CO-a
13970209,759.24,768,750,755.24,130587,768.23,A.S.P CO-a
13970210,774.22,791,768,786.21,367404,779.22,A.S.P CO-a
13970211,763.23,789,763,766.23,23654,766.23,A.S.P CO-a
13970215,788.21,788,757,771.22,65111,757.24,A.S.P CO-a
13970216,788.21,788,749,772.22,24650,749.25,A.S.P CO-a
13970217,780.22,781,751,776.22,59246,779.22,A.S.P CO-a
13970218,779.22,795,767,788.21,118756,789.21,A.S.P CO-a
13970219,756.24,759,749,750.25,1013758,759.24,A.S.P CO-a
13970222,730.27,787,730,786.21,391346,787.21,A.S.P CO-a
13970223,797.20,825,787,823.17,1891032,825.17,A.S.P CO-a
13970224,829.17,844,817,824.17,648584,817.18,A.S.P CO-a
13970225,839.16,839,789,799.20,361698,791.20,A.S.P CO-a
13970226,787.21,825,787,816.18,151382,820.18,A.S.P CO-a
13970229,839.16,856,839,855.14,2561517,856.14,A.S.P CO-a
13970230,864.13,879,813,827.17,986876,813.18,A.S.P CO-a
13970231,819.18,835,813,825.17,527100,833.16,A.S.P CO-a
