<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20190713,25856.20,25856,25856,25856.20,311419200,581693,NORI Petrochemical-a
20190714,27148.60,27149,27149,27148.60,434364,1254,NORI Petrochemical-a
20190715,28505.53,28506,28506,28505.53,954438,2491,NORI Petrochemical-a
20190716,29930.31,29930,27081,29926.18,84339091,174190,NORI Petrochemical-a
20190717,30046.98,31422,28430,30680.76,29523727,59994,NORI Petrochemical-a
20190720,31358.40,31441,30615,31159.00,37314859,95999,NORI Petrochemical-a
20190727,33640.00,34497,32720,33575.00,29768929,52863,NORI Petrochemical-a
20190728,33649.00,33650,32202,32797.00,20427597,46503,NORI Petrochemical-a
20190729,32270.00,33000,32001,32406.00,12099255,26025,NORI Petrochemical-a
20190730,32520.00,33499,32520,33115.00,8015598,16193,NORI Petrochemical-a
20190731,33310.00,34770,33310,34508.00,12556920,20337,NORI Petrochemical-a
20190803,35000.00,35989,34770,35329.00,10527198,18452,NORI Petrochemical-a
20190804,35333.00,35340,34200,34754.00,12079759,19529,NORI Petrochemical-a
20190805,34500.00,34500,33756,33950.00,9576325,16890,NORI Petrochemical-a
20190806,33685.00,34399,33326,33616.00,7846883,15499,NORI Petrochemical-a
20190807,33503.00,33850,33314,33422.00,5871238,14651,NORI Petrochemical-a
20190810,33297.00,33297,32850,32925.00,7407129,23283,NORI Petrochemical-a
20190811,32900.00,33999,32790,33367.00,4764456,10903,NORI Petrochemical-a
20190813,33370.00,33399,33000,33098.00,5495102,11005,NORI Petrochemical-a
20190814,33056.00,33702.00,33055.00,33313.00,5834904,10702,NORI Petrochemical-a
