<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,1904.62,1905,1890,1850.01,74627,1890.11,Behshahr Ind.-a
13970106,1859.39,1905,1859,1851.71,71524,1877.31,Behshahr Ind.-a
13970107,1906.33,1906,1825,1850.86,117331,1873.90,Behshahr Ind.-a
13970108,1873.90,1893,1843,1853.42,138396,1877.31,Behshahr Ind.-a
13970114,1844.89,1894,1845,1854.27,152008,1854.27,Behshahr Ind.-a
13970115,1877.31,1902,1857,1862.81,341442,1856.83,Behshahr Ind.-a
13970118,1901.21,1901,1850,1862.81,337209,1860.25,Behshahr Ind.-a
13970119,1876.46,1876,1856,1861.10,314356,1855.98,Behshahr Ind.-a
13970120,1856.83,1869,1840,1854.27,600484,1847.45,Behshahr Ind.-a
13970203,1832.09,1832,1762,1761.70,6587365,1761.70,Behshahr Ind.-a
13970204,1715.42,1794,1715,1757.85,578842,1783.88,Behshahr Ind.-a
13970205,1721.20,1846,1721,1814.74,930843,1845.59,Behshahr Ind.-a
13970208,1812.81,1813,1736,1801.24,463465,1763.63,Behshahr Ind.-a
13970209,1763.63,1764,1712,1773.27,414297,1714.45,Behshahr Ind.-a
13970210,1706.74,1737,1697,1762.67,188356,1735.67,Behshahr Ind.-a
13970211,1721.20,1731,1707,1761.70,25241,1706.74,Behshahr Ind.-a
13970215,1701.92,1703,1678,1739.53,332665,1677.81,Behshahr Ind.-a
13970216,1675.88,1683,1661,1729.88,185311,1668.17,Behshahr Ind.-a
13970217,1687.46,1749,1660,1728.92,351636,1730.85,Behshahr Ind.-a
13970218,1699.03,1735,1670,1709.63,550563,1672.99,Behshahr Ind.-a
13970219,1629.60,1639,1625,1662.38,682079,1639.24,Behshahr Ind.-a
13970222,1644.06,1665,1620,1657.56,259273,1630.56,Behshahr Ind.-a
13970223,1634.42,1682,1634,1661.42,299353,1664.31,Behshahr Ind.-a
13970224,1684.56,1732,1664,1676.85,704076,1689.38,Behshahr Ind.-a
13970225,1661.42,1724,1661,1679.74,247055,1697.10,Behshahr Ind.-a
13970226,1687.46,1687,1644,1674.92,197649,1666.24,Behshahr Ind.-a
13970229,1654.67,1687,1634,1673.96,350298,1634.42,Behshahr Ind.-a
13970230,1695.17,1757,1694,1706.74,612380,1756.88,Behshahr Ind.-a
13970231,1791.60,1792,1767,1791.60,2343097,1791.60,Behshahr Ind.-a
13970301,1794.49,1808,1712,1775.20,640457,1717.35,Behshahr Ind.-a
13970302,1716.38,1820,1716,1777.13,434449,1743.38,Behshahr Ind.-a
13970305,1745.31,1746,1729,1767.49,320364,1728.92,Behshahr Ind.-a
13970306,1728.92,1830,1729,1755.92,1050389,1735.67,Behshahr Ind.-a
13970307,1807.02,1807,1735,1744.35,721773,1735.67,Behshahr Ind.-a
13970308,1735.67,1752,1729,1741.45,300099,1728.92,Behshahr Ind.-a
13970309,1728.92,1736,1726,1738.56,347844,1734.70,Behshahr Ind.-a
13970312,1698.06,1745,1683,1723.13,461263,1706.74,Behshahr Ind.-a
13970313,1689.38,1731,1668,1714.45,339531,1730.85,Behshahr Ind.-a
13970319,1733.74,1734,1660,1709.63,197071,1667.21,Behshahr Ind.-a
13970320,1663.35,1713,1663,1701.92,293337,1687.46,Behshahr Ind.-a
13970321,1668.17,1731,1664,1697.10,600536,1680.71,Behshahr Ind.-a
13970322,1732.78,1782,1700,1781.95,23165651,1781.95,Behshahr Ind.-a
13970323,1870.66,1871,1871,1798.35,220926,1870.66,Behshahr Ind.-a
13970327,1888.02,1888,1888,1888.02,1216489,1888.02,Behshahr Ind.-a
13970328,1981.55,1982,1880,1961.31,22577485,1887.06,Behshahr Ind.-a
13970329,1899.59,1970,1864,1906.34,9822501,1864.88,Behshahr Ind.-a
13970330,1879.34,1879,1823,1841.74,5700000,1823.42,Behshahr Ind.-a
13970402,1865.84,1933,1861,1928.52,5729133,1933.34,Behshahr Ind.-a
13970403,1988.30,2025,1988,2023.02,13910086,2024.95,Behshahr Ind.-a
13970404,2073.16,2123,2064,2120.41,8726658,2123.30,Behshahr Ind.-a
13970405,2116.55,2117,2015,2022.05,1932626,2015.30,Behshahr Ind.-a
13970406,2005.66,2006,1922,1966.13,938679,1921.77,Behshahr Ind.-a
13970409,1908.27,1977,1869,1914.06,4911392,1967.09,Behshahr Ind.-a
13970410,1928.52,1929,1861,1896.70,691216,1928.52,Behshahr Ind.-a
13970411,1870.66,1984,1851,1919.84,690576,1976.73,Behshahr Ind.-a
13970412,1904.41,1954,1904,1927.56,674853,1930.45,Behshahr Ind.-a
13970413,1928.52,2023,1929,2021.09,10094368,2023.02,Behshahr Ind.-a
13970416,2037.48,2121,2035,2084.73,3951803,2121.37,Behshahr Ind.-a
13970417,2187.91,2189,2125,2184.05,12859228,2188.87,Behshahr Ind.-a
13970419,2198.51,2290,2102,2231.30,3292521,2154.16,Behshahr Ind.-a
13970420,2121.37,2121,2120,2215.87,170552,2120.41,Behshahr Ind.-a
13970423,2105.94,2156,2106,2105.94,20954231,2105.94,Behshahr Ind.-a
13970424,2016.27,2119,2001,2039.41,1666791,2060.62,Behshahr Ind.-a
13970425,2035.55,2092,1943,2007.59,1892230,2052.91,Behshahr Ind.-a
13970426,2023.98,2057,1954,2014.34,560694,2024.95,Behshahr Ind.-a
13970427,1969.02,2083,1953,2005.66,420926,1962.27,Behshahr Ind.-a
13970430,2034.59,2083,1978,2021.09,531375,2020.13,Behshahr Ind.-a
13970431,1958.41,1966,1921,1923.70,2347859,1923.70,Behshahr Ind.-a
13970501,1861.99,1981,1854,1906.34,920196,1872.59,Behshahr Ind.-a
13970502,1998.91,1999,1890,1933.34,513444,1929.48,Behshahr Ind.-a
13970503,1928.52,1961,1876,1920.81,529551,1899.59,Behshahr Ind.-a
13970506,1861.02,1957,1827,1859.09,1508289,1857.17,Behshahr Ind.-a
13970507,1848.49,1859,1784,1828.24,820550,1814.74,Behshahr Ind.-a
13970508,1776.17,1866,1765,1807.99,2324666,1851.38,Behshahr Ind.-a
13970509,1812.81,1898,1803,1893.81,2719526,1897.66,Behshahr Ind.-a
13970510,1965.16,1965,1814,1860.06,990932,1813.77,Behshahr Ind.-a
13970513,1851.38,1861,1784,1837.88,696055,1791.60,Behshahr Ind.-a
13970514,1870.66,1914,1827,1860.06,1287120,1833.06,Behshahr Ind.-a
13970515,1868.74,1869,1767,1778.10,2257455,1767.49,Behshahr Ind.-a
13970516,1710.60,1836,1689,1761.70,2927580,1784.85,Behshahr Ind.-a
13970517,1722.17,1821,1690,1766.52,1219013,1774.24,Behshahr Ind.-a
13970520,1789.67,1813,1737,1772.31,712675,1754.95,Behshahr Ind.-a
13970521,1743.38,1777,1726,1738.56,1568163,1730.85,Behshahr Ind.-a
13970522,1716.38,1825,1713,1768.45,829799,1773.27,Behshahr Ind.-a
13970523,1742.42,1769,1729,1753.03,949072,1740.49,Behshahr Ind.-a
13970524,1745.31,1757,1719,1741.45,765872,1730.85,Behshahr Ind.-a
13970527,1781.95,1828,1765,1819.56,3327703,1828.24,Behshahr Ind.-a
13970528,1893.81,1900,1832,1856.20,1414993,1836.92,Behshahr Ind.-a
13970529,1834.02,1949,1834,1928.52,4216195,1889.95,Behshahr Ind.-a
13970530,1882.24,1900,1832,1874.52,961926,1853.31,Behshahr Ind.-a
13970603,1857.17,1948,1832,1893.81,1513156,1889.95,Behshahr Ind.-a
13970604,1927.56,1958,1891,1935.27,1822697,1928.52,Behshahr Ind.-a
13970605,1966.13,1966,1921,1936.23,2839027,1933.34,Behshahr Ind.-a
13970606,1962.27,1977,1902,1946.84,1580522,1974.80,Behshahr Ind.-a
13970607,1928.52,2043,1929,2041.34,52405858,2043.27,Behshahr Ind.-a
13970610,2142.59,2143,2143,2142.59,29214390,2142.59,Behshahr Ind.-a
13970611,2249.62,2250,2073,2189.83,63074811,2111.73,Behshahr Ind.-a
13970612,2121.37,2167,2081,2106.91,21315157,2119.44,Behshahr Ind.-a
13970613,2135.84,2208,2131,2172.48,13115321,2179.23,Behshahr Ind.-a
13970614,2217.80,2280,2194,2256.37,20553362,2280.48,Behshahr Ind.-a
13970617,2313.26,2369,2285,2355.69,14900869,2369.19,Behshahr Ind.-a
13970618,2409.69,2473,2314,2419.33,25868422,2333.51,Behshahr Ind.-a
13970619,2353.76,2525,2315,2430.90,23797926,2429.94,Behshahr Ind.-a
13970620,2466.58,2497,2334,2455.97,16258920,2497.43,Behshahr Ind.-a
13970625,2523.47,2641,2523,2592.90,15684767,2603.50,Behshahr Ind.-a
13970626,2637.25,2722,2630,2698.00,20460115,2699.93,Behshahr Ind.-a
13970627,2709.57,2787,2661,2692.21,11770721,2719.21,Behshahr Ind.-a
13970631,2806.00,2826,2806,2824.32,12375321,2826.25,Behshahr Ind.-a
13970701,2965.10,2965,2965,2965.10,4260463,2965.10,Behshahr Ind.-a
13970702,3112.63,3113,3040,3107.81,7251667,3112.63,Behshahr Ind.-a
