<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20021123,450.00,450,450,450.00,3851,2,Metals & Min.-R-a
20021124,464.00,464,464,464.00,1000,1,Metals & Min.-R-a
20021201,500.00,500,500,500.00,1000,1,Metals & Min.-R-a
20021203,590.00,590,590,590.00,1339,2,Metals & Min.-R-a
20021204,590.00,590,590,590.00,711,1,Metals & Min.-R-a
20021209,590.00,590,590,590.00,2801,1,Metals & Min.-R-a
20021210,567.00,567,567,567.00,3090,4,Metals & Min.-R-a
20021211,565.00,565,565,565.00,3824,1,Metals & Min.-R-a
20021214,549.00,549,549,549.00,1000,1,Metals & Min.-R-a
20021215,550.00,600,550,600.00,14855,5,Metals & Min.-R-a
20021216,600.00,600,600,600.00,15000,2,Metals & Min.-R-a
20021217,600.00,600,600,600.00,15257,5,Metals & Min.-R-a
20021218,600.00,600,600,600.00,1768,2,Metals & Min.-R-a
20021221,600.00,600,600,600.00,8232,1,Metals & Min.-R-a
20021224,497.00,548,451,498.00,34877,16,Metals & Min.-R-a
20021225,498.00,520,498,520.00,23143,10,Metals & Min.-R-a
20030122,470.00,470,470,470.00,75742,9,Metals & Min.-R-a
20031130,2400.00,2400,2400,2400.00,1000,1,Metals & Min.-R-a
20031202,2451.00,2451,2451,2451.00,1930,2,Metals & Min.-R-a
20031207,2696.00,2696,2451,2451.00,45,2,Metals & Min.-R-a
20031209,2696.00,2696,2451,2451.00,66,2,Metals & Min.-R-a
20031210,2696.00,2696,2451,2451.00,93,2,Metals & Min.-R-a
20031213,2696.00,2696,2696,2696.00,1753,2,Metals & Min.-R-a
20031222,2965.00,2965,2965,2965.00,4242,5,Metals & Min.-R-a
20031223,3261.00,3261,3261,3261.00,30500,5,Metals & Min.-R-a
20031227,3200.00,3260,3200,3218.00,16285,9,Metals & Min.-R-a
20031229,3206.00,3206,3206,3206.00,275,1,Metals & Min.-R-a
20031230,3211.00,3211,3210,3210.00,7600,5,Metals & Min.-R-a
20031231,3282.00,3315,3282,3296.00,5800,3,Metals & Min.-R-a
20040103,3500.00,3625,3500,3615.00,6098,5,Metals & Min.-R-a
20040104,3976.00,3976,3976,3976.00,2444,5,Metals & Min.-R-a
20040107,4373.00,4373,4373,4373.00,7795,9,Metals & Min.-R-a
20040110,4600.00,4600,4600,4600.00,13772,8,Metals & Min.-R-a
20040111,4599.00,4600,4599,4599.00,27571,10,Metals & Min.-R-a
20040112,4594.00,4600,4590,4596.00,49985,17,Metals & Min.-R-a
20040113,4605.00,4800,4605,4624.00,59946,22,Metals & Min.-R-a
20040114,4900.00,4900,4900,4900.00,6180,1,Metals & Min.-R-a
20040117,5004.00,5007,5003,5005.00,31186,6,Metals & Min.-R-a
20040118,5051.00,5150,5051,5055.00,5331,3,Metals & Min.-R-a
20040119,5500.00,5507,5500,5506.00,47579,15,Metals & Min.-R-a
20040120,5507.00,5507,5499,5501.00,13796,10,Metals & Min.-R-a
20040317,5400.00,5465,5400,5461.00,5886153,76,Metals & Min.-R-a
20040808,6500.00,6500,6001,6460.00,10859,7,Metals & Min.-R-a
20040809,6610.00,6610,6610,6610.00,2500,1,Metals & Min.-R-a
20040810,6610.00,6614,6610,6612.00,30324,5,Metals & Min.-R-a
20040811,6734.00,6734,6734,6734.00,135,1,Metals & Min.-R-a
20040814,6748.00,6817,6748,6806.00,1684,5,Metals & Min.-R-a
20040815,6700.00,6817,6700,6792.00,8496,8,Metals & Min.-R-a
20040816,6792.00,6800,6792,6798.00,409,3,Metals & Min.-R-a
20040817,6802.00,6802,6802,6802.00,100,1,Metals & Min.-R-a
20040818,7001.00,7001,7000,7000.00,4881,3,Metals & Min.-R-a
20040821,7004.00,7006,7000,7004.00,21742,6,Metals & Min.-R-a
20040822,7001.00,7001,7000,7000.00,2489,4,Metals & Min.-R-a
20040823,6998.00,7000,6998,6999.00,10629,5,Metals & Min.-R-a
20040824,6984.00,7200,6983,7096.00,36916,18,Metals & Min.-R-a
20040828,7113.00,7113,7113,7113.00,3671,3,Metals & Min.-R-a
20040831,7468.00,7820,7468,7702.00,10328,6,Metals & Min.-R-a
20040901,7702.00,8087,7702,8035.00,5785,8,Metals & Min.-R-a
20040904,8150.00,8150,8100,8119.00,14084,6,Metals & Min.-R-a
20040905,8120.00,8132,8120,8124.00,10039,11,Metals & Min.-R-a
20040906,8162.00,8172,8161,8169.00,5925,12,Metals & Min.-R-a
20040907,8171.00,8171,8158,8163.00,14450,4,Metals & Min.-R-a
20040911,7800.00,7800,7800,7800.00,6212,3,Metals & Min.-R-a
20040912,7796.00,7800,7796,7799.00,14110,13,Metals & Min.-R-a
20040914,7890.00,8100,7800,7933.00,25646,25,Metals & Min.-R-a
20040918,7933.00,7934,7933,7933.00,2030,5,Metals & Min.-R-a
20040921,7140.00,7150,7140,7140.00,17591,18,Metals & Min.-R-a
20040922,7149.00,7151,7000,7120.00,34397,23,Metals & Min.-R-a
20040927,7300.00,7300,7300,7300.00,8542,1,Metals & Min.-R-a
20041225,2970.00,3000,2970,2982.00,34534,7,Metals & Min.-R-a
20041226,2970.00,2985,2970,2983.00,10010,5,Metals & Min.-R-a
20041227,2946.00,2946,2889,2904.00,90010,24,Metals & Min.-R-a
20041228,2801.00,2999,2801,2951.00,150655,27,Metals & Min.-R-a
20041229,2939.00,3000,2939,2992.00,287788,41,Metals & Min.-R-a
20050101,2976.00,3000,2951,2978.00,197071,37,Metals & Min.-R-a
20050102,2939.00,3000,2939,2993.00,234199,29,Metals & Min.-R-a
20050103,2969.00,3200,2705,2987.00,241089,50,Metals & Min.-R-a
20050105,2898.00,3000,2890,2949.00,214358,44,Metals & Min.-R-a
20050108,2910.00,2950,2910,2928.00,77056,16,Metals & Min.-R-a
20050109,2732.00,2922,2731,2763.00,82864,37,Metals & Min.-R-a
20050110,2732.00,2810,2650,2665.00,321238,76,Metals & Min.-R-a
20050111,2659.00,2920,2658,2723.00,123008,63,Metals & Min.-R-a
20050112,2643.00,2800,2500,2630.00,236915,84,Metals & Min.-R-a
20050115,2602.00,2800,2500,2620.00,302853,81,Metals & Min.-R-a
20050116,2507.00,2507,2498,2502.00,155692,51,Metals & Min.-R-a
20050117,2500.00,2500,2253,2377.00,160489,66,Metals & Min.-R-a
20050118,2384.00,2400,2350,2388.00,114783,56,Metals & Min.-R-a
20050119,2300.00,2370,2300,2315.00,86659,48,Metals & Min.-R-a
20050122,2306.00,2364,2305,2320.00,114783,48,Metals & Min.-R-a
20050123,2304.00,2322,2304,2315.00,114242,58,Metals & Min.-R-a
20050124,2304.00,2304,2147,2189.00,526161,36,Metals & Min.-R-a
20050125,2189.00,2200,2161,2187.00,139313,53,Metals & Min.-R-a
20050126,2185.00,2187,2156,2178.00,185747,49,Metals & Min.-R-a
20050130,2166.00,2169,2095,2128.00,125188,48,Metals & Min.-R-a
20050131,2066.00,2078,1962,2020.00,183170,66,Metals & Min.-R-a
20050201,1994.00,1999,1900,1951.00,313601,99,Metals & Min.-R-a
20050202,1906.00,2000,1851,1883.00,368919,94,Metals & Min.-R-a
20050205,1883.00,1896,1854,1873.00,124613,61,Metals & Min.-R-a
20050206,1822.00,1822,1720,1777.00,215792,78,Metals & Min.-R-a
20050207,1797.00,1809,1600,1656.00,351320,100,Metals & Min.-R-a
20050208,1599.00,1639,1502,1583.00,383358,110,Metals & Min.-R-a
20050209,1512.00,1700,1510,1562.00,138906,49,Metals & Min.-R-a
20050212,1568.00,1700,1563,1638.00,107504,31,Metals & Min.-R-a
20050213,1651.00,1656,1651,1655.00,14810,7,Metals & Min.-R-a
20050214,1661.00,1691,1661,1674.00,41680,14,Metals & Min.-R-a
