<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20131218,2833.83,2834,2834,2833.83,9237290
20131221,2975.52,2976,2976,2975.52,210465
20131222,3124.20,3124,3124,3124.20,19641
20131224,3280.25,3280,3280,3280.25,225287
20131225,3444.23,3444,3444,3444.23,244293
20131228,3616.34,3616,3616,3616.34,244724
20131229,3797.14,3797,3797,3797.14,247742
20131230,3986.82,3987,3987,3986.82,251183
20140101,4186.13,4186,4186,4186.13,270349
20140104,4395.27,4395,4395,4395.27,247860
20140105,4614.98,4615,4615,4614.98,412190
20140106,4845.66,4846,4846,4845.66,457519
20140107,5087.85,5088,5088,5087.85,291930
20140108,5342.14,5342,5342,5342.14,312215
20140111,5609.09,5609,5517,5608.71,4961418
20140112,5667.66,5889,5328,5607.20,5687373
20140113,5887.56,5888,5888,5887.56,235341
20140114,6181.90,6182,5900,6178.31,2563022
20140115,6487.20,6487,6367,6485.31,2702017
20140118,6385.37,6797,6254,6555.40,1619837
20140120,6330.77,6593,6228,6281.84,403658
20140422,6612.26,9446,7935,9050.68,2271705
20140423,9068.06,9398,8690,9044.82,1754319
20140426,9162.71,9497,9050,9425.12,673030
20140427,9896.29,9896,9711,9891.19,468086
20140428,10105.62,10386,10106,10354.05,1769859
20140429,10390.70,10731,10051,10367.84,981315
20140430,10347.25,10886,10202,10782.15,998403
20140503,11089.33,11321,11052,11289.59,362358
20140504,11853.90,11854,11854,11853.90,64373
20140505,12446.55,12447,11261,12263.67,3556874
20140506,11650.62,11651,11651,11650.62,4283
20140507,11068.18,11068,11068,11068.18,17015
20140510,10957.47,11622,10957,11401.24,1868670
20140511,11971.22,11971,11713,11950.06,613960
20140512,12279.92,12544,11980,12285.59,650620
20140514,12298.81,12900,12287,12756.76,834087
20140517,12546.30,13385,12204,12937.93,1202412
20140518,13260.42,13585,13260,13506.78,658959
20140519,13980.03,14182,13697,13997.22,981302
20140622,14339.55,14664,14112,14378.09,1150592
20140623,14358.06,14536,13659,13868.56,745497
20140624,13175.22,13175,13175,13175.22,14220
20140625,12516.64,12998,12517,12528.92,1052128
20140628,12395.16,12658,11903,12059.26,343209
20140629,11456.41,11456,11456,11456.41,6549
20140630,10883.60,10884,10884,10883.60,5062
20140701,10339.50,10897,10340,10423.95,1928933
20140707,10240.13,11146,9924,10468.73,558285
20140708,10992.04,10992,10957,10990.15,119068
20140709,11539.54,11540,11241,11517.05,1227714
20140712,11335.31,12015,11335,11762.46,477460
20140713,11524.23,12091,11174,11519.13,843792
20140714,11807.62,12095,11619,12001.45,507104
20140715,12091.00,12601,12087,12566.51,724532
20140716,13016.72,13184,12261,12792.84,857531
20140720,12153.34,12467,12153,12167.51,1072659
20140721,12053.78,12374,11713,11926.07,872383
20140816,7651.33,7745,7387,7596.55,1140793
20140817,7556.87,7976,7330,7771.30,523861
20140818,8159.72,8160,8160,8159.72,37900
20140819,8567.61,8568,8568,8567.61,31953
20140820,8995.89,8996,8313,8718.37,3028078
20140823,8709.30,9049,8464,8778.25,1007161
20140824,8690.40,8690,8407,8527.93,490989
20140825,8444.81,8596,8313,8456.71,500287
20140826,8520.38,8879,8513,8706.84,605825
20140827,8784.49,8784,8483,8557.97,294817
20140830,8363.57,8501,8130,8195.24,417649
20140831,8104.94,8407,8102,8285.92,343454
20140901,8369.24,8511,8313,8395.12,206356
20140902,8501.48,8511,8204,8342.41,191038
20140903,8218.10,8350,7954,8086.23,348193
20140906,7953.61,7954,7682,7736.92,305974
20140907,7556.87,8063,7425,7755.81,448756
20140908,8123.64,8143,8030,8130.06,183929
20140909,8520.38,8533,8086,8396.63,714643
20140910,8152.36,8481,8067,8213.19,257109
20140913,8206.58,8207,7803,7920.55,333763
20140914,7746.93,8199,7747,8002.16,194611
20140915,8002.73,8209,7954,8115.52,218284
20140916,8122.69,8123,7710,7742.77,525729
20140917,7651.15,7819,7406,7582.76,249668
20140920,7582.76,7802,7519,7585.97,146464
20140921,7575.95,7746,7557,7642.46,135709
20140922,7741.64,7934,7557,7858.77,405577
20140923,7863.12,7934,7634,7748.63,205110
20140924,7689.12,7736,7538,7600.70,174217
20140927,7560.84,7632,7236,7402.15,256710
20140928,7554.98,7746,7368,7514.74,374797
20140929,7556.87,7557,7255,7320.91,286442
20140930,7328.28,7349,7085,7216.06,352254
20141001,7226.45,7406,7226,7321.48,203541
20141004,7367.95,7425,7200,7285.96,94686
20141006,7311.28,7557,7311,7405.36,235482
20141007,7386.84,7406,7219,7260.64,178651
20141008,7363.42,7363,7141,7200.95,211545
20141011,7200.95,7201,7022,7066.62,281662
20141012,7141.25,7420,7051,7347.93,618617
20141014,7632.44,7715,7580,7677.78,244818
20141015,8061.67,8062,7802,8034.09,1392458
20141018,8123.64,8436,8124,8384.16,1038731
20141019,8633.35,8689,8235,8432.53,786242
20141020,8331.45,8854,8313,8810.37,1910353
20141021,9250.75,9251,9251,9250.75,91819
20141022,9713.23,9713,9089,9507.87,1371555
20141025,9257.17,9633,9033,9159.69,736571
20141026,9067.68,9144,8738,8941.48,492080
20141027,9049.17,9142,8883,9024.23,478663
20141028,9068.25,9200,8880,9104.33,425481
20141029,9068.44,9332,9021,9152.70,295072
20141101,9039.91,9255,8983,9094.70,543158
20141102,9066.17,9066,8825,8871.58,561170
20141105,8813.20,9172,8709,8901.43,666483
20141108,8879.33,9026,8643,8768.43,628976
20141109,8781.09,9106,8615,8891.42,519414
20141110,8850.99,8936,8709,8791.48,445700
20141111,8690.40,8842,8634,8716.10,438253
20141112,8688.52,9125,8643,9008.17,766458
20141115,8992.68,8993,8653,8734.99,427177
20141116,8784.49,8841,8624,8665.66,303247
20141117,8784.30,8879,8615,8700.23,279380
20141118,8662.07,8784,8607,8688.70,590870
20141119,8690.40,8690,8407,8486.18,403402
20141122,8482.40,8652,8369,8492.60,184307
20141123,8558.16,8822,8464,8696.83,630937
20141124,8879.33,9132,8879,9117.56,962998
20141125,8661.69,8974,8662,8676.61,325787
20141126,8652.62,8879,8511,8644.87,344678
20141129,8709.30,8775,8213,8328.62,685522
20141130,8310.67,8311,7912,7939.25,332847
20141201,7605.99,8143,7576,7848.00,474612
20141202,7859.15,8122,7787,7931.69,193651
20141203,7972.50,7973,7557,7617.71,378698
20141206,7594.85,7708,7292,7408.76,170552
20141207,7779.05,7779,7778,7779.05,150210
20141208,8167.85,8168,8168,8167.85,73690
20141209,8537.38,8537,7840,8263.06,729834
20141210,8123.64,8124,7850,7900.71,565802
20141214,7821.18,7821,7506,7520.79,360453
20141215,7367.95,7553,7145,7219.65,401595
20141216,7580.49,7580,7406,7561.41,339134
20141217,7745.80,7859,7370,7581.62,155271
20141220,7537.98,7746,7368,7569.53,136246
20141222,7725.01,7916,7557,7823.63,252013
20141224,7932.83,7934,7580,7649.45,142108
20141227,7736.16,7746,7472,7584.65,128992
20141228,7745.98,7850,7661,7768.28,123806
20141229,7802.28,7802,7519,7568.78,185305
20141230,7556.87,7557,7393,7470.35,176818
20141231,7500.20,7555,7311,7372.49,127915
20150103,7556.87,7557,7368,7432.00,103809
20150104,7481.31,7576,7368,7469.78,91706
20150105,7462.41,7462,7255,7294.27,95413
20150106,7226.26,7226,6992,7071.72,137875
20150107,7071.72,7198,6990,7086.84,92256
20150110,7235.71,7236,6733,6779.46,196108
20150111,6440.53,6867,6441,6529.71,583574
20150112,6856.16,6856,6856,6856.16,11920
20150113,7198.87,7199,6953,7141.62,520737
20150114,7140.68,7307,7048,7123.11,138806
20150117,7160.14,7272,7029,7185.45,133359
20150118,7133.69,7179,6839,6972.16,161758
20150119,6801.38,6801,6631,6671.96,116577
20150120,6795.52,6990,6707,6830.09,139224
20150121,6706.73,6707,6489,6497.59,204568
20150124,6391.04,6612,6174,6251.05,214083
20150125,6328.88,6563,6184,6444.31,142111
20150126,6257.28,6386,6187,6236.88,66659
20150127,6309.99,6423,6189,6324.16,57232
20150128,6310.18,6640,6310,6588.46,378307
20150131,6725.62,6918,6726,6903.39,352714
20150201,7027.89,7028,6675,6826.69,228958
20150202,6853.71,6933,6578,6702.19,232781
20150203,6782.29,6858,6574,6652.69,201359
20150204,6612.26,6896,6612,6769.83,485332
20150207,6801.19,6933,6631,6786.64,265893
20150208,6614.53,6707,6499,6570.70,197493
20150209,6571.27,6593,6291,6361.75,214748
20150210,6328.88,6603,6255,6463.96,111674
20150214,6385.56,6631,6234,6359.68,176307
20150215,6283.54,6461,6240,6357.03,99482
20150216,6423.91,6448,6301,6352.12,159132
20150217,6397.84,6398,6217,6257.47,213390
20150218,6234.42,6272,6206,6245.19,167280
20150222,6801.19,6820,6520,6727.70,437643
20150223,6704.65,6790,6465,6586.57,166241
20150224,6521.58,6916,6522,6838.03,801488
20150225,7026.00,7175,6935,7014.10,387430
20150228,6990.11,7018,6663,6751.12,273331
20150301,6744.13,6896,6518,6689.91,263049
20150302,6910.76,6911,6593,6696.15,112906
20150303,6706.54,6780,6424,6510.44,283398
20150304,6521.96,6705,6522,6628.51,136836
20150307,6612.64,6669,6423,6492.11,249991
20150308,6517.80,6763,6425,6691.61,259671
20150309,6763.02,6763,6564,6640.41,42850
20150310,6631.16,6782,6489,6665.16,156031
20150311,6763.02,6799,6631,6721.08,89251
20150314,6725.24,6896,6724,6812.52,240261
20150315,6968.95,7153,6896,7119.14,475322
20150316,7179.03,7326,6934,7109.51,231979
20150317,6989.92,6990,6754,6815.92,153131
20150318,6841.43,7157,6841,7141.62,298083
