<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,982.52,1002,940,962.73,73891,939.90,I. T. Foundry-a
13970106,939.90,947,916,924.30,342531,917.45,I. T. Foundry-a
13970107,913.27,944,906,917.45,106573,917.45,I. T. Foundry-a
13970108,909.46,932,909,917.45,137391,920.88,I. T. Foundry-a
13970114,951.32,963,902,924.68,190241,902.23,I. T. Foundry-a
13970115,909.46,959,909,922.40,193701,913.27,I. T. Foundry-a
13970118,953.22,953,880,894.24,225677,883.20,I. T. Foundry-a
13970119,879.78,880,850,858.85,498231,856.19,I. T. Foundry-a
13970120,837.16,841,816,817.37,567013,816.23,I. T. Foundry-a
13970121,837.16,858,837,856.57,318163,858.09,I. T. Foundry-a
13970122,844.77,871,827,828.79,2779613,837.54,I. T. Foundry-a
13970126,852.38,867,837,840.20,136604,839.06,I. T. Foundry-a
13970127,863.42,863,819,841.73,90724,845.53,I. T. Foundry-a
13970128,855.43,883,845,848.58,143359,882.82,I. T. Foundry-a
13970129,883.20,883,856,853.90,87478,856.57,I. T. Foundry-a
13970201,856.57,875,855,860.75,147899,860.75,I. T. Foundry-a
13970202,856.19,856,846,854.28,150373,847.43,I. T. Foundry-a
13970203,856.19,865,848,857.71,260160,859.99,I. T. Foundry-a
13970204,871.41,900,864,893.86,226875,900.33,I. T. Foundry-a
13970205,938.38,938,932,938.38,1609699,938.38,I. T. Foundry-a
13970208,974.15,974,892,907.94,379054,891.58,I. T. Foundry-a
13970209,907.56,922,863,869.89,250465,863.80,I. T. Foundry-a
13970210,843.25,913,843,910.98,330618,913.27,I. T. Foundry-a
13970211,932.29,956,918,953.98,1552571,955.88,I. T. Foundry-a
13970215,945.61,989,923,930.77,1280706,923.92,I. T. Foundry-a
13970216,888.53,968,889,938.38,990416,926.58,I. T. Foundry-a
13970217,951.32,982,932,973.01,699921,981.76,I. T. Foundry-a
13970218,981.76,1019,963,998.88,1422603,989.37,I. T. Foundry-a
13970219,949.03,1048,949,974.53,1444415,949.03,I. T. Foundry-a
13970222,932.67,994,926,948.27,1363416,937.24,I. T. Foundry-a
13970223,958.93,985,952,970.34,428308,965.78,I. T. Foundry-a
13970224,951.32,991,940,982.14,1619922,990.51,I. T. Foundry-a
13970225,992.80,1006,936,976.81,1060821,969.58,I. T. Foundry-a
13970226,939.14,974,936,957.41,233830,955.12,I. T. Foundry-a
13970229,958.93,986,950,958.17,299833,949.80,I. T. Foundry-a
13970230,958.17,996,945,968.44,1372825,957.03,I. T. Foundry-a
13970231,988.61,989,955,965.78,701902,965.78,I. T. Foundry-a
13970301,956.26,1003,956,989.37,815368,989.37,I. T. Foundry-a
13970302,995.84,997,957,965.78,531243,958.93,I. T. Foundry-a
13970305,954.36,970,919,938.38,812853,918.59,I. T. Foundry-a
13970306,950.56,951,895,914.79,534339,895.38,I. T. Foundry-a
13970307,913.27,921,883,890.81,288727,883.20,I. T. Foundry-a
13970319,898.30,926,846,878.21,222347,867.17,I. T. Foundry-a
13970320,910.12,910,872,888.84,337078,881.75,I. T. Foundry-a
13970321,912.88,933,882,912.48,197927,921.55,I. T. Foundry-a
13970322,925.88,935,907,919.97,130685,926.27,I. T. Foundry-a
13970323,918.39,966,914,964.10,332195,965.67,I. T. Foundry-a
13970327,984.98,1012,985,1010.98,204325,1012.16,I. T. Foundry-a
13970328,1061.41,1061,1007,1055.50,1667360,1024.77,I. T. Foundry-a
13970329,1004.68,1060,1003,1026.35,855498,1030.29,I. T. Foundry-a
13970330,1036.20,1075,993,1032.65,692786,1075.20,I. T. Foundry-a
13970402,1084.26,1084,1046,1076.38,882993,1075.20,I. T. Foundry-a
13970403,1075.20,1083,1039,1057.87,386252,1040.53,I. T. Foundry-a
13970404,1069.69,1070,1007,1036.98,448902,1036.20,I. T. Foundry-a
13970405,1005.86,1032,1006,1031.47,53595,1016.50,I. T. Foundry-a
13970406,1025.56,1058,991,1018.07,131194,999.16,I. T. Foundry-a
13970409,1018.07,1069,1018,1055.50,298981,1018.47,I. T. Foundry-a
13970410,1067.72,1068,1006,1017.29,560743,1006.25,I. T. Foundry-a
13970411,1048.02,1048,1011,1027.14,143170,1010.59,I. T. Foundry-a
13970412,1055.90,1068,998,1046.05,372488,1042.11,I. T. Foundry-a
13970413,1059.84,1098,1025,1087.02,1410440,1098.05,I. T. Foundry-a
13970416,1141.00,1141,1141,1141.00,378028,1141.00,I. T. Foundry-a
13970417,1141.00,1198,1104,1189.85,3453444,1197.73,I. T. Foundry-a
13970419,1221.37,1249,1198,1228.46,1903830,1249.35,I. T. Foundry-a
13970420,1228.46,1280,1228,1257.23,176884,1272.59,I. T. Foundry-a
13970423,1280.47,1319,1210,1259.59,964988,1252.50,I. T. Foundry-a
13970424,1260.77,1290,1202,1233.59,1504060,1209.95,I. T. Foundry-a
13970425,1205.61,1295,1172,1272.99,2393718,1295.05,I. T. Foundry-a
13970426,1300.56,1336,1210,1274.96,2120167,1229.25,I. T. Foundry-a
13970427,1248.95,1249,1212,1218.61,1066540,1211.52,I. T. Foundry-a
13970430,1201.67,1279,1202,1246.59,1338022,1207.98,I. T. Foundry-a
13970431,1232.40,1232,1187,1201.67,748542,1189.85,I. T. Foundry-a
13970501,1208.77,1219,1142,1153.61,685095,1141.79,I. T. Foundry-a
13970502,1142.57,1186,1139,1175.28,495427,1162.27,I. T. Foundry-a
13970503,1185.91,1186,1135,1151.64,542064,1147.30,I. T. Foundry-a
13970506,1136.66,1150,1094,1101.21,1089809,1111.06,I. T. Foundry-a
13970507,1072.05,1130,1072,1099.24,522999,1079.54,I. T. Foundry-a
13970508,1085.45,1091,1044,1049.59,1526366,1044.47,I. T. Foundry-a
13970509,1005.07,1102,1005,1090.17,740260,1101.99,I. T. Foundry-a
13970510,1111.06,1111,1036,1054.32,396768,1058.65,I. T. Foundry-a
13970513,1061.81,1062,1003,1009.01,389983,1003.89,I. T. Foundry-a
13970514,1051.96,1052,966,990.89,838639,1012.16,I. T. Foundry-a
13970515,992.86,1024,965,997.98,407220,965.28,I. T. Foundry-a
13970516,1024.38,1048,964,1014.53,1419461,1043.68,I. T. Foundry-a
13970517,1048.02,1063,1024,1049.20,411220,1051.56,I. T. Foundry-a
13970520,1063.78,1083,1044,1061.02,388777,1053.14,I. T. Foundry-a
13970521,1044.47,1107,1024,1075.20,729424,1095.30,I. T. Foundry-a
13970522,1112.63,1113,1040,1059.05,385156,1049.20,I. T. Foundry-a
13970523,1034.23,1083,1034,1057.87,322607,1070.47,I. T. Foundry-a
13970524,1059.84,1103,1057,1072.84,368868,1079.54,I. T. Foundry-a
13970527,1114.60,1126,1104,1125.63,574328,1126.42,I. T. Foundry-a
13970528,1144.54,1156,1123,1141.79,408111,1142.18,I. T. Foundry-a
13970529,1104.75,1165,1105,1152.82,481533,1150.45,I. T. Foundry-a
13970530,1162.27,1198,1155,1182.76,308267,1193.40,I. T. Foundry-a
13970603,1198.52,1237,1183,1204.83,612809,1221.37,I. T. Foundry-a
13970604,1258.01,1265,1241,1257.23,697091,1264.71,I. T. Foundry-a
13970605,1307.66,1308,1195,1226.10,1103866,1221.37,I. T. Foundry-a
13970606,1181.97,1261,1165,1221.77,608079,1205.61,I. T. Foundry-a
13970607,1220.19,1220,1161,1178.43,879465,1160.70,I. T. Foundry-a
13970610,1131.54,1177,1123,1143.36,463445,1170.15,I. T. Foundry-a
13970611,1134.69,1173,1113,1141.79,345907,1112.63,I. T. Foundry-a
13970612,1111.84,1176,1088,1150.45,462051,1170.15,I. T. Foundry-a
13970613,1170.15,1208,1166,1193.79,603399,1207.98,I. T. Foundry-a
13970614,1162.27,1233,1154,1211.92,571993,1228.46,I. T. Foundry-a
13970617,1190.64,1272,1191,1265.50,631812,1272.20,I. T. Foundry-a
13970618,1328.54,1329,1316,1327.75,917484,1328.54,I. T. Foundry-a
13970619,1393.94,1394,1394,1391.58,157031,1393.94,I. T. Foundry-a
13970620,1438.07,1438,1366,1409.31,1007398,1418.37,I. T. Foundry-a
13970621,1409.31,1479,1409,1469.98,1097835,1479.44,I. T. Foundry-a
13970624,1510.56,1543,1511,1542.48,487090,1543.26,I. T. Foundry-a
13970625,1615.36,1615,1466,1536.96,1042574,1509.77,I. T. Foundry-a
13970626,1481.41,1614,1468,1582.66,1527100,1613.79,I. T. Foundry-a
13970627,1660.28,1661,1623,1661.07,984192,1661.46,I. T. Foundry-a
