<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,5507.94,5508,5365,5407.47,192212,5364.79,Ehya Sepahan Co-a
13970106,5352.97,5417,5352,5392.37,87244,5384.49,Ehya Sepahan Co-a
13970107,5417.32,5436,5367,5388.43,81506,5384.49,Ehya Sepahan Co-a
13970108,5384.49,5555,5384,5467.22,113760,5545.37,Ehya Sepahan Co-a
13970114,5515.82,5641,5516,5590.02,129669,5581.48,Ehya Sepahan Co-a
13970115,5581.48,5639,5463,5511.88,73469,5502.68,Ehya Sepahan Co-a
13970118,5450.15,5457,5325,5390.40,218643,5339.84,Ehya Sepahan Co-a
13970119,5349.03,5448,5309,5326.05,33342,5325.39,Ehya Sepahan Co-a
13970120,5318.82,5548,5319,5418.63,268345,5515.16,Ehya Sepahan Co-a
13970121,5430.45,5430,5286,5345.09,241249,5312.26,Ehya Sepahan Co-a
13970122,5383.83,5384,5259,5288.62,208799,5259.07,Ehya Sepahan Co-a
13970126,5312.26,5384,5253,5267.60,106611,5253.16,Ehya Sepahan Co-a
13970127,5232.80,5253,5175,5205.88,166730,5175.02,Ehya Sepahan Co-a
13970128,5252.50,5253,5122,5217.04,72251,5253.16,Ehya Sepahan Co-a
13970129,5246.59,5253,5126,5238.06,21141,5253.16,Ehya Sepahan Co-a
13970201,5136.93,5253,5136,5157.94,87737,5156.63,Ehya Sepahan Co-a
13970202,5249.22,5252,5130,5198.00,218858,5141.53,Ehya Sepahan Co-a
13970203,5186.84,5187,5122,5178.30,109089,5187.49,Ehya Sepahan Co-a
13970204,5187.49,5250,5122,5188.81,169468,5187.49,Ehya Sepahan Co-a
13970205,5121.83,5503,5122,5408.78,458087,5450.15,Ehya Sepahan Co-a
13970208,5297.15,5297,5234,5268.92,17269,5253.16,Ehya Sepahan Co-a
13970209,5240.03,5286,5187,5211.79,99811,5188.15,Ehya Sepahan Co-a
13970210,5187.49,5286,5023,5201.94,62233,5188.15,Ehya Sepahan Co-a
13970211,5187.49,5281,4991,5067.98,460079,5200.63,Ehya Sepahan Co-a
13970215,5186.18,5186,5066,5121.17,34732,5066.67,Ehya Sepahan Co-a
13970216,5056.16,5316,5056,5216.39,173848,5285.99,Ehya Sepahan Co-a
13970217,5253.16,5345,5123,5275.48,35278,5345.09,Ehya Sepahan Co-a
13970218,5292.56,5449,5293,5381.86,125542,5299.12,Ehya Sepahan Co-a
13970219,5253.16,5253,4971,5102.79,333528,5056.16,Ehya Sepahan Co-a
13970222,5023.33,5245,5023,5161.23,164002,5154.66,Ehya Sepahan Co-a
13970223,5162.54,5218,5124,5165.82,90537,5162.54,Ehya Sepahan Co-a
13970224,5125.11,5384,5122,5242.65,913520,5187.49,Ehya Sepahan Co-a
13970225,5253.16,5338,5132,5234.12,161282,5132.34,Ehya Sepahan Co-a
13970226,5187.49,5227,5123,5175.02,128031,5126.43,Ehya Sepahan Co-a
13970229,5187.49,5318,5187,5224.27,52791,5253.16,Ehya Sepahan Co-a
13970230,5187.49,5253,5125,5147.44,331043,5187.49,Ehya Sepahan Co-a
13970231,5138.25,5314,5138,5271.54,412722,5204.57,Ehya Sepahan Co-a
13970301,5253.16,5306,5227,5248.56,114775,5240.68,Ehya Sepahan Co-a
13970302,5252.50,5282,5161,5252.50,345337,5281.39,Ehya Sepahan Co-a
13970305,5221.64,5444,5222,5296.50,375227,5338.52,Ehya Sepahan Co-a
13970306,5285.99,5339,5205,5251.85,298069,5253.16,Ehya Sepahan Co-a
13970307,5226.24,5253,5180,5200.63,204164,5180.27,Ehya Sepahan Co-a
13970308,5180.93,5251,5181,5201.28,82725,5180.93,Ehya Sepahan Co-a
13970309,5213.76,5253,5214,5251.85,322342,5253.16,Ehya Sepahan Co-a
13970312,5253.16,5315,5221,5266.95,571314,5253.16,Ehya Sepahan Co-a
13970313,5253.16,5317,5202,5240.68,62488,5201.94,Ehya Sepahan Co-a
13970319,5200.63,5358,5188,5258.41,66614,5253.16,Ehya Sepahan Co-a
13970320,5253.16,5286,5214,5245.94,133385,5220.98,Ehya Sepahan Co-a
13970321,5246.59,5253,5165,5251.85,62326,5253.16,Ehya Sepahan Co-a
13970322,5170.42,5286,5170,5236.09,364426,5207.85,Ehya Sepahan Co-a
13970323,5253.16,5759,5253,5613.66,992941,5759.43,Ehya Sepahan Co-a
13970327,6139.63,6174,6126,6171.15,1882347,6174.43,Ehya Sepahan Co-a
13970328,6303.79,6564,6087,6244.69,801813,6093.01,Ehya Sepahan Co-a
13970329,5817.87,6869,5818,6615.70,2291169,6869.16,Ehya Sepahan Co-a
13970330,6993.27,7269,6895,7146.27,898645,6961.09,Ehya Sepahan Co-a
