<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030607,12081.26,15488,11617,12048.35,2394260
20030608,12650.48,12650,12650,12650.48,20060
20030609,13282.81,13283,12895,12897.14,422840
20030610,12897.14,12914,12778,12902.56,54349
20030611,12642.73,12643,12257,12257.45,46385
20030614,11644.87,11645,11645,11644.87,119457
20030615,11062.88,11578,11063,11075.27,469786
20030616,11074.49,11191,10928,11031.90,72080
20030617,11186.40,11346,11186,11345.55,30335
20030618,11422.99,11466,11346,11345.55,40159
20030621,11343.22,11462,11342,11345.55,41920
20030622,11345.55,11346,11268,11328.12,67205
20030623,11258.42,11267,10804,10808.09,15870
20030624,10801.50,11229,10802,11228.99,185446
20030625,11055.13,11055,10842,10842.94,18319
20030628,10842.16,10843,10668,10687.27,16416
20030629,10648.55,11036,10610,10648.55,38949
20030630,11074.49,11181,10455,10454.94,119615
20030720,12778.26,12870,10458,12313.60,57714
20030721,12313.60,12314,11698,11697.92,71198
20030722,11616.60,11617,11113,11113.21,671
20030723,11108.57,11109,10699,10706.63,38510
20030726,10839.84,11242,10707,11241.77,46610
20030727,11616.60,11669,11423,11481.46,77640
20030728,11612.34,11617,11500,11500.43,65327
20030729,11500.82,11733,11423,11616.60,82648
20030730,11609.24,11609,11608,11608.08,814
20030803,10454.94,10461,10455,10461.14,10282
20030804,10462.68,10765,10456,10479.34,70051
20030805,10454.94,10455,10068,10067.72,16393
20030806,10479.34,10479,10068,10478.56,35831
20030809,10454.94,10479,10455,10479.34,50330
20030810,10478.95,10479,10473,10473.14,2194
20030811,10284.56,10478,10261,10477.79,42925
20030812,10478.56,10479,10477,10478.56,18730
20030813,10478.56,10479,10478,10478.56,10886
20030816,10478.56,10479,10479,10478.56,15286
20030817,10461.52,10462,10461,10461.14,6000
20030818,10454.94,10478,10261,10478.17,124742
20030819,10478.56,10479,10479,10478.95,15147
20030820,10478.56,10479,10479,10478.95,2095
20030823,10478.95,10479,10474,10478.95,1964
20030824,10474.30,10479,9955,10478.95,3315
20030825,10338.77,10479,10261,10478.95,15690
20030826,10067.72,10479,10068,10478.95,11111
20030827,9990.28,10479,9955,10478.95,24551
20030830,9955.04,10479,9955,10478.95,886
20030831,9955.04,10479,9955,10478.95,57092
20030901,10183.89,10479,10180,10478.95,11642
20030902,9955.04,10479,9955,10478.95,8312
20030903,9955.04,10479,9955,10478.95,5653
20030906,9956.98,10479,9957,10478.95,3195
20030907,9957.75,10479,9955,10478.95,31253
20030914,9955.04,10479,9955,10478.95,2438
20030915,10222.22,10479,9955,10478.95,37897
20030916,10358.14,10475,10358,10474.69,1102
20030920,9951.17,10394,9951,10393.76,5010
20030922,9874.11,9951,9874,9874.50,97658
20030923,9874.50,9875,9873,9874.11,21602
20030927,9873.72,9874,9874,9873.72,11082
20030928,9603.06,9819,9526,9819.13,5110
20030929,9448.17,9796,9448,9796.28,1980
20030930,9718.84,9796,9719,9742.46,39475
20031001,9306.83,9796,9258,9665.40,2686286
20031004,9665.40,9665,9663,9665.01,3851
20031005,9655.33,9660,9652,9659.98,14374
20031006,9293.67,9487,9293,9431.13,35860
20031007,9431.13,9431,9107,9246.43,24523
20031008,9244.88,9293,9138,9228.23,40069
20031011,9292.89,9332,9235,9291.73,41511
20031019,9351.36,9351,9351,9351.36,10000
20031020,8908.38,9332,8908,9332.39,1402
20031021,9325.81,9345,9293,9328.13,41617
20031022,9351.36,9794,9326,9460.95,29510
20031025,9933.74,9934,9752,9752.14,20010
20031026,10239.65,10240,9782,9781.95,2010
20031130,12739.54,13553,10697,12109.14,22411
20031202,12714.37,12714,12582,12582.33,25388
20031203,13211.17,13211,12900,12900.24,16428
20031206,13544.96,13545,13493,13493.46,29882
20031207,14167.99,14168,14168,14167.99,79998
20031208,14876.22,14876,14328,14785.61,236075
20031209,14046.41,14169,14046,14053.38,60644
20031210,13350.96,13940,13351,13564.32,91804
20031213,13860.93,14211,13572,13945.73,78367
20031214,14017.36,14641,14017,14050.67,36812
20031215,14133.53,14518,14095,14216.01,69074
20031216,14504.87,14506,14134,14297.32,46627
20031217,14288.42,14366,14279,14310.88,101407
20031221,14327.53,14328,13940,14225.69,22626
20031222,13901.20,13940,13804,13860.15,63962
20031223,13862.86,13955,13862,13938.37,70343
20031224,13939.92,14134,13940,14010.39,35251
20031227,14023.17,14327,14021,14182.71,99967
20031228,14520.75,14521,14366,14486.29,79049
20031229,14404.58,14637,14405,14507.59,78682
20031230,14536.63,14633,14537,14558.31,41057
20031231,14580.77,14908,14580,14659.76,49666
20040103,14910.68,15102,14871,14966.44,34770
20040104,15101.19,15715,14990,15112.81,25627
20040105,15868.28,15868,15658,15657.63,23414
20040106,16440.20,16440,15885,15884.93,9452
20040107,16679.12,16679,16063,16063.44,7312
20040110,16866.53,16867,16070,16630.71,284268
20040111,16630.71,16631,16069,16173.79,53978
20040112,16265.56,16398,16263,16267.89,81495
20040113,16267.89,16361,16268,16274.08,41977
20040114,16282.60,16650,16273,16384.05,44032
20040117,16594.31,17203,16469,16735.26,53340
20040118,17203.41,17572,17203,17396.25,32756
20040119,17570.50,17813,17552,17551.52,25182
20040120,17812.51,17814,17657,17785.02,2644687
20040121,17627.03,17735,17502,17658.39,2843752
20040124,17812.12,17886,17812,17829.93,2682526
20040125,17887.24,18006,17886,17920.93,77722
20040126,17954.62,17955,17810,17901.57,412314
20040127,18005.73,18006,17773,17917.44,8881
20040128,17502.34,17741,17204,17741.26,2711525
20040131,17770.30,17773,17415,17691.70,661376
20040201,17502.73,17610,17421,17493.83,32476
20040203,17204.19,17282,17041,17281.63,22484
20040204,16651.62,16917,16650,16917.26,18741
20040207,17196.83,17763,17038,17185.21,19644
20040208,17812.12,18044,17735,17747.84,24230
20040209,18199.34,18202,18044,18090.14,25789
20040214,18160.62,18161,17619,17813.67,34061
20040215,17618.51,17619,17425,17516.28,30588
20040216,17502.34,17502,17347,17361.40,37524
20040217,17424.90,17619,17347,17400.51,23447
20040218,17502.34,17503,17401,17428.77,73060
20040221,17521.71,17812,17430,17668.46,29283
20040222,17634.77,17635,17627,17632.84,65201
