<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980717,6250.00,6250,6250,6250.00,250933211,6250.00,Sepid Farab Kavir-a
13980720,6562.00,6562,6562,6328.00,239605,6562.00,Sepid Farab Kavir-a
13980721,6644.00,6644,6644,6435.00,323874,6644.00,Sepid Farab Kavir-a
13980722,6756.00,6756,6756,6553.00,351928,6756.00,Sepid Farab Kavir-a
13980723,6880.00,6880,6880,6756.00,595260,6880.00,Sepid Farab Kavir-a
13980724,7093.00,7093,7093,6987.00,658526,7093.00,Sepid Farab Kavir-a
13980728,7336.00,7336,7336,7336.00,1240868,7336.00,Sepid Farab Kavir-a
13980729,7702.00,7702,7702,7702.00,1320053,7702.00,Sepid Farab Kavir-a
13980730,8087.00,8087,8087,8087.00,1047415,8087.00,Sepid Farab Kavir-a
13980801,8491.00,8491,8491,8491.00,2065556,8491.00,Sepid Farab Kavir-a
13980804,8915.00,8915,8915,8915.00,7765950,8915.00,Sepid Farab Kavir-a
13980806,9397.00,9397,9397,9397.00,29725817,9397.00,Sepid Farab Kavir-a
13980808,9360.00,9600,8999,9266.00,37722743,9404.00,Sepid Farab Kavir-a
13980811,9360.00,9729,8803,9682.00,64858686,9729.00,Sepid Farab Kavir-a
13980812,10166.00,10166,10166,10166.00,5665497,10166.00,Sepid Farab Kavir-a
13980813,10674.00,10674,10674,10674.00,3357118,10674.00,Sepid Farab Kavir-a
13980814,11207.00,11207,10800,11192.00,46184326,11207.00,Sepid Farab Kavir-a
13980818,11748.00,11751,11351,11717.00,15898118,11751.00,Sepid Farab Kavir-a
13980819,12100.00,12300,11355,11923.00,43460554,12067.00,Sepid Farab Kavir-a
13980820,12240.00,12519,12041,12394.00,8842552,12519.00,Sepid Farab Kavir-a
13980821,13013.00,13013,13013,13013.00,1326793,13013.00,Sepid Farab Kavir-a
13980822,13663.00,13663,13450,13659.00,36053635,13663.00,Sepid Farab Kavir-a
13980825,13660.00,14299,13659,13923.00,6552444,13991.00,Sepid Farab Kavir-a
13980828,14619.00,15349,14000,14904.00,42306696,15349.00,Sepid Farab Kavir-a
13980829,15300.00,15649,15150,15608.00,22830101,15649.00,Sepid Farab Kavir-a
13980902,16388.00,16388,16388,16388.00,4413498,16388.00,Sepid Farab Kavir-a
13980903,17207.00,17207,16401,17091.00,79685556,17207.00,Sepid Farab Kavir-a
13980904,16900.00,17359,16237,16713.00,57553987,16800.00,Sepid Farab Kavir-a
13980905,16580.00,16690,16111,16432.00,27473435,16480.00,Sepid Farab Kavir-a
13980906,16800.00,17253,16480,17145.00,25065210,17253.00,Sepid Farab Kavir-a
13980909,18000.00,18002,17500,17954.00,24141416,18002.00,Sepid Farab Kavir-a
13980910,18400.00,18700,17321,18126.00,23309844,18000.00,Sepid Farab Kavir-a
13980911,17974.00,19000,17701,18529.00,18253439,18450.00,Sepid Farab Kavir-a
13980912,18936.00,19216,18000,18807.00,13285992,18899.00,Sepid Farab Kavir-a
13980913,19000.00,19198,18510,18717.00,13300830,18610.00,Sepid Farab Kavir-a
13980916,18978.00,18978,18001,18266.00,17963909,18250.00,Sepid Farab Kavir-a
13980917,17900.00,18300,17400,17814.00,16073040,17850.00,Sepid Farab Kavir-a
13980918,17814.00,18704,17550,18544.00,15625819,18691.00,Sepid Farab Kavir-a
13980919,19000.00,19700,18050,18607.00,16651207,18050.00,Sepid Farab Kavir-a
13980920,18010.00,18299,17710,17943.00,9650387,18079.00,Sepid Farab Kavir-a
13980923,17900.00,18100,17240,17599.00,9103551,17600.00,Sepid Farab Kavir-a
13980924,17400.00,17999,17400,17746.00,7100392,17782.00,Sepid Farab Kavir-a
13980925,17610.00,17782,17510,17602.00,5989743,17680.00,Sepid Farab Kavir-a
13980926,17739.00,18482,17556,18205.00,13179678,18482.00,Sepid Farab Kavir-a
13980927,18580.00,18956.00,18100.00,18414.00,6129734,18160.00,Sepid Farab Kavir-a
