<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160501,1000000.00,1000000,1000000,1000000.00,518500
20160515,1002000.00,1002000,1001004,1001007.00,70000
20160516,1006577.00,1006577,1001022,1001195.00,24108
20160517,1020000.00,1020000,1020000,1020000.00,2
20160521,1012367.00,1012367,1010000,1010162.00,587
20160523,1005563.00,1008000,1005563,1006375.00,21
20160524,1010000.00,1011000,1010000,1010044.00,409
20160525,1012900.00,1012900,1010000,1010047.00,140
20160529,1009999.00,1009999,1009999,1009999.00,10
20160530,1010000.00,1010001,1010000,1010000.00,4819
20160601,1010011.00,1010011,1010001,1010006.00,66
20160605,1012000.00,1012000,1012000,1012000.00,2
20160606,1010004.00,1020000,1010004,1015628.00,381
20160607,1020000.00,1020000,1015628,1018543.00,12
20160608,1010001.00,1018543,1010000,1018458.00,1196
20160611,1010000.00,1010000,1010000,1010000.00,500
20160612,1019999.00,1019999,1019999,1019999.00,493
20160613,1020000.00,1025999,1020000,1020201.00,5173
20160614,1026999.00,1033000,1026999,1027051.00,1662
20160615,1037000.00,1043000,1037000,1040529.00,437
20160618,1045000.00,1045000,1040010,1043014.00,264
20160619,1046000.00,1046000,1042010,1045314.00,128
20160621,1049860.00,1049860,1049860,1049860.00,80
20160622,1050000.00,1050000,1049900,1049923.00,26
20160625,1050000.00,1050000,1050000,1050000.00,1
20160628,1050000.00,1050000,1050000,1050000.00,79
20160629,1048000.00,1049001,1048000,1048065.00,153
20160702,1048200.00,1048200,1048200,1048200.00,5
20160709,1055000.00,1055000,1055000,1055000.00,42
20160712,1056000.00,1056000,1056000,1056000.00,350
20160716,1050005.00,1050005,1050003,1050004.00,39
20160718,1095708.00,1055200,1052000,1055197.00,7507
20160720,1050152.00,1059990,1039203,1051582.00,1370
20160724,1043011.00,1043011,1043011,1043011.00,7
20160727,1050014.00,1050014,1050013,1050014.00,12
20160731,1050014.00,1050014,1050014,1050014.00,7068
20160803,1050000.00,1050000,1046001,1049636.00,11
20160806,1050101.00,1055000,1050101,1054871.00,38
20160807,1050004.00,1050004,1050004,1050004.00,8
20160808,1060000.00,1060000,1060000,1060000.00,5
20160809,1055001.00,1055002,1055000,1055000.00,158
20160810,1065550.00,1065550,1065550,1065550.00,175
20160813,1061000.00,1061000,1061000,1061000.00,2
20160822,1081660.00,1081660,1081660,1081660.00,10
20160829,1072000.00,1072000,1072000,1072000.00,4
20160905,1070001.00,1070001,1070000,1070000.00,128
20160907,1070000.00,1070000,1070000,1070000.00,222
20160913,1070000.00,1070002,1070000,1070000.00,400
20160914,1087000.00,1087000,1085000,1085757.00,37
20160925,1075000.00,1075000,1075000,1075000.00,20
20161018,1055002.00,1055002,1055001,1055001.00,77
20161019,1056018.00,1056018,1056018,1056018.00,50
20161022,1060000.00,1060000,1060000,1060000.00,9
20161025,1065000.00,1065000,1065000,1065000.00,173
20161026,1074997.00,1075000,1074997,1074998.00,94
20161106,1055001.00,1058000,1055001,1056525.00,61
20161109,1060000.00,1060000,1060000,1060000.00,360
20161115,1055000.00,1055000,1040000,1041078.00,5387
20161116,1040001.00,1040001,1040000,1040000.00,5000
20161119,1040000.00,1040000,1040000,1040000.00,22
20161121,1040000.00,1040000,1040000,1040000.00,88
20161122,1040000.00,1040000,1039999,1039999.00,15333
20161123,1040000.00,1040000,1039999,1040000.00,174
20161203,1015505.00,1015505,1015502,1015502.00,534
20161207,1015006.00,1015006,1015005,1015005.00,10215
20161210,1015005.00,1015005,1015005,1015005.00,2389
20161211,1015005.00,1015005,1013000,1013847.00,23679
20161212,1015001.00,1015001,1015000,1015000.00,200
20161213,1026161.00,1029995,1026161,1029721.00,70
20161224,1020000.00,1029000,1020000,1022077.00,13
20170101,1015002.00,1015004,1015002,1015003.00,46
20170104,1025499.00,1025499,1025499,1025499.00,10
20170109,1000101.00,1010000,1000100,1002032.00,15915
20170111,1001001.00,1001001,1001001,1001001.00,8
20170114,1002000.00,1002000,1002000,1002000.00,253
20170115,1002010.00,1002010,1002010,1002010.00,10
20170117,1002004.00,1002004,1002004,1002004.00,99
20170118,1000100.00,1012000,1000001,1008134.00,122415
20170121,1000100.00,1000100,1000000,1000001.00,14010
20170122,1009999.00,1009999,1000000,1000004.00,24173
20170123,1000000.00,1000000,1000000,1000000.00,10712
20170124,1000000.00,1000000,1000000,1000000.00,44358
20170125,1007998.00,1007998,1007998,1007998.00,10
20170129,1000010.00,1000010,1000010,1000010.00,481
20170204,1000003.00,1000003,1000002,1000002.00,70
20170208,1005000.00,1005000,1005000,1005000.00,30
20170211,1007999.00,1007999,1007999,1007999.00,229
20170215,1000002.00,1000002,1000002,1000002.00,150
20170218,1000010.00,1007996,1000010,1007404.00,27
20170220,1000100.00,1000100,1000002,1000009.00,300
20170225,1000011.00,1000011,1000011,1000011.00,39
20170227,1001299.00,1001299,1000000,1000000.00,84465
20170228,1000000.00,1000000,1000000,1000000.00,345
20170301,1000000.00,1000000,1000000,1000000.00,1701
20170304,1000000.00,1000000,1000000,1000000.00,27
20170306,1000000.00,1000000,1000000,1000000.00,2
20170307,1005000.00,1005000,1005000,1005000.00,3
20170311,1000001.00,1000001,1000000,1000000.00,5457
20170312,1000000.00,1000000,1000000,1000000.00,35916
20170314,1000000.00,1000000,1000000,1000000.00,840
20170325,1000000.00,1001000,1000000,1000015.00,1117
20170403,1007900.00,1007900,1000003,1000074.00,111
20170405,1007900.00,1007900,1007900,1007900.00,6
20170409,1007899.00,1007899,1001001,1003522.00,1110
20170410,1000001.00,1007000,1000001,1003284.00,113
20170412,1006999.00,1007000,1000000,1000047.00,15121
20170415,1004999.00,1004999,1004999,1004999.00,6
20170416,1000100.00,1000100,1000000,1000020.00,10
20170417,1000000.00,1000001,1000000,1000000.00,998
20170418,1003999.00,1007000,1000000,1000129.00,15343
20170419,1000001.00,1000550,1000000,1000018.00,11280
20170422,1000500.00,1004999,1000500,1000501.00,3001
20170423,1004990.00,1004990,1003999,1004006.00,606
20170424,1004000.00,1004400,1000004,1001552.00,63
20170426,1004500.00,1004500,1004500,1004500.00,64
20170430,1000081.00,1002003,1000081,1001933.00,278
20170506,1007998.00,1007999,1004000,1005999.00,6
20170507,1007999.00,1008000,1007999,1008000.00,167
20170508,1000022.00,1003000,1000001,1000010.00,10863
20170510,1003999.00,1003999,1000311,1001936.00,445
20170513,1002000.00,1002994,1002000,1002414.00,1200
20170515,1002994.00,1002994,1001500,1002655.00,181
20170516,1001000.00,1001000,1001000,1001000.00,10
20170517,1001000.00,1001000,1000341,1000938.00,3204
20170520,1002997.00,1002997,1001000,1001630.00,222
20170521,1000344.00,1001000,1000341,1000882.00,974
20170522,1000590.00,1001000,1000313,1000369.00,107
20170523,1000312.00,1000500,1000311,1000483.00,220
20170524,1002999.00,1002999,1002999,1002999.00,28
20170527,1002999.00,1002999,1000000,1000768.00,2118
20170528,1002000.00,1002000,1002000,1002000.00,76
20170529,1000015.00,1002000,1000015,1000407.00,229
20170530,1000888.00,1001990,1000500,1001244.00,1710
20170531,1000501.00,1002400,1000501,1002341.00,231
20170603,1002400.00,1002400,1001199,1002397.00,504
20170606,1002999.00,1005999,1002999,1003431.00,9341
20170607,1005500.00,1005500,1005500,1005500.00,163
20170610,1003000.00,1005000,1002000,1002110.00,311
20170611,1002000.00,1002000,1002000,1002000.00,595
20170612,1004500.00,1004500,1000012,1000117.00,15820
20170613,1002001.00,1002999,1002000,1002018.00,576
20170614,1003000.00,1003000,1003000,1003000.00,334
20170617,1004993.00,1004995,1004980,1004995.00,5024
20170618,1003000.00,1003999,1001002,1002617.00,141
20170619,1003999.00,1003999,1002000,1002111.00,180
20170620,1003991.00,1003991,1003991,1003991.00,99
20170621,1003999.00,1003999,1003999,1003999.00,26
20170624,1001000.00,1004000,1001000,1002832.00,5976
