<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20041006,4800.00,4800,4798,4799.00,6360
20041009,4800.00,4800,4800,4800.00,32585
20041010,5000.00,5052,4814,5027.00,33150
20041011,5054.00,5350,5052,5201.00,18163
20041012,5070.00,5070,4999,5019.00,30421
20041013,5033.00,5053,5007,5022.00,18290
20041016,5050.00,5074,5023,5054.00,99997
20041017,5011.00,5055,5008,5023.00,32466
20041018,5023.00,5041,5003,5025.00,45134
20041019,5160.00,5160,5026,5040.00,7478
20041020,5020.00,5038,4998,5015.00,44192
20041023,5003.00,5107,5002,5017.00,9326
20041024,5017.00,5050,5000,5024.00,17411
20041025,5023.00,5023,4980,5005.00,48520
20041026,4980.00,4980,4899,4950.00,70808
20041027,4803.00,4896,4802,4867.00,54046
20041030,4568.00,4577,4568,4571.00,31779
20041031,4501.00,4571,4500,4504.00,13355
20041101,4504.00,4639,4504,4548.00,24577
20041102,4547.00,4555,4544,4544.00,17920
20041103,4543.00,4890,4543,4814.00,20807
20041106,4821.00,4821,4820,4820.00,5262
20041107,4820.00,4920,4820,4905.00,11396
20041116,4799.00,4799,4799,4799.00,5135
20041117,4740.00,4740,4705,4710.00,2351
20041120,4500.00,4501,4395,4410.00,110037
20041121,4410.00,4451,4400,4408.00,54966
20041122,4421.00,4437,4404,4427.00,5268
20041123,4450.00,4600,4450,4523.00,6247
20041124,4636.00,4637,4538,4616.00,29672
20041215,4772.00,4772,4768,4768.00,47399
20050531,4450.00,4745,4015,4569.00,25117
20050601,4285.00,4470,4271,4299.00,108730
20050606,4448.00,4450,4150,4339.00,565092
20050607,4470.00,4677,4301,4527.00,514471
20050608,4527.00,4700,4517,4613.00,1136055
20050611,4284.00,4400,4185,4320.00,512211
20050612,4185.00,4449,4185,4392.00,57467
20050613,4392.00,4490,4370,4449.00,43940
20050614,4300.00,4500,4210,4453.00,64348
20050615,4500.00,4699,4500,4559.00,139969
20050618,4506.00,4667,4505,4564.00,88412
20050619,4240.00,4240,4108,4132.00,189761
20050620,4104.00,4534,3800,4276.00,47033
20050621,4400.00,4502,4325,4484.00,133569
20050622,4531.00,4532,4332,4414.00,145119
20050625,3973.00,3973,3973,3973.00,70145
20050626,4201.00,4201,3578,4068.00,72625
20050627,4009.00,4474,3662,3983.00,1518528
20050628,3982.00,4140,3808,3994.00,237570
20050629,3903.00,3903,3730,3828.00,200048
20050702,3722.00,3722,3446,3546.00,243819
20050703,3446.00,3446,3200,3260.00,38248
20050704,3400.00,3452,3290,3419.00,155700
20050705,3436.00,3580,3419,3527.00,38135
20050706,3578.00,3748,3571,3595.00,160157
20050709,3470.00,3470,3251,3321.00,372872
20050711,3320.00,3400,3310,3366.00,31020
20050712,3300.00,3300,3230,3272.00,183258
20050713,3248.00,3248,3052,3123.00,70081
20050716,3123.00,3237,3000,3092.00,305659
20050717,3092.00,3100,2943,3040.00,221673
20050718,2999.00,3000,2800,2844.00,122199
20050719,2720.00,2743,2651,2698.00,93332
20050720,2967.00,2967,2820,2955.00,140522
20050723,3250.00,3250,3000,3236.00,45301
20050724,3499.00,3559,3490,3555.00,292105
20050725,3252.00,3252,3200,3221.00,125933
20050726,3200.00,3240,3000,3112.00,56077
20050727,3112.00,3239,3112,3194.00,17679
20050730,3242.00,3410,3241,3383.00,54116
20050731,3400.00,3410,3300,3388.00,151555
20050801,3251.00,3253,3083,3128.00,89036
20050802,3201.00,3380,3200,3297.00,28600
20050803,3387.00,3390,3321,3374.00,37768
20050806,3400.00,3400,3262,3285.00,17265
20050807,3200.00,3250,3140,3182.00,56633
20050808,3182.00,3253,3182,3246.00,45314
20050809,3350.00,3350,3280,3307.00,12047
20050810,3400.00,3480,3361,3439.00,9282
20050813,3350.00,3350,3348,3349.00,23627
20050814,3300.00,3350,3300,3324.00,114097
20050815,3301.00,3316,3300,3302.00,33996
20050816,3333.00,3479,3333,3400.00,31593
20050817,3385.00,3385,3341,3365.00,30716
20050820,3553.00,3600,3474,3559.00,188498
20050821,3650.00,3651,3600,3618.00,155175
20050822,3700.00,3748,3630,3656.00,106021
20050823,3600.00,3629,3550,3586.00,158919
20050824,3555.00,3605,3555,3585.00,241852
20051106,2780.00,2780,2600,2615.00,600010
20051107,2571.00,2590,2570,2575.00,2664311
20051108,2455.00,2461,2452,2454.00,986010
20051109,2450.00,2450,2410,2410.00,960010
