<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970522,500.00,525,475,515.00,1395636,523.00,AlvandHousingIn-R-a
13970523,509.00,540,508,538.00,3235242,540.00,AlvandHousingIn-R-a
13970524,540.00,560,522,540.00,2473205,545.00,AlvandHousingIn-R-a
13970527,540.00,567,540,563.00,593379,567.00,AlvandHousingIn-R-a
13970529,560.00,572,560,563.00,561101,560.00,AlvandHousingIn-R-a
13970530,541.00,560,535,539.00,993291,539.00,AlvandHousingIn-R-a
13970603,535.00,549,525,539.00,879488,540.00,AlvandHousingIn-R-a
13970604,530.00,547,527,535.00,650198,545.00,AlvandHousingIn-R-a
13970605,552.00,560,530,544.00,922925,548.00,AlvandHousingIn-R-a
13970606,545.00,554,530,538.00,264114,531.00,AlvandHousingIn-R-a
13970607,546.00,546,512,523.00,1214001,520.00,AlvandHousingIn-R-a
13970610,515.00,549,512,543.00,1207947,549.00,AlvandHousingIn-R-a
13970611,549.00,570,534,558.00,1070695,536.00,AlvandHousingIn-R-a
13970612,533.00,533,531,531.00,909212,531.00,AlvandHousingIn-R-a
13970613,518.00,544,518,528.00,246068,525.00,AlvandHousingIn-R-a
13970614,529.00,530,510,514.00,597046,510.00,AlvandHousingIn-R-a
13970617,522.00,536,522,534.00,448559,533.00,AlvandHousingIn-R-a
13970618,545.00,546,531,536.00,1248791,532.00,AlvandHousingIn-R-a
13970619,530.00,549,530,545.00,622185,549.00,AlvandHousingIn-R-a
13970620,550.00,562,536,551.00,1441181,561.00,AlvandHousingIn-R-a
13970621,562.00,578,562,577.00,1268667,578.00,AlvandHousingIn-R-a
13970624,605.00,605,597,605.00,3391610,605.00,AlvandHousingIn-R-a
13970625,632.00,632,575,591.00,1500021,605.00,AlvandHousingIn-R-a
13970626,619.00,620,616,620.00,2705333,620.00,AlvandHousingIn-R-a
13970627,650.00,651,650,651.00,2190631,651.00,AlvandHousingIn-R-a
13970631,683.00,683,683,683.00,71609,683.00,AlvandHousingIn-R-a
13970701,717.00,717,707,716.00,7550708,712.00,AlvandHousingIn-R-a
13970702,740.00,751,711,737.00,2669060,751.00,AlvandHousingIn-R-a
13970703,773.00,773,773,773.00,13566,773.00,AlvandHousingIn-R-a
13970704,811.00,811,811,811.00,2186,811.00,AlvandHousingIn-R-a
13970707,851.00,851,851,851.00,1200,851.00,AlvandHousingIn-R-a
13970710,809.00,809,809,809.00,756678,809.00,AlvandHousingIn-R-a
13970711,780.00,849,769,791.00,7541661,769.00,AlvandHousingIn-R-a
13971004,750.00,750,750,750.00,100000,750.00,AlvandHousingIn-R-a
13971005,713.00,713,713,713.00,100000,713.00,AlvandHousingIn-R-a
13971009,678.00,678,678,678.00,1180296,678.00,AlvandHousingIn-R-a
13971010,678.00,678,678,678.00,15000,678.00,AlvandHousingIn-R-a
13971011,678.00,711,678,690.00,18625616,690.00,AlvandHousingIn-R-a
