<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20181119,5333.00,5333,5333,4359.00,14742
20181121,6500.00,6500,6500,6500.00,662785
20181124,6600.00,6600,6388,6591.00,114443
20181126,5500.00,5500,5500,5500.00,229334
20181128,5500.00,5500,5500,5500.00,172853
20181201,5500.00,5500,5500,5500.00,56000
20181203,5500.00,5500,5500,5500.00,49019
20181205,5500.00,5795,5500,5529.00,139000
20181208,5529.00,5529,5529,5529.00,49400
20181222,5529.00,5529,5300,5509.00,19152
20181224,4660.00,5100,4660,4674.00,138095
20181231,5000.00,5098,5000,5008.00,52705
20190102,5008.00,5008,5000,5005.00,98242
20190105,5050.00,5050,5050,5050.00,74000
20190107,4800.00,4800,4800,4800.00,18300
20190109,4800.00,4800,4630,4747.00,13463
20190112,4888.00,4888,4888,4888.00,68000
20190114,4701.00,4701,4701,4701.00,77910
20190116,4701.00,4712,4701,4701.00,44380
20190119,4701.00,4701,4701,4701.00,30008
20190121,4701.00,4988,4701,4976.00,53159
20190123,4976.00,4976,4976,4976.00,5998
20190126,5800.00,5800,5300,5796.00,72306
20190130,5795.00,5795,5795,5795.00,74625
20190202,5800.00,5800,5800,5800.00,145407
20190204,5800.00,5800,5800,5800.00,140108
20190206,5800.00,5800,5800,5800.00,105000
20190216,5800.00,5800,5800,5800.00,37200
20190218,5800.00,5800,5800,5800.00,99025
20190220,5800.00,5800,5800,5800.00,10427
20190223,5800.00,5800,4701,5005.00,19000
20190225,5005.00,5300,5005,5184.00,85027
20190227,5799.00,5799,5799,5799.00,849974
20190302,5969.00,6450,5969,6124.00,222856
20190304,7151.00,7500,7151,7177.00,5719227
20190306,8400.00,8400,7780,8329.00,1580823
20190311,7131.00,7131,7000,7123.00,1216545
20190313,7299.00,7299,6732,7205.00,79517
20190316,6610.00,7000,6610,6691.00,316873
20190318,6751.00,6751,6751,6751.00,50000
20190325,6751.00,7201,6751,6791.00,402186
20190327,7000.00,7000,7000,7000.00,605007
20190330,7000.00,7060,7000,7036.00,365610
20190406,7100.00,7100,7100,7100.00,115418
20190408,7476.00,7998,7476,7565.00,482658
20190410,8101.00,9511,8101,8826.00,233931
20190413,10450.00,10450,9550,10154.00,552298
20190415,9000.00,9004,9000,9000.00,415342
20190417,8990.00,8990,8990,8990.00,132163
20190420,8990.00,9210,8990,9053.00,266119
20190422,9200.00,9200,9200,9200.00,27061
20190424,8950.00,8950,8950,8950.00,65000
20190427,8900.00,8950,8900,8905.00,605292
20190429,10100.00,10100,10100,10100.00,661351
20190501,10100.00,10500,10100,10331.00,181278
20190504,10510.00,10510,10510,10510.00,823260
20190506,11499.00,11499,10500,10797.00,127042
20190508,10499.00,10499,10498,10499.00,244461
20190511,10999.00,10999,10400,10902.00,142278
20190513,10999.00,11485,10999,11154.00,485175
20190515,12201.00,12201,11100,11990.00,261339
20190518,11990.00,11990,10500,11327.00,150105
20190520,8011.00,9000,8011,8500.00,298720
20190522,9000.00,9000,8900,8974.00,463303
20190525,9000.00,9000,9000,9000.00,407847
20190529,9900.00,9900,9000,9512.00,98959
20190601,8800.00,8800,8800,8800.00,61992
20190603,8500.00,8500,7970,8217.00,255811
20190608,7787.00,7800,7787,7791.00,472667
20190610,8250.00,8250,7797,8125.00,419076
20190612,8010.00,8010,8010,8010.00,13696
20190615,7899.00,8487,7899,7942.00,83802
20190617,8000.00,8000,7888,7997.00,249492
20190619,7997.00,7997,7997,7997.00,192329
20190622,7997.00,7997,7900,7994.00,107212
20190624,8699.00,8699,8400,8691.00,92037
20190626,8385.00,8385,8300,8379.00,573182
20190701,8602.00,8998,8602,8860.00,631084
20190703,9554.00,10200,9554,9608.00,526957
20190706,11990.00,13000,11990,12172.00,475872
20190708,16450.00,16450,15999,16355.00,715830
20190710,15900.00,15900,15000,15853.00,557644
20190807,17740.00,17740,17630,17655.00,167845
20190810,16940.00,16940,13011,15610.00,58966
20190814,14770.00,14770.00,14770.00,14770.00,719242
