<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20141118,10000.00,10000,9713,9986.00,525221
20141119,9701.00,10250,9701,10035.00,512307
20141122,10000.00,10510,10000,10275.00,371692
20141123,10500.00,10790,10500,10604.00,351272
20141124,10800.00,11140,10800,10929.00,398503
20141125,10353.00,11220,10353,10488.00,202664
20141126,10355.00,11000,10355,10680.00,232784
20141129,10991.00,11100,10650,10754.00,171824
20141130,10551.00,10899,10551,10613.00,260718
20141201,10600.00,10788,10600,10682.00,605162
20141202,10703.00,10810,10703,10755.00,278695
20141203,10900.00,10900,10711,10777.00,185056
20141206,10715.00,10800,10713,10724.00,246413
20141207,10728.00,10792,10600,10624.00,2205218
20141208,10470.00,10750,10470,10705.00,56222
20141209,10720.00,11100,10720,10987.00,156732
20141210,11143.00,11865,11101,11722.00,390734
20141214,11800.00,11900,11221,11437.00,131172
20141215,11470.00,11500,11150,11289.00,55591
20141216,11020.00,11800,11020,11283.00,65565
20141217,11206.00,11900,11190,11285.00,205045
20141220,11222.00,11500,11171,11239.00,161489
20141222,11210.00,11450,11210,11376.00,318413
20141224,11200.00,11490,11200,11308.00,32878
20141227,11320.00,11510,11320,11411.00,101680
20141228,11500.00,11501,11200,11391.00,151810
20141229,11223.00,11237,11000,11083.00,534034
20141230,11002.00,11100,10901,10935.00,121338
20141231,10920.00,10920,10700,10884.00,166473
20150103,10859.00,10950,10701,10825.00,140322
20150104,10945.00,10951,10810,10902.00,124896
20150105,10710.00,10710,10501,10609.00,281434
20150106,10600.00,10600,10300,10438.00,180160
20150107,10796.00,10796,10005,10288.00,306772
20150110,10030.00,10170,10030,10059.00,284548
20150111,10002.00,10100,10002,10027.00,141021
20150112,10000.00,10500,10000,10418.00,15954
20150113,10200.00,10490,9980,10084.00,352907
20150630,12100.00,12200,12100,12100.00,251571
20150701,12200.00,12200,11900,11902.00,2495068
20180515,7699.00,7699,7300,7510.00,270828
20180516,7300.00,7569,7008,7212.00,242880
20180519,7100.00,7100,6910,6956.00,82305
20180520,6999.00,6999,6600,6725.00,437228
20180521,6551.00,6750,6500,6550.00,119562
20180522,6550.00,6550,6250,6314.00,300542
20180523,6260.00,6672,6260,6590.00,124469
20180526,6880.00,6880,6252,6359.00,428180
20180527,6500.00,6500,6384,6447.00,227399
20180528,6500.00,6688,6500,6601.00,173444
20180529,6601.00,6830,6555,6746.00,77572
20180530,6556.00,6850,6556,6800.00,99610
20180602,6800.00,6800,6520,6634.00,273171
20180603,6631.00,6680,6407,6476.00,46036
20180609,6600.00,6600,6325,6392.00,152277
20180610,6370.00,6700,6370,6521.00,79386
20180611,6411.00,6500,6411,6480.00,38127
20180612,6490.00,6559,6490,6529.00,58741
20180613,6590.00,6950,6590,6779.00,701363
20180617,7000.00,7456,6850,7250.00,222159
20180618,7510.00,7968,7506,7819.00,19344
20180620,8500.00,8959,7911,8493.00,290992
20180623,7760.00,9000,7760,8670.00,731159
20180624,8999.00,9300,8803,9076.00,193598
20180625,9485.00,9983,9485,9923.00,403250
20180626,9500.00,9500,8931,8950.00,455808
20180627,9749.00,9749,8100,8353.00,611604
20181103,13800.00,13800,13800,13800.00,108600
20181104,13800.00,13905,13800,13851.00,1543450
20181105,13800.00,13800,13000,13168.00,2483532
20181106,13000.00,13000,12000,12057.00,17107047
