<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140816,10000.00,10000,10000,10000.00,52200
20140817,10000.00,10000,10000,10000.00,25290
20140818,10000.00,10000,10000,10000.00,43100
20140819,10000.00,10000,10000,10000.00,25500
20140820,10000.00,10000,10000,10000.00,3932600
20140915,10250.00,10250,10250,10250.00,1000
20140916,10250.00,10250,10250,10250.00,100
20140917,10250.00,10260,10250,10255.00,5500
20140920,10270.00,10270,10270,10270.00,1000
20140921,10270.00,10270,10270,10270.00,1000
20140924,10290.00,10290,10290,10290.00,100
20140927,10310.00,10310,10310,10310.00,2000
20141004,10340.00,10400,10340,10363.00,301
20141006,10365.00,10365,10365,10365.00,1000
20141007,10370.00,10370,10370,10370.00,140000
20141008,10370.00,10370,10370,10370.00,900
20141011,10380.00,10380,10380,10380.00,10000
20141021,10500.00,10500,10500,10500.00,100
20141105,10500.00,10500,10500,10500.00,10000
20141110,10900.00,10900,10800,10880.00,124500
20141111,10900.00,10900,10900,10900.00,300
20141115,10800.00,10800,10800,10800.00,17200
20141116,10850.00,10850,10850,10850.00,198000
20141123,10860.00,10860,10860,10860.00,20000
20141201,10600.00,10600,10500,10501.00,50500
20141206,10350.00,10350,10350,10350.00,200
20141208,10371.00,10371,10371,10371.00,150000
20141215,10300.00,10300,10300,10300.00,15200
20141216,10200.00,10200,10200,10200.00,2800
20141231,10250.00,10250,10250,10250.00,20000
20150105,10200.00,10200,10200,10200.00,30000
20150329,10960.00,10960,10960,10960.00,1000
20150404,11600.00,12250,11600,12062.00,101165
20150405,12400.00,12600,12200,12528.00,60706
20150406,12600.00,12600,12000,12006.00,10898
20150407,12500.00,12500,11801,12427.00,1637
20150408,12100.00,12100,12100,12100.00,10472
20150411,12055.00,12100,12055,12056.00,10300
20150412,11750.00,11750,11600,11674.00,33964
20150413,11500.00,11500,11450,11470.00,1511
20150418,11200.00,11200,11200,11200.00,84
20150419,11150.00,11200,11150,11150.00,12640
20150421,11120.00,11200,11120,11200.00,30115
20150422,11250.00,11250,11250,11250.00,9500
20150428,10900.00,10900,10900,10900.00,3000
20150503,10900.00,10900,10900,10900.00,5000
20150520,10970.00,10970,10970,10970.00,15000
20150607,10350.00,10350,10350,10350.00,70000
20150629,10500.00,10500,10500,10500.00,124
20150704,11190.00,11190,11190,11190.00,350
20150705,11250.00,11250,11250,11250.00,9000
20150712,11500.00,11500,11330,11349.00,815
20150713,12000.00,12000,12000,12000.00,4141
20150714,11902.00,11902,11902,11902.00,16860
20150715,11900.00,11900,11900,11900.00,5000
20150725,11600.00,11600,11600,11600.00,280
20150801,11800.00,11850,11800,11837.00,6680
20150804,11700.00,11700,11700,11700.00,572
20150817,11350.00,11350,11350,11350.00,414
20150906,11509.00,11509,11509,11509.00,8500
20150922,11000.00,11000,11000,11000.00,5000
20150928,11161.00,11161,11161,11161.00,300000
20151019,11090.00,11090,11090,11090.00,400
20151125,10815.00,10815,10815,10815.00,15000
20151201,10500.00,10500,10500,10500.00,10000
20151205,10657.00,10657,10657,10657.00,100
20151215,10250.00,10250,10220,10220.00,994700
20151216,10250.00,10250,10250,10250.00,1680
20151219,10712.00,10712,10712,10712.00,3000
20151220,11200.00,11200,11200,11200.00,2000
20160109,11293.00,11293,11176,11177.00,10100
20160111,11200.00,11200,11200,11200.00,10000
20160112,11500.00,11500,11500,11500.00,1000
20160113,11550.00,12500,11200,11564.00,369200
20160116,11800.00,11800,11200,11449.00,124800
20160117,11800.00,11900,11800,11876.00,4176
20160119,11400.00,11400,11100,11396.00,579820
20160120,11699.00,11699,11400,11618.00,34920
20160123,11400.00,11400,11400,11400.00,11340
20160125,11800.00,12000,11800,11886.00,213400
20160126,12150.00,12450,12150,12404.00,49075
20160130,12299.00,12450,12100,12302.00,47500
20160131,12300.00,12300,12100,12233.00,6000
20160201,12549.00,12700,12549,12577.00,29608
20160203,12600.00,12650,12600,12625.00,20000
20160207,12999.00,12999,12999,12999.00,2000
20160208,12999.00,13311,12999,13280.00,41600
20160209,13500.00,13850,13500,13503.00,45726
20160210,13500.00,13500,13500,13500.00,10000
20160213,13500.00,13500,13500,13500.00,9500
20160215,13700.00,13700,13700,13700.00,100
20160216,13900.00,13900,13600,13604.00,10133
20160217,13800.00,13900,13750,13768.00,79900
20160220,13750.00,13750,13750,13750.00,3680
20160223,13495.00,13495,13490,13490.00,23000
20160224,13500.00,13500,13500,13500.00,3500
20160301,13300.00,13300,12750,13217.00,883
20160302,12880.00,13199,12700,12890.00,10557
20160306,13200.00,13200,13200,13200.00,128000
20160307,13450.00,13620,13450,13469.00,167443
20160308,13469.00,13469,13200,13201.00,138500
20160309,13200.00,13200,13150,13177.00,107000
20160312,13520.00,13550,13520,13525.00,73600
20160314,13700.00,13700,13700,13700.00,182
20160315,13500.00,13500,13500,13500.00,99700
20160316,13380.00,13380,13380,13380.00,2157
20160327,13500.00,13500,13500,13500.00,147000
20160330,13700.00,13700,13500,13517.00,40354
20160410,13400.00,13499,13400,13496.00,309000
20160411,13400.00,13650,13400,13487.00,28796
20160413,13500.00,13500,13500,13500.00,79000
20160416,13000.00,13000,13000,13000.00,10000
20160417,12870.00,13101,12870,12874.00,11116
20160418,13351.00,13351,13351,13351.00,7300
20160419,13350.00,13350,13350,13350.00,1500
20160424,13200.00,13200,13200,13200.00,12960
20160425,13500.00,13500,13500,13500.00,225950
20160427,13450.00,13450,13450,13450.00,6691
20160430,13500.00,13500,13500,13500.00,9500
20160510,13041.00,13041,13000,13015.00,9330
20160515,13040.00,13040,12900,12949.00,20250
20160524,12850.00,12978,12850,12901.00,24070
20160525,13032.00,13032,13000,13010.00,15400
