<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180722,1000000.00,1000000,1000000,1000000.00,3900000
20180801,987000.00,987000,987000,987000.00,140
20180805,974000.00,974000,974000,974000.00,140
20180806,960000.00,960000,960000,960000.00,110
20180808,955000.00,955000,955000,955000.00,200
20180813,965000.00,965000,965000,965000.00,250
20180814,959500.00,959500,959500,959500.00,180
20180815,962000.00,962000,962000,962000.00,150
20180819,951000.00,951000,951000,951000.00,240
20180820,937000.00,937000,937000,937000.00,200
20180821,943000.00,943000,943000,943000.00,125
20180825,945000.00,945000,945000,945000.00,100
20180826,940000.00,940000,940000,940000.00,150
20180827,931000.00,931000,931000,931000.00,80
20180828,949000.00,949000,949000,949000.00,150
20180829,954000.00,954000,954000,954000.00,100
20180901,965500.00,965500,965500,965500.00,155
20180902,970000.00,970000,970000,970000.00,115
20180903,964000.00,964000,964000,964000.00,120
20180904,950000.00,950000,950000,950000.00,80
20180909,954000.00,954000,954000,954000.00,130
20180910,940000.00,940000,940000,940000.00,130
20180911,930000.00,930000,930000,930000.00,157
20180912,913000.00,913000,913000,913000.00,175
20180915,924000.00,924000,924000,924000.00,137
20180916,939300.00,939300,939300,939300.00,140
20180917,941000.00,941000,941000,941000.00,120
20180918,948000.00,948000,948000,948000.00,127
20180922,950000.00,950000,950000,950000.00,110
20180923,953000.00,953000,953000,953000.00,115
20180924,947000.00,947000,947000,947000.00,123
20180925,935000.00,935000,935000,935000.00,108
20180926,923000.00,923000,923000,923000.00,107
20180929,908000.00,908000,908000,908000.00,115
20180930,904000.00,904000,904000,904000.00,117
20181001,892000.00,892000,892000,892000.00,185
20181002,905000.00,905000,905000,905000.00,124
20181003,918000.00,918000,918000,918000.00,118
20181007,930000.00,930000,930000,930000.00,108
20181009,910000.00,910000,910000,910000.00,7
20181010,906000.00,906000,906000,906000.00,4
20181013,919000.00,919000,919000,919000.00,6
20181015,895000.00,895000,895000,895000.00,3
20181016,928000.00,928000,894999,897639.00,25
20181017,900000.00,900000,900000,900000.00,2
20181020,880000.00,880000,880000,880000.00,10
20181021,939906.00,949400,850000,884514.00,24
20181022,892500.00,892500,892500,892500.00,5
20181023,908000.00,908000,908000,908000.00,6
20181024,915000.00,915000,915000,915000.00,8
20181028,902000.00,902000,902000,902000.00,4
20181029,904000.00,904000,904000,904000.00,112
20181031,907900.00,907900,907900,907900.00,214
20181103,910200.00,950000,910200,913148.00,54
20181106,974200.00,974200,974200,974200.00,373
20181111,976000.00,976000,976000,976000.00,373
20181112,974600.00,974600,974600,974600.00,7
20181114,973200.00,973200,973200,973200.00,4
20181117,975000.00,975000,975000,975000.00,9
20181118,976500.00,976500,976500,976500.00,8
20181121,979500.00,979500,979500,979500.00,7
20181128,985000.00,985000,985000,985000.00,8
20181201,988000.00,988000,988000,988000.00,9
20181203,981000.00,981000,981000,981000.00,11
20181211,982000.00,982000,982000,982000.00,7
20181212,985000.00,985000,985000,985000.00,8
20181215,986700.00,986700,986700,986700.00,10
20181216,991300.00,991300,991300,991300.00,6
20181217,994000.00,994000,994000,994000.00,38
20181219,994000.00,994000,994000,994000.00,16
20181222,993200.00,993200,993200,993200.00,6
20181223,984800.00,984800,984800,984800.00,11
20181224,982700.00,982700,982700,982700.00,6
20181225,984500.00,984500,984500,984500.00,8
20181226,979200.00,979200,979200,979200.00,12
20181229,976700.00,976700,976700,976700.00,6
20181230,973900.00,973900,973900,973900.00,15
20190102,977200.00,977200,977200,977200.00,7
20190105,980000.00,980000,980000,980000.00,10
20190106,979300.00,979300,979300,979300.00,6
20190107,974500.00,974500,974500,974500.00,8
20190108,972500.00,972500,972500,972500.00,5
20190109,970000.00,970000,970000,970000.00,5
20190113,969000.00,969000,969000,969000.00,7
20190114,966600.00,966600,966600,966600.00,9
20190116,964750.00,964750,964750,964750.00,5
20190119,969600.00,969600,960000,967754.00,26
20190120,973300.00,973300,973300,973300.00,5
20190121,980000.00,980000,980000,980000.00,70000
20190126,983000.00,983000,983000,983000.00,6
20190127,984500.00,987600,984500,987123.00,13
20190128,991600.00,991600,991600,991600.00,50
20190129,992200.00,992200,992200,992200.00,8
20190130,988800.00,988800,988800,988800.00,6
20190203,995500.00,995500,995500,995500.00,5
20190204,993600.00,993600,993600,993600.00,7
20190205,989900.00,989900,989900,989900.00,8
20190210,992300.00,992300,992300,992300.00,7
20190212,995400.00,995400,995400,995400.00,8
20190213,999100.00,999100,999100,999100.00,5
20190216,1000000.00,1000000,1000000,1000000.00,10
20190217,1001500.00,1001500,1001500,1001500.00,5
20190219,1000300.00,1000300,1000300,1000300.00,6
20190220,995000.00,995000,982000,982451.00,144
20190223,950000.00,950000,950000,950000.00,20
20190224,946000.00,946000,946000,946000.00,7
20190225,941000.00,941000,941000,941000.00,9
20190226,944000.00,944000,944000,944000.00,2
20190227,944000.00,944000,944000,944000.00,22
20190302,944000.00,951300,944000,945106.00,33
20190303,948500.00,948500,948500,948500.00,4
20190304,950300.00,950300,950300,950300.00,6
20190305,958200.00,958200,958200,958200.00,4
20190310,953100.00,953100,953100,953100.00,3
20190311,937500.00,937500,937500,937500.00,5
20190312,941800.00,941800,941800,941800.00,97
20190313,931000.00,931000,931000,931000.00,50
20190316,931000.00,931000,931000,931000.00,1100
20190317,933400.00,933400,933400,933400.00,8
20190319,934000.00,934000,926500,926984.00,155
20190327,922000.00,922000,922000,922000.00,24
20190330,906400.00,906400,906400,906400.00,16
20190331,907900.00,916070,907900,908808.00,90
20190406,916070.00,916070,908001,910989.00,270
20190407,907100.00,907100,907100,907100.00,10
20190408,911000.00,919000,911000,911273.00,88
20190409,919000.00,919000,919000,919000.00,9997
20190410,900000.00,900000,900000,900000.00,150
20190413,922800.00,922800,875000,896325.00,40
20190414,931999.00,932000,870000,894101.00,164
20190416,899700.00,899700,899700,899700.00,200
20190417,922800.00,922800,890000,906650.00,600
20190420,932000.00,932000,932000,932000.00,6
20190422,911000.00,911000,911000,911000.00,100
20190423,914000.00,914000,914000,914000.00,6
20190424,923000.00,923000,923000,923000.00,18
20190427,916000.00,916000,916000,916000.00,500
20190428,901000.00,901000,901000,901000.00,400
20190429,890000.00,890000,890000,890000.00,500
20190430,885000.00,885000,885000,885000.00,1000
20190501,878000.00,878000,878000,878000.00,700
20190506,902000.00,902000,902000,902000.00,300
20190507,926300.00,926300,926300,926300.00,500
20190512,935199.00,950000,935199,946828.00,70
20190514,933000.00,933000,933000,933000.00,200
20190521,925000.00,925000,925000,925000.00,400
20190525,928000.00,928000,928000,928000.00,100
20190528,904000.00,904000,904000,904000.00,800
20190529,900000.00,900000,900000,900000.00,200
20190601,910000.00,910000,910000,910000.00,170
20190603,907000.00,907000,907000,907000.00,135
20190609,935200.00,935200,881000,904565.00,230
20190616,897000.00,897000,897000,897000.00,500
20190617,939300.00,939300,939300,939300.00,50
20190618,897000.00,897000,897000,897000.00,190
20190624,893000.00,893000,893000,893000.00,100
20190626,880000.00,880000,880000,880000.00,180
20190630,930000.00,939300,875000,884947.00,2652
20190702,948300.00,948300,888000,888002.00,140005
20190703,939000.00,939000,888800,888800.00,200002
20190714,939000.00,939000,939000,939000.00,5
20190715,888001.00,896800,888000,895978.00,107
20190723,901000.00,901000,901000,901000.00,673
20190724,909000.00,909000,900000,904500.00,26
20190728,914000.00,914000,905000,905743.00,654
20190731,914000.00,914000,914000,914000.00,10
20190807,916500.00,916500,916500,916500.00,18
20190810,921999.00,923000,921999,922999.00,3902
