<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010415,1362.87,1408,1363,1407.55,1500
20010416,1407.55,1408,1407,1406.88,1266
20010418,1406.88,1407,1407,1406.88,266
20010422,1380.74,1384,1341,1384.32,1981
20010423,1382.75,1385,1383,1385.21,5151
20010425,1378.06,1399,1378,1398.62,10694
20010501,1342.09,1342,1342,1341.87,5231
20010502,1342.09,1342,1342,1342.09,12769
20010505,1342.09,1346,1342,1345.67,3745
20010506,1346.34,1349,1346,1349.02,1049
20010507,1374.04,1398,1374,1397.95,3680
20010508,1398.17,1425,1398,1425.43,2829
20010509,1429.67,1430,1430,1430.12,11446
20010512,1430.57,1431,1430,1430.12,2759
20010513,1441.07,1443,1441,1442.63,1926
20010515,1447.77,1448,1448,1447.77,1649
20010516,1447.77,1501,1448,1501.39,2876
20010519,1505.86,1506,1506,1505.86,1897
20010521,1519.26,1519,1506,1519.26,1985
20010523,1519.26,1519,1519,1519.26,1261
20010526,1518.82,1519,1519,1519.49,6303
20010527,1519.71,1530,1520,1530.43,3081
20010528,1530.43,1542,1530,1541.61,90163
20010529,1542.95,1544,1543,1544.29,3997
20010530,1544.29,1544,1544,1544.29,4293
20010602,1544.29,1544,1542,1541.61,1460
20010603,1539.37,1539,1539,1539.37,5150
20010606,1536.91,1539,1537,1539.15,5223
20010609,1539.15,1539,1539,1539.15,1000
20010611,1538.92,1539,1539,1539.15,1282
20010612,1538.70,1539,1539,1539.15,1307
20010613,1539.15,1539,1539,1539.15,1420
20010616,1539.15,1539,1539,1539.15,700
20010618,1538.92,1539,1539,1538.70,488
20010710,1340.53,1452,1341,1452.24,58528
20010711,1447.77,1452,1447,1447.32,70479
20010715,1438.61,1439,1439,1438.61,1150
20010716,1418.72,1419,1381,1380.74,4000
20010718,1371.81,1396,1372,1396.38,7868
20010721,1396.38,1396,1392,1392.36,2226
20010722,1376.27,1376,1363,1362.87,5697
20010723,1340.53,1341,1341,1340.53,1000
20010724,1340.30,1341,1340,1340.53,596
20010725,1340.53,1341,1341,1340.53,500
20010728,1340.53,1341,1341,1340.53,1407
20010731,1320.42,1341,1320,1340.53,8194
20010801,1407.55,1408,1408,1407.55,1133
20010804,1477.93,1478,1452,1477.93,633300
20010805,1463.63,1478,1463,1463.41,1900
20010812,1429.89,1536,1430,1463.41,150646
20010813,1463.41,1463,1463,1463.41,600
20010814,1536.47,1536,1478,1536.47,7176
20010818,1613.10,1613,1575,1613.10,2038
20010819,1613.10,1614,1613,1613.77,2804
20010820,1586.29,1613,1586,1586.29,8651
20010821,1586.07,1586,1586,1586.29,700
20010822,1563.95,1564,1564,1563.95,5000
20010825,1563.95,1564,1564,1563.95,1266
20010826,1563.95,1564,1564,1564.17,2787
20010827,1563.95,1564,1564,1563.95,1413
20010828,1563.72,1564,1564,1563.72,46
20010902,1563.95,1564,1562,1563.95,3111
20010903,1564.39,1564,1564,1563.95,2101
20010904,1563.28,1563,1563,1562.61,28698
20010912,1484.63,1564,1485,1563.95,33116
20010917,1496.92,1497,1497,1496.92,600000
20010919,1496.92,1497,1497,1497.37,813
20010922,1497.37,1497,1497,1497.37,28
20010923,1497.37,1498,1497,1497.59,1998
20010924,1497.59,1498,1497,1497.14,2826
20010925,1496.92,1497,1495,1494.69,2020
20010930,1483.52,1484,1484,1483.52,500
20011003,1452.24,1476,1420,1476.37,9664
20011007,1474.58,1476,1474,1476.37,2200
20011016,1460.06,1464,1460,1463.18,4447
20011017,1402.64,1403,1403,1402.64,2000
20011020,1402.41,1402,1374,1389.68,10934
20011022,1410.90,1452,1411,1452.24,1474
20011023,1466.09,1497,1466,1496.92,2900
20011024,1498.93,1499,1499,1498.93,28
20011027,1501.84,1502,1502,1501.61,2610
20011030,1496.92,1501,1497,1500.27,2315
20011031,1519.26,1519,1510,1519.26,11200
20011103,1523.73,1533,1524,1532.67,7000
20011104,1552.78,1586,1553,1586.29,21504
20011105,1586.29,1586,1564,1586.07,11100
20011113,1563.50,1564,1564,1563.50,5000
20011114,1519.26,1529,1497,1496.92,4659
20011204,1117.11,1117,1117,1117.11,2000
20011205,1072.42,1117,1061,1117.11,25813
20011208,1161.79,1162,1162,1161.79,2773
20011209,1161.79,1162,1162,1161.79,4899
20011210,1161.79,1162,1162,1161.79,9720
20011211,1161.79,1162,1162,1161.79,1516
20011212,1159.33,1162,1159,1161.57,9134
20011215,1161.12,1162,1161,1161.79,21646
20011218,1160.67,1161,1159,1159.33,10050
20011219,1122.69,1123,1117,1117.11,6000
20011224,1083.59,1084,1084,1083.59,6377
20011225,1086.27,1086,1084,1085.83,8200
20011226,1083.82,1086,1084,1085.83,1855
20011229,1086.50,1095,1086,1094.32,8864
20011230,1094.32,1117,1094,1095.21,43664
20020101,1098.56,1118,1099,1118.22,2210
20020105,1174.08,1174,1168,1174.08,5943
20020106,1190.83,1191,1191,1190.83,5179
20020108,1192.40,1192,1192,1192.40,599
20020113,1207.37,1207,1206,1206.47,6089
20020114,1206.92,1209,1207,1208.71,1118
20020115,1232.61,1233,1232,1232.61,14136
20020116,1251.16,1260,1234,1260.09,5743
20020120,1272.16,1278,1272,1277.97,1038
20020123,1294.05,1310,1294,1309.92,4511
20020127,1342.54,1343,1343,1342.54,1333
20020128,1342.76,1344,1343,1343.65,652
20020129,1377.17,1377,1363,1363.09,8185
20020130,1363.09,1363,1343,1342.54,3485
20020202,1342.09,1342,1318,1318.18,1048
20020203,1318.18,1318,1318,1318.18,3965
20020204,1317.96,1318,1318,1317.96,361
20020205,1313.27,1318,1296,1317.74,14438
20020209,1317.74,1318,1318,1317.74,415
20020216,1284.89,1318,1285,1317.74,7228
20020225,1295.84,1318,1296,1317.74,25432
20020226,1317.74,1318,1317,1317.74,21050
20020227,1317.74,1318,1318,1317.74,3000
20020313,1314.39,1315,1314,1314.61,370
20020316,1314.39,1315,1314,1315.06,7242
20020317,1315.95,1316,1315,1315.95,6616
20020318,1315.95,1316,1316,1315.95,877
20020327,1315.95,1316,1316,1315.95,123
20020331,1340.53,1341,1341,1340.53,1016
20020403,1340.53,1349,1341,1349.46,1877
20020406,1349.46,1349,1349,1349.46,1500
20020407,1340.53,1341,1341,1340.53,100
20020413,1338.29,1341,1338,1340.53,1739
20020415,1340.53,1341,1341,1340.53,8516
20020416,1340.53,1341,1341,1340.53,564
20020417,1351.47,1352,1351,1351.70,8839
20020420,1385.43,1385,1363,1363.32,3120
20020421,1365.10,1365,1365,1365.10,213
20020422,1378.95,1379,1379,1378.95,1011
20020423,1379.18,1381,1379,1380.74,499
20020424,1388.12,1388,1388,1388.12,533
20020427,1388.79,1389,1389,1388.79,233
20020428,1407.55,1423,1408,1423.42,5566
20020429,1458.72,1459,1452,1458.94,108523
20020430,1459.16,1459,1459,1458.94,8219
20020501,1458.94,1461,1459,1458.94,30400
20020504,1458.27,1458,1441,1441.07,1500
20020505,1434.36,1441,1434,1441.07,1000
20020506,1435.48,1435,1435,1435.48,830
20020515,1399.73,1400,1400,1399.73,4000
20020518,1399.73,1400,1399,1398.62,935
20020521,1328.69,1329,1329,1328.69,250
20020527,1262.33,1273,1262,1272.61,32036
20020528,1273.28,1273,1251,1251.16,1600
20020529,1251.16,1251,1251,1251.16,3759
20020601,1253.62,1255,1254,1255.18,3716
20020602,1254.96,1255,1253,1254.73,6200
20021102,1117.11,1117,1117,1117.11,3000
20021105,1061.25,1061,1061,1061.25,105000
20021110,1058.12,1058,1058,1058.12,179
20021203,1005.39,1005,1005,1005.39,1000
20021210,955.13,955,955,955.13,1000
20021218,907.54,908,908,907.54,610
20021224,892.57,893,893,892.57,200
20030108,848.11,848,848,848.11,1154
20030111,806.55,807,807,806.55,9032
20030112,807.22,807,804,804.32,4547
20030113,805.43,810,805,809.90,1379
20030114,815.49,818,815,817.94,2056
20030115,815.93,816,812,815.71,12600
20030118,815.71,848,816,848.11,11960
20030119,856.37,856,856,856.37,1562
20030120,856.37,856,856,856.37,89
20030202,737.29,737,737,737.29,1077
20030203,717.18,717,715,717.41,1729
20030204,737.29,737,737,737.29,2046
20030205,737.29,737,737,737.29,2862
20030209,737.29,737,737,737.29,666
20030210,737.29,737,737,737.29,4226
20030216,737.29,748,737,748.46,3580
20030218,737.96,738,738,737.96,778
20030219,737.96,738,738,737.96,242
20030222,739.08,739,737,737.29,29082
20030223,737.96,738,737,737.29,7252
20030224,737.29,737,737,737.29,11000
20030225,701.77,702,702,701.77,2000
20030226,701.77,703,667,667.36,30000
20030301,670.49,673,670,673.39,38223
20030302,674.06,677,674,676.97,7130
20030303,683.89,684,681,683.89,24216
20030309,689.25,690,689,689.92,820
20030310,691.49,693,691,692.61,5534
20030312,692.61,693,693,692.61,139
20030315,724.11,724,724,724.11,5000
20030316,692.83,693,693,692.83,2007
20030317,692.61,693,693,692.61,2000
20030318,692.61,727,693,727.24,3000
20030331,727.24,727,727,727.24,5000
20030405,714.95,715,715,714.95,1000
20030409,714.95,715,715,714.95,1334
20030413,715.39,715,715,714.95,19000
20030414,726.57,727,726,726.34,5500
20030415,726.34,726,726,726.34,5000
20030416,703.78,704,704,703.78,1073
20030419,703.78,704,698,698.19,4850
20030421,681.43,681,681,681.43,5000
20030422,674.73,675,665,664.68,9000
20030428,664.68,665,665,664.68,200
20030429,664.68,665,665,664.68,832
20030430,665.35,665,659,659.09,34682
20030503,659.54,660,659,659.32,15000
