<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170618,1800.15,1821,1800,1800.62,16874033
20170619,1890.27,1890,1890,1890.27,2357309
20170620,1984.60,1985,1985,1984.60,2036992
20170621,2083.60,2084,2011,2082.66,6537667
20170624,2101.34,2176,2087,2136.37,5031489
20170625,2212.95,2213,2150,2171.39,6102030
20170628,2184.00,2277,2167,2223.69,1914062
20170701,2320.35,2320,2218,2249.37,2824713
20170702,2253.11,2279,2241,2254.04,1814855
20170703,2252.64,2269,2200,2228.36,3850005
20170704,2206.41,2259,2185,2212.01,1808941
20170705,2262.45,2262,2206,2217.62,752406
20170708,2218.08,2240,2171,2208.28,2416273
20170709,2194.74,2215,2098,2165.32,2894668
20170710,2171.39,2205,2141,2185.86,519057
20170711,2194.27,2241,2148,2205.48,2832182
20170809,2761.58,2762,2713,2729.64,1547623
20170812,2734.51,2735,2593,2615.92,1847449
20170813,2502.21,2593,2497,2529.29,1682228
20170814,2529.83,2655,2529,2649.50,5050761
20170815,2745.34,2745,2632,2680.36,1530536
20170816,2652.20,2706,2643,2664.66,994058
20170819,2707.43,2798,2707,2793.53,3394435
20170820,2896.95,2933,2816,2918.07,5366213
20170821,3053.99,3054,2914,2953.27,3756706
20170822,2978.18,3101,2978,3052.90,3638788
20170823,3140.62,3141,2924,2978.72,2581706
20170826,2994.42,3027,2940,2973.85,2824021
20170827,3022.58,3023,2825,2862.84,1875398
20170828,2869.34,2924,2827,2869.88,1194746
20170829,2945.69,2983,2897,2943.52,2653193
20170830,2919.16,2934,2816,2865.55,1363759
20170902,2895.33,2908,2816,2854.72,713333
20170903,2836.31,2961,2805,2823.31,10905094
20170904,2921.32,2921,2824,2862.30,1587039
20170905,2850.93,2897,2851,2861.22,1980468
20170906,2843.35,2870,2789,2819.52,5469101
20170910,2815.19,2815,2679,2689.02,2379699
20170911,2707.43,2799,2681,2729.64,1243680
20170912,2804.90,2805,2740,2777.83,367037
20170913,2761.58,2785,2692,2726.39,803858
20170916,2680.90,2788,2681,2737.76,1653558
20170917,2707.43,2762,2702,2716.10,1560187
20170918,2761.04,2789,2746,2771.33,1179868
20170919,2772.41,2815,2762,2788.66,793758
20170920,2799.49,2816,2755,2792.45,969580
20170923,2792.45,2792,2681,2726.93,1995282
20170924,2678.74,2738,2659,2681.44,536250
20170925,2668.99,2803,2646,2719.35,2643838
20170926,2796.24,2855,2762,2841.72,2896538
20170927,2880.17,2880,2762,2816.81,1018871
20171002,2799.49,2799,2707,2731.26,642852
20171003,2728.55,2756,2691,2717.18,389974
20171004,2745.34,2788,2714,2736.67,961634
20171007,2718.81,2728,2610,2675.49,1339662
20171008,2674.95,2675,2543,2582.89,1215245
20171009,2567.73,2712,2568,2691.73,601415
20171010,2760.50,2762,2600,2713.39,1499966
20171011,2622.96,2729,2623,2692.81,590134
20171014,2719.35,2739,2703,2713.93,1094205
