<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20020224,5300.00,5300,5300,5300.00,95
20020226,5311.00,5311,5310,5310.00,3438
20020415,6351.00,6351,6351,6351.00,2678
20030922,4000.00,4000,4000,4000.00,150
20040822,4300.00,4300,4300,4300.00,49
20040925,4730.00,4730,4730,4730.00,187
20050424,5300.00,5300,5300,5300.00,140
20050619,5300.00,5300,5300,5300.00,182
20070331,5990.00,6000,5990,5995.00,2118
20070403,5987.00,5987,5987,5987.00,583
20070404,5987.00,6222,5987,6038.00,5774
20070418,6200.00,6200,6200,6200.00,8526
20190729,28000.00,28000,26600,27496.00,99969
20190730,25515.00,27999,24900,26133.00,116356
20190731,26999.00,26999,25170,26496.00,15257
20190803,25700.00,27500,25501,26818.00,66622
20190804,27000.00,27990,26181,27645.00,53352
20190805,27007.00,30000,27007,29371.00,68308
20190806,29200.00,32295,29200,30746.00,116226
20190807,30747.00,32999,30747,32142.00,204934
20190813,32141.00,35356,32141,34377.00,104336
20190814,36000.00,36000.00,33500.00,34585.00,71793
