<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20131105,230.96,231,231,230.58,62165
20131130,230.58,346,192,223.28,26326
20131208,230.58,231,231,230.58,10633
20131225,384.29,384,346,381.60,217382
20131229,384.29,384,346,347.79,15000
20140101,384.29,384,384,384.29,7703
20140104,384.29,384,384,384.29,4336
20140107,422.72,424,423,423.49,17000
20140111,422.72,461,423,430.41,101960
20140121,468.84,577,469,482.67,67990
20140127,469.22,538,432,460.39,165803
20140129,434.25,460,434,435.02,23426
20140202,434.25,434,432,433.48,10086
20140205,461.54,462,462,461.54,2485
20140210,430.41,430,430,430.41,50000
20140212,431.95,432,431,431.56,14013
20140217,431.95,432,411,425.03,107500
20140218,403.51,404,404,403.51,40429
20140219,403.51,404,404,403.51,26130
20140223,391.98,392,392,391.98,61770
20140224,384.29,384,384,384.29,20942
20140226,345.87,346,346,345.87,497
20140308,338.18,338,338,338.18,1000
20140309,345.87,346,346,345.87,439
20140310,345.87,346,231,301.67,6600
20140311,345.48,345,338,342.41,5650
20140409,249.79,250,250,249.79,5650
20140419,253.63,254,254,253.63,3719
20140420,249.79,250,250,249.79,5534
20140426,253.63,254,254,253.63,5534
20140429,265.16,265,254,259.40,40170
20140430,253.63,269,246,249.79,108339
20140505,238.26,250,238,239.42,22000
20140507,245.95,257,246,254.40,2756
20140510,249.79,250,250,249.79,110
20140514,234.42,250,234,239.42,7155
20140517,249.79,250,250,249.79,445
20140519,249.79,255,250,253.63,6925
20140524,250.18,250,250,250.18,579
20140603,257.48,257,257,257.48,5600
20140607,257.48,257,250,252.48,10296
20140611,250.18,250,250,250.18,38750
20140614,257.48,257,250,250.56,40828
20140615,257.48,257,257,257.48,20000
20140617,257.48,257,257,257.48,5
20140621,257.48,257,257,257.48,1040
20140622,242.49,242,242,242.49,715
20140623,242.49,242,242,242.49,1338
20140629,242.11,242,240,240.95,35656
20140630,240.57,241,241,240.57,2086
20140705,242.11,242,242,242.11,118
20140708,240.57,241,241,240.57,10333
20140712,240.57,242,241,240.57,42988
20140721,242.11,242,242,242.11,64357
20140726,242.11,242,242,242.11,4000
20140802,242.11,242,242,242.11,4973
20140804,224.81,225,225,224.81,5329
20140809,242.11,242,224,225.20,68346
20140811,242.11,242,242,242.11,647
20140813,242.11,242,242,242.11,8245
20140818,242.11,242,242,242.11,1528
20140819,242.11,242,224,236.73,18006
20140823,242.11,242,242,242.11,11981
20140831,242.11,242,224,226.73,24399
20140901,222.89,224,223,224.43,510
20140906,226.73,227,227,226.73,2758
20140907,224.43,224,224,224.43,3714
20140908,224.43,224,224,224.43,2972
20140909,222.89,223,223,222.89,2946
20140913,224.43,224,224,224.43,499
20140915,224.43,224,224,224.43,2437
20140916,224.43,224,223,223.28,12251
20140921,174.09,174,174,174.09,2447
20140924,174.85,192,175,182.16,10503
20140929,210.98,211,176,179.85,5000
20141006,177.16,269,177,247.49,345410
20141007,345.48,345,297,311.28,376536
20141008,326.65,327,315,316.27,22340
20141011,315.12,315,315,315.12,51799
20141019,274.77,275,275,274.77,5192
20141025,295.91,296,296,295.91,13500
20141026,295.91,296,296,295.91,87600
20141118,345.87,346,304,337.80,5332
20141119,230.58,231,231,230.58,20000
20141122,345.87,346,346,345.87,1000
20141123,342.02,342,288,320.12,5038
20141124,341.64,342,307,308.20,41000
20141125,288.22,288,242,257.09,103082
20141126,250.56,252,251,250.94,30000
20141129,303.59,304,304,303.59,1238
20141130,269.01,269,242,247.87,164980
20141202,235.19,239,235,237.88,14574
20141206,245.95,246,232,241.72,145366
20141210,232.11,232,231,231.73,129458
20141215,242.11,242,211,212.90,30000
20141216,211.36,211,200,210.98,23270
20141217,199.83,200,200,199.83,1323
20141220,199.83,200,200,199.83,10000
20141227,200.60,201,200,199.83,18806
20141228,206.37,206,206,206.37,3933
20141229,211.75,212,212,211.75,1658
20150103,212.13,212,212,212.13,1000
20150104,212.13,212,212,212.13,17346
20150105,212.13,230,211,216.74,34937
20150106,230.58,231,206,214.05,20500
20150107,207.90,208,208,207.90,4055
20150110,207.90,208,208,207.90,40178
20150111,208.29,208,206,208.29,26834
20150113,217.90,218,218,217.90,1035
20150114,220.97,221,221,220.97,14164
20150117,222.89,223,223,222.89,20000
20150118,230.19,230,230,230.19,10000
20150119,230.19,230,223,225.58,2782
20150121,222.89,223,201,206.37,14709
20150124,200.60,201,201,200.60,4747
20150202,230.58,242,231,230.58,17000
20150203,242.11,288,242,271.31,138317
20150204,288.22,327,288,295.14,604
20150207,303.59,304,304,303.59,5000
20150208,277.08,284,269,269.39,10502
20150209,238.65,239,222,235.96,123600
20150210,222.89,269,223,251.33,8060
20150228,211.36,211,211,211.36,3500
20150301,192.15,192,192,192.15,4062
20150302,193.30,194,193,193.30,1867
20150303,200.22,200,200,200.22,375
20150315,172.93,173,173,172.93,960
20150317,192.15,200,192,193.68,8767
20150405,230.58,231,231,230.58,2397
20150407,230.58,231,231,230.58,7600
20150408,200.22,200,200,200.22,70000
20150411,222.89,223,223,222.89,12000
20150415,230.19,230,230,230.19,1150
20150418,192.53,211,193,201.75,9734
20150419,211.36,211,211,211.36,3673
20150420,211.36,211,211,211.36,5815
20150426,211.36,211,211,211.36,1784
20150505,192.15,192,192,192.15,22000
20150506,192.92,211,193,192.92,13800
20150509,192.53,211,192,192.92,7128
20150510,192.15,192,192,192.15,707
20150513,192.53,193,193,192.53,22100
20150518,211.36,211,211,211.36,5336
20150519,230.19,230,227,230.19,30000
20150520,230.19,240,230,232.11,49105
20150523,230.19,230,219,225.58,5133
20150524,249.79,250,249,249.41,10000
20150525,306.28,306,306,305.90,3000
20150527,249.79,250,250,249.79,8262
20150531,231.35,242,231,231.73,42454
20150602,230.58,231,222,227.50,2500
20150607,221.35,221,221,221.35,2291
