<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190422,500000.00,515999,500000,507839.00,162
20190423,498000.00,498000,482448,483255.00,60978
20190424,500000.00,507417,482448,495187.00,41632
20190427,491122.00,500000,476009,490299.00,60060
20190428,491000.00,493800,481007,488093.00,54765
20190429,500000.00,510000,475000,492538.00,27138
20190430,513000.00,513000,486302,494881.00,37457
20190501,500000.00,502850,490102,497199.00,40428
20190504,500001.00,512000,482222,498366.00,39945
20190505,500000.00,505000,492222,498813.00,26014
20190506,490556.00,514998,490556,508352.00,31911
20190507,506000.00,520000,482935,514261.00,29471
20190508,510000.00,520000,497900,507128.00,37930
20190511,514999.00,517000,485001,508018.00,43166
20190512,510000.00,515000,485000,500525.00,42380
20190513,510000.00,520000,496100,505909.00,31609
20190514,515000.00,515000,505009,511449.00,28446
20190515,511000.00,529999,510000,515604.00,18782
20190518,529997.00,529999,510041,519270.00,27030
20190519,523000.00,534000,510010,523575.00,21671
20190520,520000.00,540000,510010,525880.00,17797
20190521,516000.00,534000,501300,520863.00,11770
20190522,520000.00,542000,513200,525984.00,16868
20190525,525000.00,530000,499685,503224.00,8243
20190526,495000.00,500000,478063,484216.00,7971
20190528,500000.00,504000,461000,485811.00,10458
20190529,486600.00,500000,470000,489679.00,6735
20190601,500000.00,506000,470000,484727.00,8065
20190602,495100.00,508000,485000,495819.00,8725
20190603,495819.00,520000,495000,500636.00,11408
20190608,505000.00,525667,493222,501914.00,6786
20190609,503333.00,509777,482725,497563.00,7503
20190610,500000.00,510000,490000,500764.00,12614
20190611,500000.00,520000,482000,498479.00,10382
20190612,500000.00,509999,488888,499230.00,6145
20190615,491001.00,515000,474269,492982.00,10310
20190616,495000.00,509999,468333,482537.00,7300
20190617,484122.00,500000,458411,477287.00,7810
20190618,466666.00,500000,455222,471500.00,9454
20190619,471122.00,490000,452555,466375.00,6346
20190622,458000.00,480000,450000,468482.00,9199
20190623,448888.00,490000,445058,460864.00,6853
20190624,450001.00,468999,437821,445628.00,5877
20190625,442000.00,467800,431555,450101.00,4866
20190626,455025.00,472606,443000,461197.00,5345
20190630,461222.00,479990,446000,459768.00,5700
20190701,460000.00,482756,436780,459168.00,5523
20190702,437122.00,482126,437122,460880.00,6598
20190703,465000.00,465000,441234,456344.00,4677
20190706,456534.00,478000,445010,460105.00,6991
20190707,478000.00,478000,453100,464671.00,5248
20190708,460500.00,475999,447211,460278.00,4808
20190709,480000.00,480000,437437,452648.00,4905
20190710,442680.00,458888,442666,448926.00,4021
20190713,442000.00,460000,426480,445143.00,5189
20190714,450000.00,467400,430000,445259.00,5340
20190715,444000.00,467521,440000,449341.00,4283
20190716,450006.00,460000,426874,441175.00,4419
20190717,440000.00,463233,420700,445914.00,4517
20190720,425980.00,454190,423619,444571.00,4469
20190721,459988.00,459988,422343,444132.00,5688
20190722,433505.00,449999,421926,434310.00,4222
20190723,435000.00,455000,435000,442789.00,5181
20190724,450000.00,459988,422799,446184.00,5792
20190727,459888.00,461000,423875,441036.00,4360
20190728,440000.00,450000,418986,440302.00,5675
20190729,430010.00,460000,430010,444426.00,4463
20190730,435222.00,460000,424000,452282.00,4462
20190731,442000.00,474896,442000,466492.00,2697
20190803,465000.00,480000,445034,467179.00,4984
20190804,450002.00,473000,450002,464479.00,5107
20190805,460011.00,480000,442000,465505.00,3637
20190806,460099.00,480300,448022,471397.00,3301
20190807,465106.00,469970,447828,460642.00,3596
20190810,450010.00,460000,437610,449997.00,4759
20190811,465000.00,465000,442200,453587.00,4860
20190813,451010.00,465000,436010,454449.00,3470
20190814,455000.00,470000.00,431727.00,446267.00,2941
