<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20121113,427.43,444,406,423.87,11108362,1386,Takado-a
20121114,405.51,423,403,404.14,4144320,732,Takado-a
20121117,407.71,408,405,405.24,465237,89,Takado-a
20121118,405.51,411,406,405.51,325460,78,Takado-a
20121119,405.51,411,406,407.71,541300,111,Takado-a
20121120,408.25,408,408,407.98,263924,56,Takado-a
20121121,407.98,408,407,407.71,242229,49,Takado-a
20121127,387.43,387,387,387.43,52109,11,Takado-a
20121128,368.25,368,368,368.25,64000,12,Takado-a
20121201,352.08,353,350,350.71,177000,37,Takado-a
20121202,333.45,334,333,333.45,58714,18,Takado-a
20121203,329.07,350,329,335.65,28444,11,Takado-a
20121204,323.59,324,323,323.32,9321,3,Takado-a
20121205,323.59,329,322,325.51,38713,10,Takado-a
20121208,323.32,329,323,328.25,25689,6,Takado-a
20121209,329.34,329,329,329.07,9182,4,Takado-a
20121210,331.54,332,321,324.69,61419,19,Takado-a
20121211,321.12,321,309,316.19,7454,3,Takado-a
20121212,309.62,310,307,308.25,174685,46,Takado-a
20121215,306.33,307,301,301.67,234839,124,Takado-a
20121216,301.94,302,302,301.94,66597,15,Takado-a
20121217,301.94,315,301,304.14,54577,30,Takado-a
20121218,304.41,304,302,303.59,11581,4,Takado-a
20121219,302.49,303,302,302.49,20388,11,Takado-a
20121222,301.40,302,301,301.40,61333,50,Takado-a
20121223,306.88,316,307,314.00,48864,12,Takado-a
20121224,329.62,330,301,305.23,464983,146,Takado-a
20121225,301.67,302,298,301.40,669100,419,Takado-a
20121226,301.40,316,301,301.67,479852,180,Takado-a
20121229,301.40,307,301,302.49,84680,33,Takado-a
20121230,301.67,302,301,301.40,57133,80,Takado-a
20121231,301.40,301,301,301.40,16229,27,Takado-a
20130101,301.67,316,302,307.97,48817,23,Takado-a
20130102,304.41,308,304,305.51,24397,25,Takado-a
20130109,317.84,321,308,314.82,20158,10,Takado-a
20130113,301.67,304,302,303.04,21211,10,Takado-a
20130114,301.94,302,301,301.94,55288,28,Takado-a
20130115,301.40,301,295,297.83,52020,13,Takado-a
20130116,297.83,298,288,288.24,20745,8,Takado-a
20130119,275.37,302,275,285.50,77579,19,Takado-a
20130120,282.49,286,282,284.41,17804,5,Takado-a
20130121,286.33,288,275,284.96,56826,47,Takado-a
20130123,274.82,284,272,274.54,62010,20,Takado-a
20130126,274.00,274,274,274.00,16331,7,Takado-a
20130127,271.80,272,271,271.26,5700,4,Takado-a
20130128,257.83,258,258,257.83,20000,5,Takado-a
20130130,258.38,271,258,268.52,14981,4,Takado-a
20130202,261.39,261,258,258.10,21760,11,Takado-a
20130203,270.98,271,271,270.98,69995,15,Takado-a
20130204,274.00,274,274,274.00,67241,65,Takado-a
20130205,274.00,274,274,274.00,17053,23,Takado-a
20130206,263.04,274,260,272.08,102926,86,Takado-a
20130209,274.00,274,274,274.00,93667,100,Takado-a
20130211,274.00,274,274,274.00,16963,9,Takado-a
20130212,274.00,274,274,274.00,55000,42,Takado-a
20130213,274.00,274,274,274.00,15759,17,Takado-a
