<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970107,3309.40,3481,3309,3401.50,410492,3434.28,Iran Refract.-a
13970108,3379.65,3433,3356,3394.48,703243,3403.84,Iran Refract.-a
13970114,3335.16,3434,3335,3418.67,159855,3410.87,Iran Refract.-a
13970115,3395.26,3590,3360,3541.22,2151350,3566.19,Iran Refract.-a
13970118,3588.83,3665,3487,3563.85,921879,3496.73,Iran Refract.-a
13970119,3512.34,3512,3386,3403.84,1078846,3406.97,Iran Refract.-a
13970120,3358.57,3434,3356,3384.33,1189937,3401.50,Iran Refract.-a
13970121,3395.26,3395,3287,3342.18,223957,3358.57,Iran Refract.-a
13970122,3356.23,3434,3175,3210.28,1594444,3239.15,Iran Refract.-a
13970126,3239.15,3309,3217,3260.23,311885,3224.32,Iran Refract.-a
13970127,3223.54,3270,3201,3238.37,411285,3200.91,Iran Refract.-a
13970128,3207.93,3276,3192,3226.67,351728,3214.18,Iran Refract.-a
13970129,3304.72,3387,3201,3303.16,790359,3387.45,Iran Refract.-a
13970201,3464.72,3468,3364,3463.94,970137,3410.87,Iran Refract.-a
13970202,3426.48,3473,3320,3440.53,411628,3372.62,Iran Refract.-a
13970203,3434.28,3434,3278,3338.28,766307,3278.18,Iran Refract.-a
13970204,3378.87,3379,3286,3343.74,127676,3356.23,Iran Refract.-a
13970205,3356.23,3426,3294,3363.26,322048,3379.65,Iran Refract.-a
13970208,3356.23,3364,3278,3314.08,190261,3287.55,Iran Refract.-a
13970209,3379.65,3380,3232,3282.08,326384,3278.18,Iran Refract.-a
13970210,3254.77,3294,3220,3242.28,335499,3239.15,Iran Refract.-a
13970211,3278.18,3371,3278,3315.65,805768,3348.43,Iran Refract.-a
13970215,3297.69,3317,3263,3284.42,236946,3263.35,Iran Refract.-a
13970216,3266.47,3353,3251,3286.77,381366,3293.79,Iran Refract.-a
13970217,3340.62,3434,3287,3399.94,1045614,3434.28,Iran Refract.-a
13970218,3434.28,3509,3434,3472.53,1454871,3450.68,Iran Refract.-a
13970219,3326.57,3473,3309,3409.31,2024595,3435.85,Iran Refract.-a
13970222,3508.43,3579,3508,3573.22,785744,3579.46,Iran Refract.-a
13970223,3678.59,3825,3615,3685.61,1811004,3640.34,Iran Refract.-a
13970224,3664.54,3774,3590,3694.98,2064575,3730.88,Iran Refract.-a
13970225,3754.30,3875,3746,3818.30,1483995,3816.74,Iran Refract.-a
13970226,3859.67,4009,3832,3943.96,2150475,4008.75,Iran Refract.-a
13970229,4057.14,4135,3864,4011.87,1999808,4019.67,Iran Refract.-a
13970230,3943.18,4049,3943,3988.45,2004102,3993.14,Iran Refract.-a
13970231,3993.14,4008,3934,3968.94,2398936,3941.62,Iran Refract.-a
13970305,4262.00,4314,4185,4233.24,1396831,4216.16,Iran Refract.-a
13970306,4260.21,4260,4063,4133.45,1141728,4105.58,Iran Refract.-a
13970307,4135.25,4136,4000,4059.74,939049,4081.31,Iran Refract.-a
13970308,4179.30,4180,4021,4136.15,321447,4152.33,Iran Refract.-a
13970309,4180.20,4213,4090,4168.51,516640,4197.28,Iran Refract.-a
13970312,4197.28,4335,4197,4250.32,504273,4224.25,Iran Refract.-a
13970313,4138.85,4311,4139,4186.49,904470,4211.66,Iran Refract.-a
13970319,4303.36,4303,4122,4140.64,440698,4145.14,Iran Refract.-a
13970320,4146.04,4329,4146,4288.07,1000370,4328.53,Iran Refract.-a
13970321,4333.02,4502,4333,4484.95,1361841,4502.03,Iran Refract.-a
13970322,4539.78,4709,4540,4672.83,3560054,4708.79,Iran Refract.-a
13970323,4854.42,4906,4658,4892.18,1819638,4904.77,Iran Refract.-a
13970327,5061.19,5061,4944,4975.78,131684,5034.22,Iran Refract.-a
