<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180206,2009.43,2009,2009,2009.43,99996226
20180207,2109.53,2110,2110,2109.53,411475
20180210,2214.79,2215,2215,2214.79,410531
20180212,2325.20,2325,2325,2325.20,410789
20180213,2440.76,2441,2441,2437.08,387612
20180214,2558.53,2686,2559,2665.26,4649622
20180217,2798.48,2798,2798,2798.48,47495072
20180218,2811.73,2848,2724,2786.71,41502126
20180219,2728.56,2749,2673,2691.75,13797570
20180221,2686.60,2760,2651,2682.92,8309649
20180224,2671.88,2687,2562,2601.22,12397475
20180225,2584.29,2679,2521,2590.91,10733819
20180226,2646.85,2681,2598,2622.57,4547628
20180227,2617.41,2617,2565,2582.08,4690321
20180228,2576.93,2591,2517,2538.65,6525656
20180303,2518.05,2526,2431,2459.16,8298397
20180304,2438.55,2451,2392,2409.85,5240738
20180305,2384.82,2503,2370,2452.54,5378529
20180306,2437.08,2468,2376,2410.58,3276363
20180307,2356.85,2376,2319,2334.77,5341912
20180310,2304.59,2326,2260,2288.40,4611267
20180311,2274.41,2354,2274,2324.46,3417126
20180312,2302.38,2316,2238,2261.90,3304904
20180313,2228.78,2283,2229,2256.75,1877542
20180314,2242.02,2279,2230,2258.95,1686913
20180317,2275.88,2347,2274,2314.16,2240635
20180318,2332.56,2391,2291,2354.64,2079498
20180319,2362.74,2389,2328,2363.47,1903102
20180325,2387.76,2388,2322,2348.75,843883
20180326,2355.38,2387,2313,2336.98,1193152
20180327,2318.57,2319,2295,2303.12,1718373
20180328,2296.49,2348,2293,2311.95,812465
20180403,2312.69,2319,2297,2305.33,1248518
20180404,2303.85,2317,2267,2295.76,1437476
20180407,2283.98,2302,2284,2291.34,1840317
20180408,2267.79,2282,2233,2252.33,2243606
20180409,2237.61,2255,2216,2233.19,2727850
20180410,2250.12,2288,2245,2264.84,1005667
20180411,2258.22,2258,2152,2184.61,3353606
20180415,2186.08,2186,2099,2119.10,2361314
20180416,2108.80,2156,2105,2133.09,1327301
20180417,2134.56,2171,2087,2133.82,4112448
20180422,2225.57,2226,2191,2210.13,1385507
20180423,2231.93,2251,2191,2220.12,552589
20180424,2199.23,2210,2135,2181.97,1430858
20180425,2181.06,2181,2132,2144.73,911321
20180428,2126.56,2135,2044,2082.05,2527762
20180429,2037.53,2053,2012,2030.27,757187
20180430,2001.20,2017,1998,2004.83,735157
20180501,2023.00,2051,1990,2022.09,952373
20180505,2052.07,2058,2008,2020.27,352030
20180506,2009.37,2009,1930,1954.87,2126481
20180507,1953.96,2016,1942,1992.11,1002300
20180508,1983.03,2033,1979,2005.74,1249107
20180509,1916.72,1971,1917,1947.60,1150898
20180512,1947.60,1998,1948,1969.40,848212
20180513,1998.47,2068,1965,2043.89,1345511
20180514,2071.15,2146,2071,2131.10,1173681
20180515,2161.98,2223,2080,2141.09,1350376
20180516,2112.93,2117,2050,2078.41,3133235
20180519,2102.94,2182,2079,2161.98,1107718
20180520,2237.38,2270,2195,2258.27,6758721
20180521,2307.33,2341,2253,2293.70,1499234
20180522,2207.40,2313,2207,2259.18,1601165
20180523,2270.99,2289,2210,2247.37,1016118
20180526,2216.49,2216,2136,2169.25,1868280
20180527,2165.62,2248,2166,2215.58,1017585
20180528,2166.53,2223,2167,2189.24,361597
20180529,2148.36,2197,2148,2162.89,519936
20180530,2153.81,2197,2154,2178.34,1244680
20180602,2161.98,2192,2162,2172.89,1038775
20180603,2162.89,2242,2163,2186.51,1745342
20180609,2176.52,2253,2165,2220.12,2705617
20180610,2216.49,2299,2216,2279.17,1869332
20180611,2272.81,2384,2273,2352.75,3461852
20180612,2407.25,2470,2398,2459.94,8707500
20180613,2551.69,2583,2494,2573.49,5839085
20180617,2700.66,2701,2634,2700.66,612103
20180618,2723.37,2723,2588,2608.01,1850409
20180619,2479.02,2680,2479,2588.93,6162693
20180620,2636.17,2718,2601,2682.50,6787157
20180623,2607.10,2662,2549,2564.40,2823867
20180624,2563.50,2624,2545,2591.66,3580173
20180625,2588.93,2720,2589,2667.05,7169585
20180626,2634.35,2634,2534,2554.41,2484590
20180627,2480.83,2577,2481,2522.62,2367666
20180630,2483.56,2543,2484,2514.44,709789
20180701,2518.08,2583,2498,2521.71,1466852
20180702,2544.42,2647,2544,2616.18,2160547
20180703,2634.35,2742,2622,2698.85,4372926
20180704,2653.43,2733,2613,2661.60,1781288
20180707,2613.46,2653,2580,2618.00,789535
20180708,2583.48,2634,2563,2591.66,881696
20180710,2533.52,2618,2534,2588.93,969613
20180711,2536.24,2589,2536,2565.31,1728653
20180714,2535.34,2589,2530,2568.95,260472
20180715,2544.42,2570,2534,2548.05,688387
20180716,2536.24,2543,2453,2494.46,1284394
20180717,2466.30,2507,2444,2463.57,1470091
20180718,2399.98,2498,2400,2448.13,711323
20180721,2408.16,2489,2408,2460.85,502665
20180722,2436.32,2444,2382,2399.08,1291038
20180723,2371.82,2373,2279,2320.95,901798
20180724,2284.62,2398,2285,2371.82,812961
20180725,2340.03,2435,2340,2401.80,429734
20180728,2433.60,2471,2371,2411.79,1087254
20180729,2390.90,2471,2344,2374.55,1790710
20180730,2375.46,2440,2369,2397.26,1275934
20180731,2402.71,2516,2403,2508.08,2798075
20180801,2524.44,2532,2383,2402.71,5228772
20180804,2403.62,2425,2345,2379.09,1486010
20180805,2407.25,2470,2350,2388.18,2998072
20180806,2370.92,2459,2371,2410.89,3174427
20180807,2425.42,2445,2354,2380.00,2619781
20180808,2365.47,2441,2357,2380.91,2283789
20180811,2415.43,2415,2321,2364.56,701286
20180812,2364.56,2389,2326,2353.66,471204
20180813,2384.54,2389,2326,2360.92,1061234
20180814,2352.75,2380,2329,2360.92,1726872
20180815,2397.26,2478,2364,2475.38,11625129
