<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20140811,5555.00,5555,5320,5551.00,2982,2,Saba Noor-R-a
20140812,5995.00,5995,5995,5995.00,32802,25,Saba Noor-R-a
20140813,6474.00,6474,5516,5659.00,87665,50,Saba Noor-R-a
20140816,6049.00,6049,5300,5386.00,24472,18,Saba Noor-R-a
20140817,5073.00,5198,5070,5088.00,19517,26,Saba Noor-R-a
20140818,5005.00,5005,4821,4900.00,19812,37,Saba Noor-R-a
20140819,4812.00,4995,4659,4812.00,33081,32,Saba Noor-R-a
20140820,4700.00,4700,4433,4563.00,63886,46,Saba Noor-R-a
20140823,4500.00,4600,4433,4509.00,21552,37,Saba Noor-R-a
20140824,4275.00,4351,4270,4297.00,57293,38,Saba Noor-R-a
20140825,4200.00,4579,4200,4367.00,44990,35,Saba Noor-R-a
20140826,4362.00,4557,4226,4330.00,27532,19,Saba Noor-R-a
20140827,4190.00,4319,4190,4241.00,113326,69,Saba Noor-R-a
20140830,4390.00,4390,4301,4348.00,20704,68,Saba Noor-R-a
20140831,4230.00,4236,4115,4176.00,24028,23,Saba Noor-R-a
20140901,4050.00,4075,4025,4039.00,64489,53,Saba Noor-R-a
20140902,4060.00,4070,4001,4046.00,13078,12,Saba Noor-R-a
20140903,4010.00,4010,3981,3994.00,14114,22,Saba Noor-R-a
20140906,3855.00,3856,3780,3825.00,45963,39,Saba Noor-R-a
20140907,3725.00,3840,3710,3719.00,14760,19,Saba Noor-R-a
20140908,3800.00,3800,3650,3757.00,46875,21,Saba Noor-R-a
20140909,3720.00,3798,3601,3685.00,53065,46,Saba Noor-R-a
20140910,3648.00,3649,3561,3613.00,147207,42,Saba Noor-R-a
20140913,3542.00,3542,3324,3369.00,148719,82,Saba Noor-R-a
20140914,3220.00,3220,3100,3117.00,113227,50,Saba Noor-R-a
20140915,2880.00,3366,2880,3339.00,123224,41,Saba Noor-R-a
20140916,3589.00,3599,3500,3586.00,34947,29,Saba Noor-R-a
20140917,3550.00,3700,3550,3643.00,12273,15,Saba Noor-R-a
20140920,3500.00,3500,3352,3407.00,166039,60,Saba Noor-R-a
20140921,3649.00,3679,3315,3675.00,146712,44,Saba Noor-R-a
20140922,3798.00,3969,3630,3937.00,192575,80,Saba Noor-R-a
20140923,3715.00,3899,3715,3781.00,27993,28,Saba Noor-R-a
20140924,3641.00,4083,3501,3953.00,243471,127,Saba Noor-R-a
20141228,2900.00,2900,2900,2900.00,285485,16,Saba Noor-R-a
20160224,652.00,717,652,678.00,393046,89,Saba Noor-R-a
20160227,670.00,745,652,715.00,913709,238,Saba Noor-R-a
20160228,786.00,786,786,786.00,1114228,231,Saba Noor-R-a
20160229,864.00,864,864,864.00,160866,38,Saba Noor-R-a
20160301,907.00,907,830,883.00,3930205,528,Saba Noor-R-a
20160302,810.00,850,795,799.00,2050748,289,Saba Noor-R-a
20160305,850.00,878,800,866.00,1360992,229,Saba Noor-R-a
20160306,878.00,910,782,807.00,1835451,142,Saba Noor-R-a
20160307,762.00,799,726,740.00,966064,90,Saba Noor-R-a
20160308,814.00,814,814,814.00,303360,29,Saba Noor-R-a
20160309,895.00,895,895,895.00,2972115,117,Saba Noor-R-a
20160312,984.00,984,984,984.00,5968847,154,Saba Noor-R-a
20160314,1082.00,1082,1082,1082.00,9438516,225,Saba Noor-R-a
20160315,1120.00,1181,1040,1121.00,6120232,453,Saba Noor-R-a
20160316,1125.00,1155,1100,1126.00,3684658,300,Saba Noor-R-a
20160326,1180.00,1238,1180,1238.00,5091432,189,Saba Noor-R-a
20160327,1349.00,1361,1250,1345.00,12479457,612,Saba Noor-R-a
20160328,1360.00,1444,1210,1337.00,7666417,500,Saba Noor-R-a
20160329,1400.00,1444,1204,1302.00,5456650,447,Saba Noor-R-a
20160330,1241.00,1420,1241,1364.00,7160562,525,Saba Noor-R-a
20160402,1390.00,1420,1280,1333.00,3868904,474,Saba Noor-R-a
20160403,1339.00,1339,1199,1234.00,4703095,448,Saba Noor-R-a
20160404,1250.00,1289,1184,1222.00,2693767,241,Saba Noor-R-a
20160405,1180.00,1263,1130,1208.00,4563042,284,Saba Noor-R-a
20160406,1208.00,1328,1180,1297.00,12029779,638,Saba Noor-R-a
20160409,1390.00,1426,1300,1376.00,9064214,596,Saba Noor-R-a
20160410,1291.00,1309,1238,1251.00,3750410,316,Saba Noor-R-a
20160411,1160.00,1277,1140,1221.00,3506381,235,Saba Noor-R-a
20160412,1250.00,1320,1182,1253.00,3958246,343,Saba Noor-R-a
20160413,1278.00,1280,1127,1158.00,2522120,219,Saba Noor-R-a
20160416,1080.00,1080,1042,1043.00,1627757,102,Saba Noor-R-a
20160417,1000.00,1075,946,1012.00,3146395,300,Saba Noor-R-a
20160418,1060.00,1113,1050,1098.00,3534318,251,Saba Noor-R-a
20160419,1207.00,1207,1115,1201.00,9355462,447,Saba Noor-R-a
20160420,1300.00,1300,1120,1195.00,14572806,1019,Saba Noor-R-a
20160606,1100.00,1100,1100,1100.00,12500000,125,Saba Noor-R-a
20160607,1100.00,1100,1100,1100.00,15158781,260,Saba Noor-R-a
