<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20050330,2500.00,2500,2500,2500.00,965,1,Nirou Trans-R-a
20050404,2489.00,2489,2489,2489.00,635,1,Nirou Trans-R-a
20050405,2448.00,2448,2430,2435.00,3982,5,Nirou Trans-R-a
20050413,2192.00,2192,2192,2192.00,17368,3,Nirou Trans-R-a
20050424,1973.00,1973,1973,1973.00,500,1,Nirou Trans-R-a
20050425,1776.00,1776,1776,1776.00,53083,33,Nirou Trans-R-a
20050626,1500.00,1500,1500,1500.00,283660,4,Nirou Trans-R-a
20090926,1500.00,1511,1455,1491.00,163372,53,Nirou Trans-R-a
20090927,1500.00,1530,1500,1500.00,64249,35,Nirou Trans-R-a
20090928,1500.00,1500,1500,1500.00,35339,9,Nirou Trans-R-a
20090930,1410.00,1410,1410,1410.00,25924,4,Nirou Trans-R-a
20091004,1410.00,1410,1410,1410.00,15636,3,Nirou Trans-R-a
20091005,1450.00,1450,1328,1433.00,36764,5,Nirou Trans-R-a
20091006,1518.00,1518,1518,1518.00,2000,1,Nirou Trans-R-a
20091007,1500.00,1500,1500,1500.00,9000,3,Nirou Trans-R-a
20091012,1590.00,1590,1590,1590.00,20929,8,Nirou Trans-R-a
20091017,1685.00,1685,1685,1685.00,991,1,Nirou Trans-R-a
20091019,1786.00,1786,1786,1786.00,4232,2,Nirou Trans-R-a
20091024,1893.00,1893,1893,1893.00,100,1,Nirou Trans-R-a
20091025,2006.00,2006,2006,2006.00,7136,2,Nirou Trans-R-a
20091026,2126.00,2126,2126,2126.00,1296,1,Nirou Trans-R-a
20091027,2200.00,2250,2200,2246.00,10439,3,Nirou Trans-R-a
20091028,2112.00,2300,2112,2159.00,20000,4,Nirou Trans-R-a
20091031,2159.00,2280,2159,2236.00,52688,7,Nirou Trans-R-a
20091101,2103.00,2103,2103,2103.00,150,1,Nirou Trans-R-a
20091103,1979.00,2225,1979,2204.00,19148,7,Nirou Trans-R-a
20091107,2050.00,2052,2050,2050.00,15496,5,Nirou Trans-R-a
20091108,1907.00,1910,1907,1909.00,7397,7,Nirou Trans-R-a
20091109,1777.00,1999,1777,1832.00,49910,6,Nirou Trans-R-a
20091110,1800.00,1959,1711,1909.00,17205,6,Nirou Trans-R-a
20091111,1964.00,2042,1964,2014.00,27234,7,Nirou Trans-R-a
20100201,2014.00,2014,2014,2014.00,692559,14,Nirou Trans-R-a
20130827,7400.00,7400,6808,6948.00,51863,33,Nirou Trans-R-a
20130828,6393.00,6393,6393,6393.00,2406,4,Nirou Trans-R-a
20130831,5882.00,6000,5882,5905.00,184078,102,Nirou Trans-R-a
20130901,5663.00,6000,5663,5935.00,34207,12,Nirou Trans-R-a
20130903,6150.00,6150,5461,5593.00,67435,37,Nirou Trans-R-a
20130904,5461.00,5461,5161,5184.00,4933,8,Nirou Trans-R-a
20130907,5150.00,5300,5150,5252.00,2456,6,Nirou Trans-R-a
20130908,5670.00,5672,5557,5653.00,13805,33,Nirou Trans-R-a
20130909,5929.00,5929,5497,5700.00,10486,16,Nirou Trans-R-a
20130910,6030.00,6150,5900,6034.00,59417,47,Nirou Trans-R-a
20130911,6150.00,6151,5580,5992.00,48004,35,Nirou Trans-R-a
20130914,5516.00,5610,5516,5557.00,6000,7,Nirou Trans-R-a
20130915,5201.00,5800,5201,5505.00,12400,18,Nirou Trans-R-a
20130916,5795.00,5795,5070,5405.00,13406,12,Nirou Trans-R-a
20130917,5550.00,5696,5550,5600.00,20122,16,Nirou Trans-R-a
20130918,5691.00,5691,5210,5273.00,16006,13,Nirou Trans-R-a
20130921,5205.00,5694,5205,5376.00,49516,26,Nirou Trans-R-a
20130923,5250.00,5700,5250,5527.00,45171,23,Nirou Trans-R-a
20130924,5522.00,5600,5522,5525.00,8121,12,Nirou Trans-R-a
20130925,5553.00,5620,5553,5554.00,1039,2,Nirou Trans-R-a
20130928,5650.00,5778,5600,5649.00,7186,13,Nirou Trans-R-a
20130929,5700.00,5700,5365,5400.00,16880,8,Nirou Trans-R-a
20130930,5799.00,5799,5201,5336.00,9139,17,Nirou Trans-R-a
20131001,5469.00,5469,5200,5284.00,6797,11,Nirou Trans-R-a
20131002,5447.00,5518,5447,5450.00,5402,6,Nirou Trans-R-a
20131005,5790.00,5886,5102,5459.00,28407,27,Nirou Trans-R-a
20131006,5890.00,5890,5210,5485.00,26963,18,Nirou Trans-R-a
20131007,5800.00,5800,5700,5759.00,29223,16,Nirou Trans-R-a
20131008,5896.00,6219,5896,6181.00,222713,67,Nirou Trans-R-a
20131009,6674.00,6674,6180,6542.00,71267,41,Nirou Trans-R-a
20131012,6022.00,6022,6019,6020.00,21660,11,Nirou Trans-R-a
20131013,5540.00,5910,5539,5595.00,124361,56,Nirou Trans-R-a
20131014,5873.00,5873,5152,5257.00,78603,43,Nirou Trans-R-a
20131015,5200.00,5260,5164,5188.00,30058,20,Nirou Trans-R-a
20131019,5488.00,5550,5488,5508.00,33950,32,Nirou Trans-R-a
20131020,5400.00,5412,5200,5284.00,69426,37,Nirou Trans-R-a
20140405,6500.00,6500,6500,6500.00,330000,8,Nirou Trans-R-a
20140407,7020.00,7020,7020,7020.00,34676,7,Nirou Trans-R-a
20140408,7020.00,7020,7020,7020.00,19000,2,Nirou Trans-R-a
20140409,6500.00,6500,6500,6500.00,6650,2,Nirou Trans-R-a
20140412,6500.00,6500,6000,6479.00,54750,8,Nirou Trans-R-a
20140413,6000.00,6000,6000,6000.00,1081786,43,Nirou Trans-R-a
20151201,3200.00,3200,3200,3200.00,5325,5,Nirou Trans-R-a
20151205,3200.00,3200,2880,3040.00,4000,3,Nirou Trans-R-a
20151206,2736.00,2736,2736,2736.00,18600,19,Nirou Trans-R-a
20151207,3009.00,3009,2999,3000.00,2996,8,Nirou Trans-R-a
20151208,2730.00,2999,2700,2726.00,6747,8,Nirou Trans-R-a
20151209,2700.00,2700,2454,2474.00,5024,10,Nirou Trans-R-a
20151213,2666.00,2700,2666,2694.00,18506,16,Nirou Trans-R-a
20151214,2721.00,2721,2721,2721.00,380,1,Nirou Trans-R-a
20151215,2990.00,2990,2501,2650.00,28705,22,Nirou Trans-R-a
20151216,2650.00,2879,2639,2651.00,23125,5,Nirou Trans-R-a
20151219,2421.00,2421,2421,2421.00,1084,1,Nirou Trans-R-a
20151220,2663.00,2663,2650,2656.00,12427,10,Nirou Trans-R-a
20151221,2760.00,2858,2410,2832.00,23143,10,Nirou Trans-R-a
20151222,2799.00,2799,2550,2724.00,9148,6,Nirou Trans-R-a
