<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980402,237258.00,237258,237258,237258.00,3,237258.00,Melli Mortgage1905-a
13980416,225396.00,225396,225396,225396.00,17,225396.00,Melli Mortgage1905-a
13980417,214127.00,214127,214127,214127.00,28,214127.00,Melli Mortgage1905-a
13980423,203421.00,203421,203421,203421.00,20,203421.00,Melli Mortgage1905-a
13980431,210000.00,210000,210000,210000.00,29,210000.00,Melli Mortgage1905-a
13980526,199500.00,214127,199500,209733.00,62,214127.00,Melli Mortgage1905-a
13980603,199247.00,199247,199247,199247.00,5,199247.00,Melli Mortgage1905-a
13980605,189285.00,189285,189285,189285.00,6,189285.00,Melli Mortgage1905-a
13980610,189285.00,189285,189285,189285.00,7,189285.00,Melli Mortgage1905-a
13980709,189285.00,189285,189285,189285.00,15,189285.00,Melli Mortgage1905-a
13980818,179821.00,179821,179821,179821.00,16,179821.00,Melli Mortgage1905-a
13980826,170830.00,170830,170830,170830.00,29,170830.00,Melli Mortgage1905-a
13980905,162289.00,162289,162289,162289.00,16,162289.00,Melli Mortgage1905-a
13980909,154175.00,154175,154175,154175.00,30,154175.00,Melli Mortgage1905-a
13980926,146467.00,146467,146467,146467.00,32,146467.00,Melli Mortgage1905-a
