<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980312,29000.00,30990,29000,29449.00,585392,29780.00,Dr. Abidi Lab.-R-a
13980313,27500.00,29969,27500,28713.00,276755,28833.00,Dr. Abidi Lab.-R-a
13980318,29000.00,29000,27650,27902.00,201634,27992.00,Dr. Abidi Lab.-R-a
13980319,27680.00,30692,27080,29413.00,620703,30692.00,Dr. Abidi Lab.-R-a
13980320,31122.00,31300,30440,30998.00,278748,30711.00,Dr. Abidi Lab.-R-a
13980321,29500.00,31000,28572,29644.00,150509,30000.00,Dr. Abidi Lab.-R-a
13980322,29200.00,30900,29200,30031.00,163617,29751.00,Dr. Abidi Lab.-R-a
13980325,27210.00,30398,27210,29396.00,171331,29310.00,Dr. Abidi Lab.-R-a
13980326,29201.00,29250,28300,28790.00,105777,28599.00,Dr. Abidi Lab.-R-a
13980327,27601.00,29000,27601,28095.00,105135,28999.00,Dr. Abidi Lab.-R-a
13980328,29000.00,29200,28050,28728.00,141725,28970.00,Dr. Abidi Lab.-R-a
13980329,28500.00,29000,28051,28618.00,82082,28502.00,Dr. Abidi Lab.-R-a
13980401,28502.00,28833,27900,28404.00,95683,28500.00,Dr. Abidi Lab.-R-a
13980402,27900.00,28506,27900,28038.00,57183,28200.00,Dr. Abidi Lab.-R-a
13980403,29449.00,30000,28862,29844.00,152659,29800.00,Dr. Abidi Lab.-R-a
13980404,28450.00,30008,28450,29780.00,255248,29552.00,Dr. Abidi Lab.-R-a
13980405,28053.00,30044,28053,29564.00,109697,30000.00,Dr. Abidi Lab.-R-a
13980409,28306.00,30000,28306,29817.00,194524,30000.00,Dr. Abidi Lab.-R-a
13980410,28303.00,29999,28303,29177.00,44454,29500.00,Dr. Abidi Lab.-R-a
13980411,29800.00,30020,29002,29825.00,198755,30020.00,Dr. Abidi Lab.-R-a
13980412,29300.00,30000,29103,29858.00,80050,29800.00,Dr. Abidi Lab.-R-a
13980415,29202.00,29800,29202,29568.00,33435,29560.00,Dr. Abidi Lab.-R-a
13980416,30000.00,30200,29500,30008.00,46237,30200.00,Dr. Abidi Lab.-R-a
13980417,29520.00,30001,29501,29848.00,93061,29700.00,Dr. Abidi Lab.-R-a
13980418,29250.00,29360,28100,29128.00,89397,29301.00,Dr. Abidi Lab.-R-a
13980419,29300.00,29910,28501,29259.00,187388,29002.00,Dr. Abidi Lab.-R-a
13980422,28700.00,29290,28502,28644.00,44124,29000.00,Dr. Abidi Lab.-R-a
13980423,29857.00,29857,28502,28666.00,18784,28518.00,Dr. Abidi Lab.-R-a
13980424,28612.00,28900,28611,28617.00,12718,28611.00,Dr. Abidi Lab.-R-a
13980425,28611.00,28612,27000,28018.00,85679,27022.00,Dr. Abidi Lab.-R-a
13980426,27000.00,28050,26501,27454.00,13895,27700.00,Dr. Abidi Lab.-R-a
13980429,27700.00,27700,26000,26382.00,104395,26000.00,Dr. Abidi Lab.-R-a
13980430,25000.00,27696,25000,27478.00,197325,27500.00,Dr. Abidi Lab.-R-a
13980431,27500.00,28800,27500,27535.00,57665,27501.00,Dr. Abidi Lab.-R-a
13980501,27990.00,27990,26600,27049.00,88995,27100.00,Dr. Abidi Lab.-R-a
13980502,28000.00,28000,26700,27042.00,111163,27999.00,Dr. Abidi Lab.-R-a
13980505,27998.00,27998,24401,26688.00,68499,27000.00,Dr. Abidi Lab.-R-a
13980829,31500.00,31500,31400,31500.00,414860,31400.00,Dr. Abidi Lab.-R-a
13980902,31500.00,31900,31500,31544.00,1459351,31500.00,Dr. Abidi Lab.-R-a
13980903,31500.00,31500,31500,31500.00,1037888,31500.00,Dr. Abidi Lab.-R-a
