<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20140317,1152.57,1153,1153,1152.57,25800,1,Iran Sana Co-a
20140326,2881.41,2881,2881,2881.41,25800,1,Iran Sana Co-a
20140408,3458.27,3458,3458,3457.70,20800,3,Iran Sana Co-a
20140413,4610.26,4610,4610,4610.26,1000,1,Iran Sana Co-a
20140414,5762.83,5763,5763,5762.83,4000,2,Iran Sana Co-a
20140415,6915.40,8068,5763,7075.03,6500,5,Iran Sana Co-a
20140416,6627.25,6915,5763,6542.54,16999,3,Iran Sana Co-a
20140419,7491.68,7492,6915,7202.96,1000,3,Iran Sana Co-a
20140420,7019.13,7019,7019,7019.13,10000,1,Iran Sana Co-a
20140428,3461.73,3462,3461,3461.16,15000,4,Iran Sana Co-a
20140430,3457.70,3458,2881,3069.86,15000,3,Iran Sana Co-a
20140504,2881.41,3400,2881,3197.79,7701,4,Iran Sana Co-a
20140506,2881.41,2881,2881,2881.41,16600,2,Iran Sana Co-a
20140507,2881.41,2881,2622,2694.70,13399,6,Iran Sana Co-a
20140510,2624.97,2625,2625,2624.97,1000,1,Iran Sana Co-a
20140512,2650.90,2651,2651,2650.90,15000,1,Iran Sana Co-a
20140521,3400.07,3400,2651,2663.00,6100,2,Iran Sana Co-a
20140524,2663.00,2663,2628,2654.94,26900,4,Iran Sana Co-a
20140608,2478.02,2478,2017,2086.72,5000,3,Iran Sana Co-a
20140609,2016.99,2017,1902,1951.29,6950,5,Iran Sana Co-a
20140611,2535.64,2536,2536,2535.64,100,1,Iran Sana Co-a
20140615,1844.11,1844,1844,1844.11,5000,1,Iran Sana Co-a
20140628,1901.73,1902,1844,1887.90,23000,3,Iran Sana Co-a
20140702,1965.12,1965,1959,1965.12,10200,2,Iran Sana Co-a
20140709,2305.13,2881,2305,2533.92,36500,4,Iran Sana Co-a
20140713,2823.79,2824,2305,2306.28,3860,3,Iran Sana Co-a
20140715,1959.36,1959,1959,1959.36,4240,1,Iran Sana Co-a
20140726,2305.13,2305,1758,1788.21,17850,2,Iran Sana Co-a
20140802,2305.13,2311,2305,2307.44,5500,2,Iran Sana Co-a
20140817,2650.90,2651,2334,2452.66,69400,6,Iran Sana Co-a
20140820,2650.90,2680,2478,2502.22,75000,4,Iran Sana Co-a
20140825,2564.46,2564,2564,2564.46,253,1,Iran Sana Co-a
20140827,2506.83,2881,2478,2591.54,29410,7,Iran Sana Co-a
20140831,2708.53,2709,2709,2708.53,12100,3,Iran Sana Co-a
20140903,2737.34,2737,2507,2613.44,10830,2,Iran Sana Co-a
20140908,2593.27,2622,2593,2603.07,15000,2,Iran Sana Co-a
20140910,2449.20,2449,2322,2405.98,59501,6,Iran Sana Co-a
20140913,2322.42,2363,2311,2335.67,47619,6,Iran Sana Co-a
20140915,2593.27,2593,2593,2593.27,11000,2,Iran Sana Co-a
20140916,2535.64,2593,2369,2492.42,27619,7,Iran Sana Co-a
20140921,2823.79,2824,2824,2823.79,12400,1,Iran Sana Co-a
20140922,2881.41,2881,2881,2881.41,1000,1,Iran Sana Co-a
20140923,2535.64,2536,2536,2535.64,2000,1,Iran Sana Co-a
20140929,2593.85,2594,2594,2593.85,12000,1,Iran Sana Co-a
20141006,2622.09,2623,2622,2622.66,20000,2,Iran Sana Co-a
20141008,2622.09,2623,2622,2622.09,116000,2,Iran Sana Co-a
20141011,2650.90,2651,2651,2650.90,5000,2,Iran Sana Co-a
20141014,2650.90,2709,2651,2694.12,30100,4,Iran Sana Co-a
20141015,2709.11,2709,2669,2704.50,35000,5,Iran Sana Co-a
20141018,2709.68,2710,2709,2709.11,37900,2,Iran Sana Co-a
20141020,2737.34,2997,2737,2809.38,6930,3,Iran Sana Co-a
20141021,2691.24,2691,2421,2536.80,142956,9,Iran Sana Co-a
20141022,2345.47,2541,2345,2472.83,112088,8,Iran Sana Co-a
20141025,2881.41,2881,2881,2881.41,5000,2,Iran Sana Co-a
20141027,2541.41,2994,2541,2731.58,28857,4,Iran Sana Co-a
20141029,2993.79,2997,2881,2986.30,41100,8,Iran Sana Co-a
20141102,2996.67,3054,2994,3037.59,28270,12,Iran Sana Co-a
20141105,2910.23,2910,2881,2887.18,132579,8,Iran Sana Co-a
20141108,2910.23,3054,2910,2959.79,98000,6,Iran Sana Co-a
20141109,2944.81,2945,2945,2944.81,3000,1,Iran Sana Co-a
20141110,2898.70,3458,2893,3128.06,595318,34,Iran Sana Co-a
20141111,3457.70,3746,3458,3511.29,204000,16,Iran Sana Co-a
20141112,3760.25,4437,3515,4113.51,1673453,168,Iran Sana Co-a
20141115,4098.52,4397,3861,4109.47,353585,26,Iran Sana Co-a
20141116,4033.98,4034,3867,3867.43,10032,2,Iran Sana Co-a
20141117,3869.74,3913,3746,3770.62,159274,16,Iran Sana Co-a
20141118,3688.21,3746,3285,3425.43,291412,44,Iran Sana Co-a
20141119,3284.81,3688,3285,3483.63,234344,18,Iran Sana Co-a
20141122,3486.51,3487,3348,3441.56,30978,6,Iran Sana Co-a
20141123,3296.34,3544,3296,3376.44,21500,4,Iran Sana Co-a
20141124,3428.88,3688,3342,3458.85,116998,18,Iran Sana Co-a
20141125,3342.44,3400,3129,3222.57,129352,20,Iran Sana Co-a
20141126,3169.56,3342,3170,3285.39,126720,8,Iran Sana Co-a
20141129,3392.58,3394,3285,3291.15,186490,18,Iran Sana Co-a
20141130,3296.34,3342,3244,3304.41,224290,22,Iran Sana Co-a
