<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970106,4974.31,5221,4974,5100.89,20954,4974.31,Const and Rail-a
13970107,5142.43,5355,5044,5205.72,84250,5355.05,Const and Rail-a
13970108,5028.70,5045,5029,5037.60,1764,5043.53,Const and Rail-a
13970115,5033.64,5093,5001,5033.64,9719,5047.49,Const and Rail-a
13970118,5270.99,5271,5025,5045.51,13378,5063.31,Const and Rail-a
13970119,5041.55,5171,4846,4925.85,78388,4845.75,Const and Rail-a
13970120,4845.75,4846,4683,4732.02,49050,4682.57,Const and Rail-a
13970121,4944.64,4968,4648,4885.30,72418,4968.37,Const and Rail-a
13970122,5103.86,5130,4965,5127.59,3666710,5063.31,Const and Rail-a
13970126,5284.83,5384,5137,5381.75,4792636,5142.43,Const and Rail-a
13970127,5122.65,5123,5113,5114.74,55828,5112.76,Const and Rail-a
13970128,4895.19,4895,4860,4873.44,71273,4865.53,Const and Rail-a
13970129,5088.03,5088,4870,4956.51,13391,4994.09,Const and Rail-a
13970201,4944.64,5044,4885,4912.01,38899,4994.09,Const and Rail-a
13970202,4994.09,4994,4935,4968.37,1113,4934.75,Const and Rail-a
13970203,4944.64,4983,4771,4807.18,72107,4801.25,Const and Rail-a
13970204,4766.63,4866,4758,4802.23,53463,4818.06,Const and Rail-a
13970205,4833.88,4834,4796,4830.91,8073,4833.88,Const and Rail-a
13970208,4776.52,4777,4729,4756.74,27563,4747.84,Const and Rail-a
13970209,4944.64,4945,4723,4774.54,44148,4756.74,Const and Rail-a
13970210,4710.26,4712,4649,4672.68,27102,4697.41,Const and Rail-a
13970211,4681.59,4689,4439,4457.10,428655,4439.30,Const and Rail-a
13970215,4262.28,4337,4235,4240.52,176688,4337.44,Const and Rail-a
13970216,4163.39,4251,4029,4030.87,361620,4028.89,Const and Rail-a
13970217,3837.04,3956,3837,3890.44,369497,3954.72,Const and Rail-a
13970218,3856.82,4084,3848,3927.03,424660,3881.54,Const and Rail-a
13970219,3839.02,3956,3735,3837.04,401533,3757.93,Const and Rail-a
13970222,3741.11,3865,3661,3807.37,224026,3757.93,Const and Rail-a
13970223,3757.93,3995,3758,3929.01,386738,3885.50,Const and Rail-a
13970224,3966.59,4055,3906,3994.28,263349,4025.93,Const and Rail-a
13970225,4093.17,4171,3997,4087.24,174463,3997.25,Const and Rail-a
13970226,4148.55,4149,3894,3923.08,331498,3995.27,Const and Rail-a
13970229,4116.91,4118,4008,4053.62,56258,4035.82,Const and Rail-a
13970230,3897.37,4101,3897,4022.96,167538,3995.27,Const and Rail-a
13970231,4084.27,4086,3976,4029.88,137711,4073.39,Const and Rail-a
13970301,4063.51,4231,4055,4189.10,444715,4161.41,Const and Rail-a
13970302,4154.49,4395,4154,4336.45,233681,4351.28,Const and Rail-a
13970305,4203.93,4430,4203,4273.16,277091,4252.39,Const and Rail-a
13970306,4307.77,4391,4115,4293.93,95327,4202.94,Const and Rail-a
13970307,4144.60,4250,4079,4086.25,254893,4083.28,Const and Rail-a
13970308,4055.59,4203,3936,3987.36,239467,3935.93,Const and Rail-a
13970309,3897.37,4124,3867,3911.21,108750,4002.19,Const and Rail-a
13970312,3803.42,4084,3798,3984.39,187427,3955.71,Const and Rail-a
13970313,3896.38,4097,3896,4030.87,147226,4024.94,Const and Rail-a
13970319,4103.06,4103,3897,3944.83,76445,3904.29,Const and Rail-a
13970320,3859.79,4040,3857,3881.54,43413,3968.57,Const and Rail-a
13970321,3767.82,4005,3768,3916.15,61784,3877.59,Const and Rail-a
13970322,3763.86,3985,3764,3932.97,94285,3955.71,Const and Rail-a
13970323,3927.03,4129,3927,4104.05,581355,4128.77,Const and Rail-a
13970327,4141.63,4309,4142,4272.17,434438,4308.76,Const and Rail-a
13970328,4388.86,4470,4218,4369.08,164144,4217.78,Const and Rail-a
13970329,4158.44,4390,4158,4250.41,413214,4188.11,Const and Rail-a
13970330,4163.39,4449,4163,4348.32,421991,4371.06,Const and Rail-a
13970402,4395.78,4396,4132,4145.59,731985,4131.74,Const and Rail-a
13970403,4123.83,4253,4104,4156.46,483259,4104.05,Const and Rail-a
13970404,4124.82,4322,4125,4226.68,644434,4168.33,Const and Rail-a
13970405,4325.57,4326,4020,4100.10,170777,4074.38,Const and Rail-a
13970406,4132.73,4202,4067,4144.60,137368,4140.64,Const and Rail-a
