<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20190205,9850.60,10278,9808,9855.74,630208,82,Khorasan Petro.-a
20190206,10021.91,10022,9595,9815.48,151051,82,Khorasan Petro.-a
20190210,9525.10,9765,9525,9799.20,138016,44,Khorasan Petro.-a
20190212,9618.47,9851,9618,9793.21,179487,48,Khorasan Petro.-a
20190213,9850.60,9851,9619,9785.50,38831,31,Khorasan Petro.-a
20190216,9620.18,9620,9379,9679.28,283616,88,Khorasan Petro.-a
20190217,9398.33,9422,9337,9591.91,192597,61,Khorasan Petro.-a
20190218,9420.60,9421,9166,9495.12,219723,63,Khorasan Petro.-a
20190219,9336.65,9594,9337,9482.27,399229,57,Khorasan Petro.-a
20190220,9619.32,9765,9569,9562.79,319498,79,Khorasan Petro.-a
20190223,9764.94,10019,9679,9597.05,78245,46,Khorasan Petro.-a
20190224,10055.32,10055,9809,9749.52,412217,92,Khorasan Petro.-a
20190225,9926.83,9970,9756,9791.49,196645,72,Khorasan Petro.-a
20190226,9766.65,9936,9639,9747.81,233884,71,Khorasan Petro.-a
20190227,9722.11,9936,9679,9770.94,182745,62,Khorasan Petro.-a
20190302,9875.44,9875,9639,9760.66,166531,54,Khorasan Petro.-a
20190303,9679.28,9934,9642,9756.37,59512,62,Khorasan Petro.-a
20190304,9756.37,9807,9682,9752.95,94897,45,Khorasan Petro.-a
20190305,9679.28,9761,9638,9739.24,128878,53,Khorasan Petro.-a
20190306,9645.88,9804,9646,9733.25,122030,25,Khorasan Petro.-a
20190309,9833.47,10070,9722,9744.38,2315832,216,Khorasan Petro.-a
20190310,9955.96,10175,9936,9920.84,320594,131,Khorasan Petro.-a
20190311,10107.57,10279,9936,9997.07,291774,93,Khorasan Petro.-a
20190312,10364.54,10365,10039,10015.92,117253,52,Khorasan Petro.-a
20190313,10256.61,10516,10108,10102.43,145498,89,Khorasan Petro.-a
20190316,10606.95,10607,10607,10167.53,92297,28,Khorasan Petro.-a
20190317,10675.48,10675,10675,10675.48,715965,33,Khorasan Petro.-a
20190318,11209.12,11209,11052,11203.98,2642476,180,Khorasan Petro.-a
20190319,11469.52,11764,11281,11683.67,1179827,252,Khorasan Petro.-a
20190325,11752.19,11752,11221,11521.77,427028,103,Khorasan Petro.-a
20190326,11562.89,11692,11481,11606.57,900129,103,Khorasan Petro.-a
20190327,11735.06,11992,11658,11671.67,254398,73,Khorasan Petro.-a
20190330,11991.18,11991,11722,11677.67,38761,55,Khorasan Petro.-a
20190331,11735.92,11983,11392,11675.96,242178,94,Khorasan Petro.-a
20190406,11550.90,11675,11551,11658.82,212711,81,Khorasan Petro.-a
20190407,11657.97,11906,11607,11709.36,442318,112,Khorasan Petro.-a
20190408,11393.29,11845,11393,11690.52,815055,145,Khorasan Petro.-a
20190409,11771.89,11772,11572,11662.25,366295,141,Khorasan Petro.-a
20190410,11649.40,11906,11649,11783.88,1050428,122,Khorasan Petro.-a
20190413,11905.52,11906,11692,11750.48,314886,97,Khorasan Petro.-a
20190414,11759.04,11840,11708,11777.03,306994,93,Khorasan Petro.-a
20190415,11777.89,12095,11778,11929.50,1879620,210,Khorasan Petro.-a
20190416,11740.20,12241,11740,11975.76,588895,103,Khorasan Petro.-a
20190417,12163.35,12163,11906,11967.19,120882,50,Khorasan Petro.-a
20190420,12565.08,12565,12565,12404.04,522881,49,Khorasan Petro.-a
20190422,13024.20,13675,13024,13246.91,2857634,568,Khorasan Petro.-a
20190423,13188.67,13430,12724,13186.10,2439573,355,Khorasan Petro.-a
20190424,12848.61,13276,12677,13155.26,384788,96,Khorasan Petro.-a
20190427,13379.68,13380,13037,13223.78,668048,137,Khorasan Petro.-a
20190428,12874.30,13662,12874,13400.24,1332175,196,Khorasan Petro.-a
20190429,13576.69,14069,13401,13634.94,433594,147,Khorasan Petro.-a
20190430,14315.06,14315,13449,13663.21,289140,110,Khorasan Petro.-a
20190501,13705.18,14125,13658,13747.15,738450,159,Khorasan Petro.-a
20190504,13750.58,14390,13750,14088.07,943480,238,Khorasan Petro.-a
20190505,14433.27,14434,13384,13725.74,652379,185,Khorasan Petro.-a
20190506,13537.29,13704,13040,13064.46,1144569,147,Khorasan Petro.-a
20190507,13419.08,13419,12417,12486.27,2133103,249,Khorasan Petro.-a
20190508,12505.98,13106,12506,13062.75,805458,141,Khorasan Petro.-a
20190511,13653.78,13654,12519,13043.90,205660,104,Khorasan Petro.-a
20190512,12848.61,12849,12392,12492.27,577612,112,Khorasan Petro.-a
20190513,12677.29,13100,12677,12834.90,534020,89,Khorasan Petro.-a
20190514,13437.07,13437,12849,12953.11,252561,77,Khorasan Petro.-a
