<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20150316,570.43,593,570,583.56,2350000
20150317,606.69,607,578,593.56,725703
20150318,616.69,617,612,607.63,1037060
20150325,612.32,617,594,607.63,14290
20150328,594.19,616,584,607.32,81105
20150329,597.00,631,594,629.20,2574396
20150330,625.13,650,610,630.76,316729
20150331,640.76,641,631,631.07,85370
20150404,656.08,656,656,646.07,950033
20150405,671.70,672,672,664.52,1155984
20150406,691.08,691,647,666.39,4227069
20150407,686.08,686,640,665.77,168474
20150408,681.08,681,639,664.20,229011
20150411,656.39,656,638,653.89,624817
20150412,627.94,638,628,648.26,457637
20150413,646.70,647,623,646.39,185619
20150414,620.76,633,621,642.64,244094
20150415,619.19,619,617,640.14,172559
20150418,614.82,615,615,636.38,238922
20150419,611.38,625,611,628.57,583958
20150420,612.63,613,604,622.94,390295
20150421,598.88,603,598,620.76,134016
20150422,596.38,600,596,611.07,648967
20150425,586.69,609,587,611.07,14457
20150426,590.75,606,587,607.32,302430
20150427,588.25,593,588,603.25,358758
20150428,583.56,592,584,602.00,114173
20150429,598.88,599,584,600.13,279445
20150503,583.87,591,584,599.19,103000
20150504,583.56,600,584,598.25,116346
20150505,583.56,588,574,594.19,314570
20150506,570.43,594,570,591.06,525379
20150509,597.00,597,569,588.87,199205
20150510,569.50,594,569,588.56,70087
20150512,581.37,603,581,588.25,507010
20150513,582.94,594,583,588.25,14261
20150517,593.88,611,594,592.63,345084
20150518,593.88,614,594,597.63,613015
20150519,615.75,621,610,610.75,1133237
20150520,624.82,625,622,623.88,3751950
20150524,612.63,625,594,619.82,1145823
20150525,621.38,637,610,621.07,458149
20150526,625.44,625,625,625.44,12506400
20150527,609.50,625,610,624.19,18591000
20150530,637.32,637,610,624.51,80490
20150531,649.20,650,625,626.07,333783
20150601,611.07,625,610,625.76,332070
20150602,609.82,610,610,623.88,180000
20150606,622.32,631,622,622.94,1071543
20150607,623.88,625,624,624.51,2022000
20150608,618.88,619,610,624.19,26400
20150609,614.19,625,613,617.63,1164967
20150610,625.13,634,625,618.88,230000
20150613,625.13,625,625,625.13,1791950
20150614,635.45,636,631,625.13,23470
20150615,624.82,628,625,625.44,596965
20150616,625.13,627,619,625.44,193878
20150617,609.50,628,610,625.44,438517
20150620,625.13,633,625,625.76,62060
20150621,632.32,633,614,625.44,111732
20150622,632.95,633,625,625.44,167000
20150623,625.13,633,625,625.44,114043
20150624,631.38,633,625,625.44,14419
20150627,632.95,641,631,626.07,91569
20150628,626.07,631,625,631.07,2031736
20150629,617.63,650,618,637.63,13389028
20150630,650.14,662,650,640.14,235782
20150701,664.52,672,641,642.32,328462
20150704,656.08,669,656,642.64,24796
20150705,656.39,668,656,643.57,126176
20150706,667.64,668,658,645.76,146760
20150707,656.70,667,656,647.64,255403
20150711,656.39,664,627,651.70,711356
20150712,664.83,670,665,652.33,74520
20150713,667.33,685,663,667.95,1200909
20150726,675.72,679,675,676.06,2208316
20150727,676.06,676,660,676.06,514000
20150728,675.72,682,659,675.72,2239235
20150729,682.48,682,682,676.74,201500
20150801,676.74,704,677,677.41,232618
20150802,704.10,704,693,678.43,72513
20150803,683.16,712,683,680.12,168084
20150804,713.90,714,714,680.79,25843
20150805,714.58,715,715,681.13,10510
20150808,714.92,715,715,681.81,32000
20150809,715.59,716,716,715.59,10627918
20150810,744.65,745,719,717.28,405261
20150812,716.61,737,717,720.32,450252
20150815,736.54,741,719,723.70,530691
20150816,723.02,728,723,724.04,276725
20150817,724.04,742,724,725.05,142005
20150818,732.49,743,732,726.74,186785
20150819,750.05,763,750,762.55,2600114
20150822,800.06,800,743,762.55,780601
20150823,733.50,769,733,762.22,76500
20150824,787.22,787,757,760.87,1031953
20150825,743.63,761,744,760.19,2794579
20150826,783.50,797,769,762.22,115900
20150829,763.91,797,764,776.07,1829311
20150830,782.15,797,771,777.42,1872729
20150831,790.60,816,777,783.84,1363038
20150901,790.60,823,791,821.68,10547474
20150902,861.89,862,822,831.82,1957207
20150905,828.44,868,828,852.43,3543754
20150906,853.44,858,844,851.41,1217228
20150907,851.41,872,851,852.09,228685
20150908,871.68,883,862,878.10,3144176
20150909,884.86,892,862,881.82,624976
20150912,891.96,911,879,884.86,601591
20150913,865.26,910,865,902.77,2080109
20150914,905.47,929,892,914.59,2942961
20150915,925.74,938,909,936.55,18021267
20150916,913.92,919,896,931.82,318743
20150919,897.36,905,886,904.12,1050790
20150920,868.98,877,859,861.21,1896312
20150921,818.30,859,818,821.34,2432800
20150922,851.75,861,847,835.87,648166
20150923,861.55,862,852,856.48,1662366
20150926,848.03,878,845,854.45,371946
20150927,868.31,868,851,855.47,759562
20150928,841.28,854,841,854.79,62910
20150929,826.07,855,826,851.41,588706
20150930,845.33,851,838,851.41,7422
20151003,819.65,832,820,850.06,124918
20151004,819.65,841,810,847.36,156745
20151005,809.18,845,807,839.59,1085000
20151006,821.00,845,821,842.63,7391090
20151007,844.66,855,845,842.97,312673
20151010,876.75,885,845,846.68,445124
20151011,877.77,882,875,864.25,852700
20151012,851.41,851,845,860.87,314130
20151013,844.66,845,845,858.85,207500
20151014,861.55,862,840,858.85,34813
20151017,858.17,862,828,829.11,12129568
20151018,844.66,865,831,841.95,1144581
20151019,853.44,884,853,860.53,944090
20151020,858.17,878,849,854.79,1462287
20151021,844.66,874,823,854.45,265466
20151025,877.43,878,845,846.01,1586000
20151026,876.41,888,876,849.72,175646
20151028,878.10,878,861,863.91,863718
20151031,878.44,878,865,864.25,300421
20151101,878.44,898,866,875.06,3067400
20151102,851.41,919,848,907.50,3685539
20151103,945.34,946,913,908.51,37980
20151104,891.96,954,892,943.31,1295073
20151107,989.94,990,985,979.12,1315130
20151108,984.87,986,946,962.91,1097846
20151109,952.77,954,953,962.23,86235
20151110,946.69,980,946,964.60,468085
20151111,988.25,1010,953,977.44,909380
20151114,950.07,1010,950,981.15,1170384
20151115,981.15,1010,981,982.84,4869804
20151116,1008.86,1010,1005,991.96,555589
20151117,993.31,1012,992,996.02,380264
20151118,979.80,981,980,996.02,6966
20151121,1012.91,1013,1010,998.38,255967
20151122,996.69,1013,980,1000.07,1144131
20151123,950.07,1005,950,964.60,1284648
20151124,952.77,983,952,963.92,104000
20151125,953.11,997,953,993.65,44195849
20151128,963.92,989,956,964.26,10109256
20151129,989.94,990,950,989.60,40087812
20151130,956.15,973,953,982.84,354400
20151201,953.45,980,953,977.44,425990
20151209,979.46,979,955,976.76,50507
20151213,953.45,980,953,975.75,165393
20151214,988.25,988,963,975.41,49500
20151215,957.84,973,946,967.64,643071
20151216,976.42,980,963,968.99,349224
20151219,962.91,978,956,968.99,127597
20151220,957.84,977,958,969.66,224688
20151221,969.66,983,970,973.72,667688
20151222,978.79,979,979,973.72,1000
20151223,963.24,980,956,972.03,603300
20151226,956.15,972,956,972.03,24674749
20151227,956.15,970,956,971.35,103238
20151228,956.49,979,956,972.37,367874
20151230,973.04,973,964,971.02,736553
20160102,971.02,971,956,967.98,336000
20160103,953.11,954,953,967.98,3188
20160104,973.04,983,970,969.66,432154
20160105,962.91,980,960,970.68,168552
20160106,979.80,997,973,980.14,7106065
20160109,966.62,990,967,980.14,357656
20160110,977.44,988,977,980.14,399716
20160111,979.80,1005,970,990.27,1298120
20160112,1013.25,1040,1003,1019.67,1452247
20160113,1070.35,1070,1070,1070.35,1699867
20160116,1108.19,1124,1081,1104.47,1346710
20160117,1128.46,1131,1049,1091.97,524935
20160118,1081.16,1081,1038,1061.56,899948
20160119,1014.60,1064,1009,1012.57,14931520
20160120,1013.59,1014,971,985.21,26539337
20160123,976.08,1034,976,1030.82,30008583
20160124,1082.17,1082,1082,1082.17,11146340
20160125,1134.54,1135,1050,1107.51,27859411
20160126,1101.43,1125,1088,1111.57,17295502
20160127,1114.95,1118,1061,1089.61,10916375
20160130,1084.54,1114,1081,1095.69,5993348
20160131,1097.71,1098,1045,1064.60,9831286
20160201,1067.64,1089,1047,1077.44,17418770
20160202,1092.98,1093,1047,1065.28,2111020
20160203,1040.62,1054,1027,1039.94,1910348
20160206,1034.20,1054,1014,1040.28,1543197
20160207,1043.99,1090,1044,1069.33,9518869
20160208,1054.13,1114,1054,1084.54,17167879
20160209,1114.95,1139,1086,1123.73,14643635
20160210,1081.16,1120,1074,1092.31,4180086
20160213,1078.12,1081,1048,1063.59,2104739
20160214,1054.13,1106,1054,1067.31,11379854
20160215,1071.02,1112,1071,1091.97,5036910
20160216,1067.98,1082,1049,1071.36,14512535
20160217,1045.68,1081,1041,1063.25,17845831
20160221,1107.85,1108,1053,1054.81,4794204
20160222,1047.71,1081,1033,1050.08,1637918
