<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980402,5100.00,5100,5100,5100.00,129998788,5100.00,Seamorgh Co.-a
13980403,5355.00,5355,5355,5170.00,142212,5355.00,Seamorgh Co.-a
13980404,5428.00,5428,5428,5330.00,322447,5428.00,Seamorgh Co.-a
13980405,5596.00,5596,5596,5583.00,495517,5596.00,Seamorgh Co.-a
13980409,5862.00,5862,5862,5862.00,618702,5862.00,Seamorgh Co.-a
13980410,6155.00,6155,6155,6155.00,850757,6155.00,Seamorgh Co.-a
13980411,6462.00,6462,6462,6462.00,655709,6462.00,Seamorgh Co.-a
13980412,6785.00,6785,6785,6785.00,876073,6785.00,Seamorgh Co.-a
13980415,7124.00,7124,7124,7124.00,891408,7124.00,Seamorgh Co.-a
13980416,7480.00,7480,7480,7480.00,907883,7480.00,Seamorgh Co.-a
13980417,7854.00,7854,7854,7652.00,239235,7854.00,Seamorgh Co.-a
13980422,8034.00,8435,8034,8349.00,5769054,8435.00,Seamorgh Co.-a
13980423,8766.00,8766,8766,8766.00,1450240,8766.00,Seamorgh Co.-a
13980424,9204.00,9204,9204,9204.00,1652427,9204.00,Seamorgh Co.-a
13980425,9664.00,9664,8744,9490.00,69799852,9663.00,Seamorgh Co.-a
13980426,9749.00,9964,9016,9783.00,19050052,9964.00,Seamorgh Co.-a
13980429,10272.00,10272,10070,10269.00,31490204,10272.00,Seamorgh Co.-a
13980430,10424.00,10782,10010,10543.00,30129080,10782.00,Seamorgh Co.-a
13980431,10900.00,11070,10550,11050.00,12865593,11070.00,Seamorgh Co.-a
13980501,11200.00,11602,10610,11210.00,28852447,10880.00,Seamorgh Co.-a
13980502,10821.00,11210,10650,10730.00,15037858,10860.00,Seamorgh Co.-a
13980505,11002.00,11266,11002,11252.00,19509621,11155.00,Seamorgh Co.-a
13980506,11080.00,11340,10690,11008.00,14418834,10861.00,Seamorgh Co.-a
13980507,10860.00,11558,10700,11269.00,13992604,11558.00,Seamorgh Co.-a
13980508,11830.00,11832,11600,11828.00,4688466,11832.00,Seamorgh Co.-a
13980509,12419.00,12419,11921,12328.00,28347803,12139.00,Seamorgh Co.-a
13980512,12000.00,12944,11715,12388.00,19013566,12944.00,Seamorgh Co.-a
