<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140506,800.00,800,800,800.00,22782
20140614,826.67,827,827,826.67,14906
20140615,866.67,867,867,866.67,13000
20140629,1093.33,1093,1069,1082.67,37500
20140630,960.00,1133,960,1130.67,13188
20140701,1266.67,1267,1267,1266.67,13000
20140802,1226.67,1227,1227,1226.67,6250
20140803,1266.67,1267,1267,1266.67,10274
20140907,8666.67,8667,8667,8666.67,10625
20140917,1333.33,1333,1333,1333.33,10625
20141014,1333.33,1333,1333,1333.33,684
20141028,993.33,993,993,993.33,8000
20141112,2400.00,2400,2400,2400.00,1645
20141123,2386.67,2387,2387,2386.67,100
20141129,2266.67,2267,2267,2266.67,575
20141216,1120.00,1120,1120,1120.00,100
20150104,986.67,987,987,986.67,7241
20150201,1266.67,1267,1267,1266.67,1000
20150224,1013.33,1013,1013,1013.33,7000
20150308,1013.33,1013,1013,1013.33,2000
20150518,1066.67,1067,1067,1066.67,1000
20150617,933.33,933,933,933.33,49976
20150704,813.33,813,813,813.33,15000
20150715,933.33,933,933,933.33,100000
20151227,708.00,708,708,708.00,104000
20160102,626.67,627,627,626.67,70000
20160117,613.33,613,613,613.33,50000
20160118,600.00,600,600,600.00,150
20160305,613.33,613,613,613.33,8677
20161019,400.00,400,400,400.00,50000
20161025,400.00,400,400,400.00,567
20161102,400.00,400,393,400.00,750488
20161105,333.33,333,333,333.33,300000
20161106,360.00,360,360,360.00,10000
20161107,360.00,400,329,350.67,1968910
20161228,266.67,268,267,266.67,20000
20170129,266.67,267,267,266.67,27000
20170227,200.00,200,200,200.00,400000
20170304,150.00,150,150,150.00,55555
20170306,147.00,150,147,147.00,344445
20170307,130.00,150,130,136.00,140511
20170313,123.00,149,123,149.00,976226
20170507,163.00,163,163,163.00,20010
20170508,179.00,179,179,179.00,20001
20170522,196.00,196,196,196.00,20590
20170911,700.00,700,700,700.00,451100
20170913,700.00,705,700,700.00,1714490
20170916,820.00,980,820,868.00,374245
20170918,1150.00,1150,1150,1150.00,256184
20170920,2100.00,2100,2100,2100.00,1298090
20170923,2100.00,2350,2100,2120.00,1111526
20170925,2160.00,2350,2160,2295.00,299072
20170927,2295.00,2295,2100,2283.00,369968
20171002,2283.00,2283,1970,2213.00,28950
20171004,1540.00,1777,1540,1675.00,80538
20171007,2140.00,2140,2135,2139.00,682245
20171009,2178.00,2178,1800,1924.00,92566
20171011,1650.00,1650,1650,1650.00,348816
20171014,1680.00,1680,1680,1680.00,43167
20171016,1800.00,1802,1800,1800.00,462411
20171018,1800.00,1800,1800,1800.00,152376
20171021,1900.00,1900,1880,1896.00,62202
20171023,1850.00,1850,1659,1686.00,21074
20171025,1830.00,1830,1556,1765.00,211404
20171028,1750.00,1758,1750,1750.00,112345
20171030,1890.00,1890,1800,1877.00,139534
