<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,1278.13,1278,1240,1248.57,9640,1242.84,Novin cons. Inv-a
13970106,1249.52,1275,1235,1244.75,151148,1235.21,Novin cons. Inv-a
13970107,1214.23,1269,1214,1232.35,26800,1230.44,Novin cons. Inv-a
13970108,1267.64,1268,1240,1255.24,79554,1256.20,Novin cons. Inv-a
13970114,1239.98,1259,1231,1252.38,15550,1257.15,Novin cons. Inv-a
13970115,1260.97,1261,1217,1220.90,176832,1228.54,Novin cons. Inv-a
13970118,1220.90,1267,1193,1216.14,125930,1202.78,Novin cons. Inv-a
13970119,1196.11,1197,1175,1191.34,134680,1176.07,Novin cons. Inv-a
13970120,1153.18,1201,1073,1109.31,599694,1087.37,Novin cons. Inv-a
13970121,1122.66,1183,1116,1143.64,289291,1116.94,Novin cons. Inv-a
13970122,1107.40,1132,1101,1113.12,124112,1111.21,Novin cons. Inv-a
13970126,1141.74,1211,1141,1175.12,858448,1195.15,Novin cons. Inv-a
13970127,1219.00,1221,1179,1202.78,271373,1192.29,Novin cons. Inv-a
13970128,1215.18,1234,1203,1222.81,316782,1220.90,Novin cons. Inv-a
13970129,1224.72,1225,1159,1187.52,260617,1164.63,Novin cons. Inv-a
13970201,1173.21,1202,1173,1181.80,208186,1186.57,Novin cons. Inv-a
13970202,1186.57,1187,1107,1142.69,178518,1146.51,Novin cons. Inv-a
13970203,1130.29,1201,1130,1159.86,632589,1189.43,Novin cons. Inv-a
13970204,1189.43,1231,1164,1216.14,525239,1226.63,Novin cons. Inv-a
13970205,1239.98,1273,1192,1242.84,571409,1212.32,Novin cons. Inv-a
13970208,1187.52,1188,1133,1145.55,387577,1133.15,Novin cons. Inv-a
13970209,1125.52,1163,1117,1143.64,272007,1146.51,Novin cons. Inv-a
13970210,1144.60,1177,1123,1131.24,213746,1122.66,Novin cons. Inv-a
13970211,1122.66,1123,1097,1109.31,239408,1113.12,Novin cons. Inv-a
13970215,1096.91,1097,1078,1085.46,61375,1079.74,Novin cons. Inv-a
13970216,1052.08,1053,997,1033.00,190291,1029.18,Novin cons. Inv-a
13970217,1062.57,1063,1021,1053.98,547061,1059.71,Novin cons. Inv-a
13970218,1115.98,1145,1055,1126.48,394420,1123.61,Novin cons. Inv-a
13970219,1081.65,1126,1068,1080.69,270700,1068.29,Novin cons. Inv-a
13970222,1125.52,1159,1090,1140.78,1149145,1090.23,Novin cons. Inv-a
13970223,1181.80,1188,1133,1165.58,635895,1173.21,Novin cons. Inv-a
13970224,1192.29,1218,1164,1197.06,1398352,1164.63,Novin cons. Inv-a
