<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>
20180204,1780.00,1780,1630,1636.00,1134664,137,Darya bandar Co-R-a
20180205,1633.00,1633,1485,1526.00,3368121,561,Darya bandar Co-R-a
20180206,1520.00,1521,1403,1455.00,491597,106,Darya bandar Co-R-a
20180207,1459.00,1560,1420,1510.00,628555,159,Darya bandar Co-R-a
20180210,1510.00,1528,1440,1448.00,245765,52,Darya bandar Co-R-a
20180212,1430.00,1449,1420,1431.00,277655,60,Darya bandar Co-R-a
20180213,1411.00,1411,1340,1366.00,454908,91,Darya bandar Co-R-a
20180214,1310.00,1340,1305,1313.00,1137640,150,Darya bandar Co-R-a
20180217,1300.00,1300,1300,1300.00,1000,2,Darya bandar Co-R-a
20180218,1392.00,1495,1300,1372.00,490915,131,Darya bandar Co-R-a
20180219,1359.00,1359,1309,1324.00,567886,97,Darya bandar Co-R-a
20180221,1320.00,1320,1220,1271.00,504406,105,Darya bandar Co-R-a
20180224,1207.00,1211,1182,1200.00,1628751,150,Darya bandar Co-R-a
20180225,1200.00,1260,1200,1228.00,186373,42,Darya bandar Co-R-a
20180226,1182.00,1248,1181,1192.00,160151,20,Darya bandar Co-R-a
20180227,1195.00,1200,1163,1195.00,264463,33,Darya bandar Co-R-a
20180228,1176.00,1230,1151,1174.00,229679,42,Darya bandar Co-R-a
20180303,1200.00,1200,1136,1151.00,217186,33,Darya bandar Co-R-a
20180304,1116.00,1135,1116,1124.00,282807,35,Darya bandar Co-R-a
20180305,1121.00,1131,1112,1122.00,280763,40,Darya bandar Co-R-a
20180306,1120.00,1164,1115,1131.00,383877,46,Darya bandar Co-R-a
20180307,1164.00,1164,1125,1140.00,131774,26,Darya bandar Co-R-a
20180310,1188.00,1188,1127,1131.00,361137,35,Darya bandar Co-R-a
20180311,1160.00,1160,1118,1124.00,295225,47,Darya bandar Co-R-a
20180312,1125.00,1149,1111,1128.00,635125,46,Darya bandar Co-R-a
20180313,1106.00,1113,1099,1101.00,378359,58,Darya bandar Co-R-a
20180314,1100.00,1125,1090,1099.00,324216,37,Darya bandar Co-R-a
20180317,1021.00,1053,1020,1033.00,340191,43,Darya bandar Co-R-a
20180318,1018.00,1044,1000,1010.00,646409,51,Darya bandar Co-R-a
20180319,1031.00,1060,1027,1044.00,428845,56,Darya bandar Co-R-a
20180325,1086.00,1086,1000,1015.00,151426,27,Darya bandar Co-R-a
20180326,1071.00,1071,1006,1019.00,299602,26,Darya bandar Co-R-a
20180327,1033.00,1036,1010,1014.00,55600,12,Darya bandar Co-R-a
20180328,1030.00,1030,1000,1017.00,381445,42,Darya bandar Co-R-a
20180403,921.00,1010,921,993.00,107365,23,Darya bandar Co-R-a
20180404,998.00,1007,980,995.00,167606,24,Darya bandar Co-R-a
20180407,980.00,985,970,979.00,141236,11,Darya bandar Co-R-a
20180408,996.00,996,961,963.00,71500,18,Darya bandar Co-R-a
20180409,873.00,881,867,870.00,490877,73,Darya bandar Co-R-a
20180410,895.00,899,851,895.00,31250,5,Darya bandar Co-R-a
20180411,872.00,873,809,849.00,125313,20,Darya bandar Co-R-a
20180415,880.00,880,775,782.00,37096,14,Darya bandar Co-R-a
20180416,820.00,820,799,815.00,386703,53,Darya bandar Co-R-a
20180417,762.00,780,750,752.00,461910,68,Darya bandar Co-R-a
20180418,753.00,789,700,749.00,1311745,152,Darya bandar Co-R-a
20181120,3400.00,3400,3400,3400.00,100000,2,Darya bandar Co-R-a
20181121,3400.00,3400,3060,3226.00,410000,9,Darya bandar Co-R-a
20181124,3220.00,3220,2904,3030.00,500000,10,Darya bandar Co-R-a
20181126,3030.00,3030,2727,2803.00,400000,8,Darya bandar Co-R-a
20181127,2780.00,2780,2780,2780.00,300000,6,Darya bandar Co-R-a
20181128,2780.00,2780,2630,2673.00,700000,14,Darya bandar Co-R-a
20181201,2630.00,2630,2406,2423.00,4710000,96,Darya bandar Co-R-a
20181202,2406.00,2406,2280,2302.00,7000000,168,Darya bandar Co-R-a
20181203,2302.00,2532,2302,2461.00,16167338,328,Darya bandar Co-R-a
