<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130204,6983.93,6984,2935,2970.02,56748303
20130205,3118.25,3118,3118,3118.25,445922
20130206,3273.57,3274,3274,3273.57,18346
20130209,3436.77,3437,3437,3436.77,61012
20130211,3607.86,3608,3608,3607.86,67236
20130212,3787.63,3788,3788,3787.63,61050
20130213,3976.85,3977,3977,3976.85,126355
20130216,4175.54,4176,4176,4175.54,156141
20130217,4383.68,4384,4384,4383.68,208572
20130218,4602.87,4603,4603,4602.87,309796
20130219,4832.30,4832,4832,4832.30,2197515
20130220,5073.56,5074,5074,5073.56,1011918
20130223,5326.65,5327,5327,5326.65,105052
20130224,5592.35,5592,5592,5592.35,2280497
20130225,5799.70,5871,5598,5823.36,36730841
20130226,5733.48,6114,5559,5927.43,9838660
20130227,6223.09,6223,6223,6223.09,352358
20130302,6533.73,6534,6534,6533.73,23351
20130303,6860.15,6860,6632,6856.20,9278800
20130304,6737.15,7056,6514,6592.08,14737511
20130305,6465.14,6922,6263,6637.81,7846155
20130306,6968.95,6969,6781,6965.01,5625616
20130309,7094.31,7094,6619,6828.61,3929157
20130310,6622.83,7049,6497,6796.28,5468425
20130311,6764.75,6938,6535,6717.44,3258547
20130312,6543.20,6820,6403,6678.81,2584573
20130313,6812.84,7012,6662,6861.72,6150741
20130316,6780.51,6843,6519,6553.45,1939474
20130317,6230.19,6358,6229,6316.92,2860711
20130318,6354.76,6632,6270,6381.57,4173167
20130907,12220.69,12221,11629,11987.32,9360604
20130908,12063.01,12587,11984,12523.45,4124628
20130909,13149.47,13149,13149,13149.47,550594
20130910,13806.23,13806,13806,13806.23,10562
20130911,14496.11,14496,14496,14496.11,57900
20130914,15220.68,15221,14665,15154.45,8714639
20130915,15430.40,15912,15430,15822.25,5903538
20130916,15854.58,16613,15753,16367.85,1794690
20130917,17186.24,17186,17186,17186.24,481790
20130918,18044.84,18045,18045,18044.84,145600
20130921,18946.81,18947,17977,18674.01,5970797
20130922,17787.02,18449,17741,17808.31,3805223
20130923,17857.98,18698,17819,18651.93,2524272
20130924,18882.94,18922,17763,18204.89,2108975
20130925,18133.14,18606,17298,17956.54,2389141
20130928,18524.21,18725,18173,18331.04,1673682
20130929,18331.04,19247,18134,18942.86,3079595
20130930,19434.85,19890,19246,19776.24,671421
20131001,20759.41,20765,19947,20749.95,2162752
20131002,21786.74,21787,21787,21786.74,143340
20131005,22875.56,22876,22876,22875.56,171819
20131006,24018.79,24019,23259,23954.14,8507748
20131007,23652.96,25152,23653,24595.92,3545540
