<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010416,1598.44,1599,1563,1578.20,28332
20010417,1600.06,1619,1594,1618.67,86201
20010418,1638.90,1679,1619,1667.64,98107
20010421,1666.02,1667,1598,1597.63,72189
20010422,1555.95,1597,1538,1593.58,55166
20010423,1551.09,1580,1538,1580.23,21623
20010424,1586.30,1611,1582,1610.58,70354
20010425,1614.62,1619,1607,1618.67,97362
20010428,1618.67,1619,1611,1618.67,40650
20010429,1617.86,1618,1570,1570.11,26682
20010430,1570.11,1571,1562,1562.02,24535
20010501,1562.02,1562,1537,1550.28,30492
20010502,1562.83,1566,1550,1566.47,18527
20010505,1567.28,1567,1562,1562.02,23744
20010506,1562.02,1564,1562,1564.04,14993
20010507,1563.23,1578,1558,1578.20,22155
20010508,1578.20,1578,1538,1557.97,11820
20010509,1557.97,1598,1539,1598.44,20468
20010512,1594.39,1619,1594,1618.67,31070
20010513,1620.29,1700,1620,1699.60,17661
20010515,1699.60,1785,1700,1784.58,36219
20010516,1873.61,1874,1874,1873.61,28100
20010519,1967.09,1967,1857,1856.62,108188
20010520,1784.58,1785,1764,1780.54,30650
20010521,1780.54,1821,1781,1784.58,26454
20010523,1821.00,1866,1813,1864.71,27106
20010526,1861.47,1864,1861,1861.07,20749
20010527,1861.07,1861,1842,1844.07,25559
20010528,1845.28,1845,1752,1752.21,17638
20010529,1757.07,1773,1757,1770.42,65934
20010530,1767.18,1772,1762,1762.33,25930
20010603,1689.08,1749,1687,1687.46,15870
20010606,1675.32,1692,1675,1692.32,8183
20010609,1694.75,1708,1687,1688.27,33129
20010611,1727.93,1740,1708,1740.07,9591
20010612,1740.48,1781,1740,1742.90,11271
20010613,1744.12,1760,1744,1760.30,10207
20010616,1777.71,1781,1776,1775.68,26471
20010617,1760.30,1760,1740,1740.07,7811
20010618,1740.07,1740,1728,1736.02,8701
20010619,1736.02,1736,1730,1729.55,13062
20010620,1719.84,1732,1719,1731.98,27603
20010623,1731.98,1732,1720,1719.84,5167
20010708,1568.09,1569,1497,1497.27,21335
20010709,1505.36,1517,1505,1517.10,13951
20010710,1517.10,1517,1497,1499.29,22722
20010711,1498.48,1498,1497,1497.27,11158
20010714,1496.87,1497,1493,1492.82,800
20010715,1492.01,1492,1477,1477.04,21903
20010716,1477.04,1477,1437,1436.57,45563
20010717,1436.98,1437,1416,1435.76,25487
20010718,1438.19,1477,1438,1458.02,18113
20010721,1472.99,1473,1462,1462.06,11039
20010722,1462.06,1465,1462,1462.87,9077
20010723,1460.85,1462,1457,1462.06,3740
20010724,1460.45,1461,1455,1456.80,25080
20010725,1456.80,1457,1457,1456.80,4826
20010728,1448.71,1449,1437,1436.57,6659
20010729,1436.17,1436,1435,1435.76,1415
20010730,1416.34,1436,1416,1416.34,13880
20010731,1392.06,1392,1376,1375.87,5319
20010801,1375.87,1408,1376,1407.84,12445
20010804,1387.20,1401,1377,1388.01,7018
20010805,1388.01,1388,1384,1383.96,5426
20010806,1383.96,1384,1376,1375.87,6872
20010807,1335.40,1369,1335,1335.40,2498
20010808,1326.91,1327,1324,1324.48,916
20010811,1316.79,1317,1314,1313.96,1305
20010812,1294.94,1302,1275,1301.82,23703
20010813,1301.82,1302,1254,1277.54,17950
20010814,1278.35,1303,1278,1303.03,10931
20010815,1303.43,1311,1303,1304.24,8003
20010818,1304.24,1304,1287,1290.89,7734
20010819,1303.03,1304,1291,1304.24,2526
20010820,1304.24,1304,1295,1298.98,22646
20010821,1298.98,1299,1299,1299.39,2232
20010822,1303.03,1303,1254,1290.89,49702
20010825,1286.84,1287,1254,1254.47,4340
20010826,1234.24,1254,1222,1254.47,12752
20010827,1222.91,1254,1222,1224.12,6212
20010828,1224.12,1224,1222,1222.10,8812
20010829,1214.00,1214,1214,1214.00,7970
20010901,1214.00,1214,1214,1213.60,8020
20010902,1213.19,1213,1190,1192.96,4400
20010903,1192.96,1193,1174,1173.54,2145
20010904,1173.54,1174,1171,1171.11,6064
20010905,1169.49,1171,1133,1133.07,16119
20010908,1132.66,1133,1121,1133.07,24764
20010909,1132.66,1133,1132,1133.07,14582
20010910,1169.08,1190,1135,1189.72,9605
20010911,1233.83,1249,1214,1248.80,20883
20010912,1249.21,1249,1216,1234.24,5869
