<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010417,1337.05,1337,1337,1337.05,94
20010708,1171.67,1172,1172,1171.67,500
20010710,1230.26,1230,1230,1230.26,1000
20010711,1291.52,1292,1292,1291.52,1000
20010714,1355.79,1356,1356,1355.79,3921
20010715,1423.42,1423,1423,1423.42,1000
20010716,1494.39,1494,1494,1494.39,1000
20010721,1569.04,1569,1569,1569.04,1096
20010723,1647.37,1647,1647,1647.37,3000
20010724,1673.82,1674,1651,1673.82,3684
20010725,1647.37,1648,1647,1647.71,10990
20010728,1648.04,1648,1648,1648.04,389
20010730,1692.57,1693,1651,1651.73,2808
20010731,1652.40,1652,1652,1652.06,1059
20010801,1654.74,1655,1654,1654.40,1279
20010804,1654.40,1655,1654,1655.07,304
20010805,1655.07,1655,1655,1655.07,468
20010806,1655.41,1655,1655,1655.41,656
20010807,1656.08,1656,1656,1655.74,69
20010808,1655.74,1656,1655,1655.41,1280
20010811,1655.41,1655,1647,1655.41,5220
20010812,1647.37,1648,1647,1647.71,1171
20010813,1647.71,1648,1648,1647.71,219
20010814,1647.71,1648,1648,1647.71,163
20010815,1647.71,1648,1647,1647.37,1557
20010818,1647.71,1648,1648,1647.71,234
20010819,1648.04,1648,1648,1648.04,1640
20010820,1647.71,1648,1648,1648.04,468
20010821,1647.37,1648,1647,1647.71,891
20010825,1647.37,1647,1647,1647.37,1639
20010827,1647.37,1647,1647,1647.37,703
20010828,1647.37,1647,1647,1647.37,610
20010829,1647.37,1647,1647,1647.37,1405
20010902,1647.37,1648,1647,1647.37,1247
20010903,1640.34,1730,1640,1729.73,8902
20010904,1729.73,1816,1730,1816.10,5094
20010909,1813.42,1814,1813,1813.75,218
20010911,1812.75,1813,1811,1811.41,468
20010915,1811.07,1811,1811,1811.07,10
20010916,1811.07,1811,1811,1811.07,10
20010919,1811.07,1814,1811,1814.09,5651
20010923,1814.09,1814,1814,1814.09,10
20010929,1802.37,1802,1802,1801.70,229
20010930,1801.03,1801,1801,1801.03,20
20011002,1798.35,1799,1798,1798.69,947
20011003,1793.33,1793,1793,1793.33,45
20011006,1789.65,1790,1790,1789.65,60
20011023,1700.27,1700,1700,1700.27,143
20011027,1690.89,1691,1691,1690.89,937
20011028,1686.54,1687,1687,1686.54,703
20011030,1644.70,1645,1643,1642.69,2171
20011104,1633.65,1635,1561,1560.67,6928
20011105,1573.39,1639,1560,1638.67,29447
20011106,1639.01,1674,1639,1674.49,6297
20011107,1675.16,1724,1675,1717.34,21363
20011110,1717.34,1718,1717,1717.67,13233
20011111,1717.67,1718,1718,1717.67,10000
20011112,1673.82,1674,1674,1673.82,3250
20011113,1640.01,1641,1624,1640.34,4827
20011114,1640.34,1640,1607,1606.87,1607
20011117,1556.65,1573,1557,1573.39,17742
20011118,1573.39,1584,1573,1584.44,4685
20011119,1590.13,1614,1587,1613.56,2109
20011120,1673.82,1674,1621,1673.82,6036
20011121,1673.82,1674,1640,1640.34,2580
20011124,1627.62,1722,1628,1673.82,214771
20011125,1674.49,1758,1674,1757.51,10131
20011126,1761.19,1845,1758,1762.20,204140
20011127,1762.87,1763,1711,1710.64,5303
20011128,1705.62,1707,1674,1707.30,4640
20011201,1706.96,1741,1707,1740.77,2766
20011202,1740.44,1740,1676,1675.83,14110
20011203,1675.16,1675,1673,1673.49,3220
20011204,1657.08,1691,1657,1690.56,7510
20011205,1690.89,1707,1691,1707.30,2837
20011208,1707.97,1708,1708,1707.97,937
20011209,1709.31,1709,1690,1690.56,4576
20011210,1690.56,1691,1691,1690.56,1874
20011211,1707.30,1707,1690,1690.22,5891
20011212,1688.55,1689,1674,1673.82,3619
20011215,1672.48,1675,1672,1673.82,18402
20011217,1674.49,1674,1674,1674.16,1766
20011218,1690.56,1750,1691,1749.81,13985
20011219,1756.84,1837,1757,1837.19,10396
20011222,1918.53,1929,1918,1928.91,13353
20011223,2025.32,2025,1935,2025.32,8340
20011224,2025.32,2034,2025,2033.69,13000
20011225,2042.06,2076,2034,2075.54,17571
20011226,2125.75,2126,2084,2125.75,25971
20011229,2125.75,2127,2126,2126.09,6874
20011230,2131.78,2142,2127,2142.49,13093
20011231,2178.98,2196,2142,2180.65,15979
20020101,2210.11,2230,2180,2226.18,14227
20020102,2226.18,2227,2209,2225.85,15221
20020105,2229.86,2230,2226,2226.18,17377
20020106,2225.85,2226,2226,2225.51,4000
20020107,2207.43,2207,2207,2207.43,150
20020108,2152.53,2153,2153,2152.53,500
20020112,2126.09,2126,2099,2126.09,30643
20020113,2125.75,2126,2073,2073.19,5134
20020114,2075.54,2076,2072,2073.86,16565
20020115,2073.86,2074,2074,2073.86,6140
20020116,2073.86,2074,2068,2073.53,17487
20020119,2073.86,2074,2074,2073.86,1508
20020120,2075.54,2125,2075,2125.42,6825
20020121,2178.31,2178,2178,2178.31,8725
20020122,2232.54,2233,2206,2232.54,64614
20020123,2261.67,2288,2209,2209.44,31203
20020126,2212.79,2213,2213,2212.79,9210
20020127,2212.79,2213,2213,2212.79,2477
20020128,2159.23,2159,2159,2159.23,1000
20020129,2159.23,2159,2159,2159.23,932
20020130,2159.90,2162,2160,2161.24,7000
20020202,2175.97,2176,2161,2161.24,2794
20020204,2175.97,2176,2141,2162.58,13317
