<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13970105,719.35,720,715,718.38,101305,719.35,Arian Co.-a
13970106,714.49,719,714,718.38,526137,718.38,Arian Co.-a
13970107,718.38,729,701,711.58,377916,710.60,Arian Co.-a
13970108,712.55,718,705,712.55,417794,712.55,Arian Co.-a
13970114,728.10,728,710,712.55,101740,709.63,Arian Co.-a
13970115,726.16,726,699,700.88,335318,698.94,Arian Co.-a
13970118,708.66,709,693,696.99,555257,693.11,Arian Co.-a
13970119,709.63,710,690,695.05,733231,709.63,Arian Co.-a
13970120,719.35,719,687,696.02,351902,698.94,Arian Co.-a
13970121,688.25,749,688,722.27,602424,714.49,Arian Co.-a
13970122,705.74,739,661,690.19,656616,670.75,Arian Co.-a
13970126,689.22,729,689,721.30,693284,715.46,Arian Co.-a
13970127,728.10,739,700,707.69,844392,699.91,Arian Co.-a
13970128,709.63,718,698,704.77,188065,700.88,Arian Co.-a
13970129,696.99,710,697,700.88,123700,700.88,Arian Co.-a
13970201,693.11,714,692,696.02,356669,696.02,Arian Co.-a
13970202,696.02,708,692,700.88,1015159,695.05,Arian Co.-a
13970203,708.66,709,673,685.33,952920,691.16,Arian Co.-a
13970204,691.16,699,682,690.19,276547,689.22,Arian Co.-a
13970205,699.91,700,685,691.16,330866,688.25,Arian Co.-a
13970208,690.19,690,676,680.47,185054,677.55,Arian Co.-a
13970209,675.61,680,671,676.58,257584,672.69,Arian Co.-a
13970210,696.02,729,696,716.44,1089475,720.32,Arian Co.-a
13970211,702.83,729,690,712.55,780092,719.35,Arian Co.-a
13970215,732.96,733,693,698.94,340412,694.08,Arian Co.-a
13970216,717.41,751,710,731.02,1929104,748.52,Arian Co.-a
13970217,757.26,757,716,733.93,510517,732.96,Arian Co.-a
13970218,736.85,788,737,770.87,1786957,754.35,Arian Co.-a
13970219,758.24,758,719,725.19,474374,724.21,Arian Co.-a
13970222,748.52,756,717,735.88,362427,729.07,Arian Co.-a
