<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170115,10000.00,10000,10000,10000.00,3006800
20170116,10000.00,10000,10000,10000.00,3000933
20170117,10000.00,10000,10000,10000.00,500
20170118,10000.00,10000,10000,10000.00,5799
20170121,10000.00,10000,10000,10000.00,3485968
20170311,10053.00,10053,10053,10053.00,500
20170315,10072.00,10072,10072,10072.00,110
20170410,10197.00,10197,10197,10197.00,1500
20170610,10498.00,10498,10498,10498.00,1905125
20170718,10690.00,10724,10690,10695.00,733
20170719,11120.00,11120,10730,11120.00,3001500
20170801,10762.00,10762,10762,10762.00,100
20170806,10827.00,10827,10827,10827.00,94
20170912,10800.00,10800,10800,10800.00,1500
20170913,10750.00,10750,10750,10750.00,1500
20170917,10911.00,10911,10911,10911.00,1500
20170918,11073.00,11073,11073,11073.00,1500
20170919,11234.00,11234,11234,11234.00,1500
20170920,11395.00,11395,11395,11395.00,5001500
20170926,11300.00,11300,11300,11300.00,100
20170927,11240.00,11240,11240,11240.00,100
20171002,11150.00,11150,11150,11150.00,100
20171003,11080.00,11080,11080,11080.00,100
20171004,11000.00,11000,11000,11000.00,4370
20171009,10900.00,10900,10900,10900.00,1000
20171011,10800.00,10800,10800,10800.00,100
20171014,10700.00,10700,10700,10700.00,100
20171015,10620.00,10620,10620,10620.00,100
20171016,10550.00,10550,10550,10550.00,100
20171028,11464.00,11464,11464,11464.00,1905125
20171030,11000.00,11000,11000,11000.00,1350000
20180108,11002.00,11002,11002,11002.00,5453554
20180120,11005.00,11005,11005,11005.00,3000000
20180122,11100.00,11100,11100,11100.00,50
20180123,11200.00,11200,11200,11200.00,50
20180124,11300.00,11300,11300,11300.00,50
20180127,11400.00,11400,11400,11400.00,50
20180128,11500.00,11500,11500,11500.00,50
20180129,11600.00,11600,11600,11600.00,50
20180130,11710.00,11710,11710,11710.00,100
20180131,11800.00,11800,11800,11800.00,50
20180204,11900.00,11900,11900,11900.00,50
20180205,12000.00,12000,12000,12000.00,50
20180206,12100.00,12100,12100,12100.00,50
20180207,12200.00,12200,12200,12200.00,50
20180210,12300.00,12300,12300,12300.00,50
20180218,12325.00,12325,12325,12325.00,5000000
20180225,12420.00,12420,12420,12420.00,100
20180314,12300.00,12300,12300,12300.00,200
20180430,12420.00,12420,12420,12420.00,82
20180508,12420.00,12543,12420,12488.00,181
20180509,12380.00,12380,12380,12380.00,300
20180512,12380.00,12380,12260,12308.00,500
20180513,12191.00,12191,12191,12191.00,300
20180514,12071.00,12071,12071,12071.00,300
20180515,11953.00,11953,11953,11953.00,300
20180516,11835.00,11835,11835,11835.00,300
20180519,11720.00,11720,11720,11720.00,300
20180520,11605.00,11605,11605,11605.00,300
20180521,11490.00,11490,11490,11490.00,300
20180522,11377.00,11377,11377,11377.00,300
20180523,11270.00,11270,11270,11270.00,300
20180526,11160.00,11160,11160,11160.00,300
20180527,11050.00,11050,11050,11050.00,300
20180528,10945.00,10945,10945,10945.00,300
20180610,10940.00,10940,10940,10940.00,94
20180714,11049.00,11049,11049,11049.00,100
20180715,11140.00,11140,11140,11140.00,100
20180716,11200.00,11200,11200,11200.00,100
20180718,11310.00,11310,11310,11310.00,100
20180721,11420.00,11420,11420,11420.00,100
20180722,11520.00,11520,11520,11520.00,100
20180723,11635.00,11635,11635,11635.00,1500
20180724,11740.00,11740,11740,11740.00,100
20180725,11850.00,11850,11850,11850.00,100
20180728,11960.00,11960,11960,11960.00,100
20180730,12075.00,12075,12075,12075.00,100
20180731,12190.00,12190,12190,12190.00,100
20180801,12194.00,12309,12194,12251.00,200
20180805,12309.00,12309,12309,12309.00,100
20180807,12420.00,12420,12420,12420.00,100
20180808,12420.00,12420,12420,12420.00,300
20180811,12420.00,12420,12420,12420.00,1000
20180821,11799.00,11799,11799,11799.00,200
20180904,11685.00,11685,11685,11685.00,100
20180905,11569.00,11569,11569,11569.00,100
20180908,11340.00,11340,11340,11340.00,100
20180912,11114.00,11114,11114,11114.00,100
20180915,10893.00,10893,10893,10893.00,100
20180916,10676.00,10676,10676,10676.00,100
20180925,10892.00,10892,10892,10892.00,100
20181003,11109.00,11109,11109,11109.00,909
20181008,11109.00,11109,11109,11109.00,100
20181022,11109.00,11109,10892,11000.00,4
20181023,11109.00,11109,11109,11109.00,91
20181031,10892.00,10892,10892,10892.00,91
20190205,11109.00,11109,11109,11109.00,100
20190303,11331.00,11331,11331,11331.00,800
20190305,14012.00,14012,14012,14012.00,5453554
20190306,11331.00,11331,11331,11331.00,1000
20190318,11444.00,11444,11444,11444.00,130
20190330,11444.00,11444,11444,11444.00,900
20190408,11331.00,11331,11331,11331.00,20
20190410,11000.00,11000,11000,11000.00,60
20190413,11000.00,11000,10670,10925.00,1460
20190414,10812.00,10812,10812,10812.00,100
20190415,10601.00,10601,10601,10601.00,101
20190416,10810.00,10812,10810,10811.00,393
20190417,10650.00,10650,10600,10614.00,907
20190424,10650.00,10650,10650,10650.00,892
20190501,10600.00,10600,10600,10600.00,130
20190511,12000.00,12000,11900,11925.00,385
20190514,10600.00,10600,10600,10600.00,900
20190703,10918.00,10918,10918,10918.00,1784
20190706,11354.00,14000,11354,12437.00,11376
20190707,14000.00,14000,14000,14000.00,746
20190708,14800.00,14800,14371,14641.00,9703
20190714,11500.00,20600,11500,16866.00,18322
20190715,20000.00,20600,20000,20452.00,4344
20190716,25100.00,40904,15881,16219.00,31128
20190717,16150.00,16150,14810,15253.00,20490
20190720,15254.00,15255,15254,15254.00,30161
20190721,14815.00,14815,14815,14815.00,300
20190722,14810.00,14812,14810,14812.00,1331
20190728,15254.00,15254,15254,15254.00,100
20190729,15254.00,15254,15254,15254.00,100
20190731,14810.00,14810,14810,14810.00,175
20190803,14810.00,14810,14810,14810.00,40
20190804,14810.00,14810,14810,14810.00,20
20190806,14810.00,14810,14810,14810.00,197
20190807,14820.00,14820,14810,14814.00,346
20190810,14810.00,14810,14810,14810.00,55
20190813,14810.00,14810,14810,14810.00,5312
20190814,14810.00,14810.00,14810.00,14810.00,1093
