<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20181008,1276.02,1276,1276,1276.02,44055931
20181009,1338.89,1339,1339,1338.89,40539136
20181010,1391.94,1406,1365,1401.76,64676417
20181013,1332.01,1332,1332,1332.01,1028288
20181014,1266.20,1266,1266,1266.20,779507
20181015,1203.33,1253,1203,1208.24,46258403
20181016,1222.98,1268,1223,1264.23,39284030
20181017,1272.09,1327,1267,1300.58,35749113
20181020,1278.97,1365,1279,1319.24,25929691
20181021,1326.12,1340,1267,1304.51,12070470
20181022,1281.92,1315,1282,1295.67,11351176
20181023,1335.94,1360,1318,1355.59,22128452
20181024,1388.99,1423,1299,1408.63,41208412
20181027,1386.04,1386,1342,1359.52,6731735
20181028,1364.43,1384,1317,1357.55,4217013
20181029,1409.62,1410,1322,1333.00,3847140
20181031,1322.19,1381,1321,1363.45,3903792
20181103,1362.47,1362,1302,1324.16,2406737
20181104,1325.14,1326,1306,1311.39,1458467
20181105,1355.59,1356,1309,1327.10,1298721
20181106,1335.94,1365,1297,1329.07,2477628
20181110,1329.07,1356,1303,1319.24,2362024
20181111,1291.74,1324,1277,1289.77,1025068
20181112,1315.31,1331,1292,1299.60,932124
20181113,1334.96,1346,1299,1317.28,3083784
20181114,1286.83,1296,1265,1278.97,3018146
20181117,1247.54,1306,1217,1241.64,5333397
20181118,1253.43,1277,1226,1255.39,1411984
20181119,1237.71,1282,1199,1251.46,1397221
20181120,1305.49,1313,1272,1308.44,2609166
20181121,1373.27,1373,1372,1373.27,41674168
20181124,1394.88,1441,1375,1431.23,38567609
20181126,1431.23,1444,1361,1385.06,6806019
20181127,1424.35,1424,1346,1385.06,11126895
20181128,1385.06,1426,1354,1380.15,15099492
20181201,1418.46,1424,1311,1330.05,7228059
20181202,1344.78,1380,1314,1330.05,17654776
20181203,1373.27,1375,1316,1333.00,11099897
20181204,1328.08,1346,1303,1316.30,3950230
20181205,1323.17,1365,1297,1326.12,8815725
20181208,1339.87,1340,1291,1308.44,2957354
