<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<Last P>,<Name>
13980528,14000.00,14000,14000,14000.00,144495,14000.00,Razi Leasing Co-R-a
13980530,12600.00,12600,12600,12600.00,191912,12600.00,Razi Leasing Co-R-a
13980602,11340.00,11340,11340,11340.00,153573,11340.00,Razi Leasing Co-R-a
13980603,10206.00,11990,10206,10811.00,4439788,11513.00,Razi Leasing Co-R-a
13980604,11595.00,11790,11595,11645.00,26365,11790.00,Razi Leasing Co-R-a
13980611,11296.00,11296,10958,11108.00,25990,10958.00,Razi Leasing Co-R-a
13980613,10775.00,10775,10775,10775.00,18652,10775.00,Razi Leasing Co-R-a
13980625,10129.00,10129,10129,10129.00,982,10129.00,Razi Leasing Co-R-a
13980626,9826.00,9826,9826,9826.00,3835,9826.00,Razi Leasing Co-R-a
13980627,9826.00,9826,9826,9826.00,296,9826.00,Razi Leasing Co-R-a
13980630,9826.00,9826,9826,9826.00,212,9826.00,Razi Leasing Co-R-a
13980631,9826.00,9826,9826,9826.00,5500,9826.00,Razi Leasing Co-R-a
13980701,9826.00,9826,9237,9817.00,8139,9237.00,Razi Leasing Co-R-a
13980702,8960.00,8960,8960,8960.00,620,8960.00,Razi Leasing Co-R-a
13980703,8692.00,8692,8692,8692.00,7590,8692.00,Razi Leasing Co-R-a
13980706,8432.00,8432,8432,8432.00,6257,8432.00,Razi Leasing Co-R-a
13980707,8180.00,8180,8180,8180.00,8537,8180.00,Razi Leasing Co-R-a
13980708,7935.00,7935,7935,7935.00,540275,7935.00,Razi Leasing Co-R-a
13980709,7697.00,7697,7697,7697.00,18950,7697.00,Razi Leasing Co-R-a
13980710,7467.00,7467,7467,7467.00,15117,7467.00,Razi Leasing Co-R-a
13980713,7243.00,7243,7243,7243.00,10906,7243.00,Razi Leasing Co-R-a
13980714,7026.00,7026,7026,7026.00,227976,7026.00,Razi Leasing Co-R-a
13980715,6816.00,7225,6816,6822.00,1725515,6816.00,Razi Leasing Co-R-a
13980716,6618.00,6618,6618,6618.00,102524,6618.00,Razi Leasing Co-R-a
13980717,6420.00,6420,6420,6420.00,30284,6420.00,Razi Leasing Co-R-a
13980720,6228.00,6228,6228,6228.00,95779,6228.00,Razi Leasing Co-R-a
13980721,6042.00,6042,6042,6042.00,25356,6042.00,Razi Leasing Co-R-a
13980723,5861.00,5861,5861,5861.00,4072,5861.00,Razi Leasing Co-R-a
13980724,5686.00,5686,5686,5686.00,4816,5686.00,Razi Leasing Co-R-a
13980728,5402.00,5402,5402,5402.00,4200,5402.00,Razi Leasing Co-R-a
13980729,5240.00,5240,5240,5240.00,5199,5240.00,Razi Leasing Co-R-a
13980730,5083.00,5083,5083,5083.00,154488,5083.00,Razi Leasing Co-R-a
13980801,4931.00,4931,4931,4931.00,23317,4931.00,Razi Leasing Co-R-a
13980804,4685.00,5174,4685,4766.00,1432101,4850.00,Razi Leasing Co-R-a
13980806,4850.00,4908,4800,4906.00,474183,4908.00,Razi Leasing Co-R-a
13980808,5053.00,5053,5053,5053.00,27607,5053.00,Razi Leasing Co-R-a
13980811,5204.00,5204,4902,5159.00,445745,5204.00,Razi Leasing Co-R-a
13980812,5416.00,5416,5143,5415.00,725273,5416.00,Razi Leasing Co-R-a
13980813,5577.00,5577,5508,5573.00,144863,5577.00,Razi Leasing Co-R-a
13980814,5406.00,5737,5406,5512.00,313325,5435.00,Razi Leasing Co-R-a
13980818,5436.00,5460,5347,5418.00,594620,5450.00,Razi Leasing Co-R-a
13980819,5256.00,5511,5256,5285.00,483263,5500.00,Razi Leasing Co-R-a
13980820,5139.00,5440,5132,5221.00,435538,5220.00,Razi Leasing Co-R-a
13980821,5100.00,5377,5100,5330.00,369245,5377.00,Razi Leasing Co-R-a
13980822,5489.00,5489,5489,5489.00,194172,5489.00,Razi Leasing Co-R-a
