<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180710,1361.97,1362,1362,1361.97,40000000
20180711,1429.89,1430,1430,1429.89,400969
20180714,1501.38,1501,1501,1501.38,146806
20180715,1576.45,1576,1576,1576.45,520710
20180716,1655.10,1655,1655,1655.10,1611452
20180717,1737.32,1824,1737,1796.30,44278514
20180729,1986.44,1997,1888,1915.73,12794938
20180730,1863.18,1882,1820,1827.83,2822007
20180731,1737.06,1901,1737,1807.76,12861510
20180801,1845.03,1858,1718,1757.12,6957292
20180804,1730.37,1739,1670,1674.00,4878487
20180805,1657.75,1757,1658,1728.46,3767225
20180806,1724.64,1729,1642,1652.02,5654410
20180807,1614.76,1710,1593,1626.22,3340394
20180808,1600.43,1707,1600,1690.24,4495940
20180811,1774.32,1774,1727,1768.59,4511130
20180812,1848.85,1849,1729,1787.70,4310971
20180813,1801.08,1801,1720,1739.93,1893482
20180814,1707.44,1806,1705,1764.77,2289431
20180815,1758.08,1783,1710,1728.46,2943787
20180818,1701.71,1806,1702,1770.50,4542167
20180819,1777.19,1811,1744,1781.01,2359378
20180820,1763.81,1849,1764,1817.32,4138801
20180821,1807.76,1835,1756,1782.92,2624838
20180825,1776.23,1835,1768,1805.85,2816460
20180826,1844.07,1936,1835,1908.09,3327265
20180827,1935.80,1936,1835,1861.27,2790707
20180828,1842.16,1857,1777,1822.10,2047714
20180829,1822.10,1848,1796,1825.92,1855566
20180901,1826.87,1836,1786,1810.63,1212045
20180902,1815.41,1849,1769,1811.59,1404523
20180903,1824.01,1882,1775,1842.16,1442814
20180904,1862.23,1886,1796,1843.12,1721515
20180905,1848.85,1935,1834,1921.47,5097781
20180908,2017.01,2017,1981,2017.01,2835731
20180909,2117.34,2117,2048,2100.14,7393842
20180910,2164.16,2195,2102,2133.58,4675642
20180911,2167.02,2240,2064,2193.78,5939469
20180912,2302.70,2303,2207,2286.46,3090262
20180915,2274.04,2370,2173,2248.24,4667316
20180916,2216.71,2226,2136,2151.74,4513770
20180917,2159.38,2259,2159,2245.37,3620188
20180918,2210.98,2259,2157,2190.91,2418733
20180922,2299.84,2300,2300,2299.84,1636219
20180923,2414.49,2414,2414,2414.49,1283407
