<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20050124,700.00,700,700,700.00,1000
20050126,701.00,701,701,701.00,5525
20050207,701.00,701,701,701.00,977664
20130612,4474.00,4474,4200,4305.00,5833
20130615,4100.00,4590,3963,4236.00,217162
20130616,4236.00,4236,3898,3925.00,446677
20130617,3800.00,3980,3650,3724.00,227620
20130618,3949.00,4021,3755,3950.00,318349
20130619,4233.00,4266,4200,4258.00,130078
20130622,4598.00,4598,4598,4598.00,93215
20130623,4950.00,4964,4500,4814.00,408867
20130625,4501.00,4700,4429,4481.00,262096
20130626,4250.00,4499,4141,4224.00,242616
20130629,4343.00,4561,4230,4455.00,73610
20130630,4700.00,4811,4700,4762.00,463859
20130701,5140.00,5142,4865,5121.00,297414
20130702,5500.00,5530,5498,5526.00,933949
20130703,5968.00,5968,5968,5968.00,631025
20130706,6445.00,6445,6445,6445.00,13257
20130707,6960.00,6960,6461,6870.00,1626249
20130708,6900.00,7198,6333,6770.00,578821
20130709,6800.00,6800,6229,6261.00,316226
20130710,6000.00,6000,5761,5764.00,218900
20130713,5303.00,5559,5303,5315.00,350728
20130714,4950.00,5410,4950,5218.00,119786
20130715,5635.00,5635,5350,5634.00,174946
20130716,5600.00,5600,5184,5222.00,182998
20130717,5627.00,5639,5550,5632.00,286715
20130721,5502.00,5503,5260,5495.00,330126
20130722,5697.00,5697,5276,5280.00,79043
20130723,5286.00,5374,4859,5069.00,207297
20130724,5217.00,5217,4790,4934.00,119208
20130727,5145.00,5145,4560,4624.00,118931
20130728,4600.00,4976,4272,4751.00,114951
20130729,5075.00,5075,4550,4809.00,83855
20130731,5150.00,5150,4550,4614.00,247282
20130803,4615.00,4615,4245,4281.00,396210
20130804,4569.00,4623,4445,4592.00,350863
20130805,4797.00,4797,4225,4304.00,431637
20130806,4310.00,4640,4310,4510.00,903782
20131002,4400.00,4400,4400,4400.00,1000000
20131005,4300.00,4300,4300,4300.00,1500000
20131006,4300.00,4300,4200,4200.00,1744628
20131007,4100.00,4200,4100,4150.00,2000241
